primary_gene_symbol,HGNC_ID,ENSG_ID,NCBI_ID,gene_symbol
TBL1XR1,HGNC:29529,ENSG00000177565,GENE ID:79718,IRA1
TBL1XR1,HGNC:29529,ENSG00000177565,GENE ID:79718,MRD41
TBL1XR1,HGNC:29529,ENSG00000177565,GENE ID:79718,TBLR1
AAGAB,HGNC:25662,ENSG00000103591,GENE ID:79719,KPPP1
AAGAB,HGNC:25662,ENSG00000103591,GENE ID:79719,PPKP1
AAGAB,HGNC:25662,ENSG00000103591,GENE ID:79719,PPKP1A
AAGAB,HGNC:25662,ENSG00000103591,GENE ID:79719,p34
VPS37B,HGNC:25754,ENSG00000139722,GENE ID:79720,
ANKRD55,HGNC:25681,ENSG00000164512,GENE ID:79722,
SUV39H2,HGNC:17287,ENSG00000152455,GENE ID:79723,KMT1B
ZNF768,HGNC:26273,ENSG00000169957,GENE ID:79724,
THAP9,HGNC:23192,ENSG00000168152,GENE ID:79725,hTh9
WDR59,HGNC:25706,ENSG00000103091,GENE ID:79726,CDW12
WDR59,HGNC:25706,ENSG00000103091,GENE ID:79726,FP977
WDR59,HGNC:25706,ENSG00000103091,GENE ID:79726,p90-120
LIN28A,HGNC:15986,ENSG00000131914,GENE ID:79727,CSDD1
LIN28A,HGNC:15986,ENSG00000131914,GENE ID:79727,LIN-28
LIN28A,HGNC:15986,ENSG00000131914,GENE ID:79727,LIN28
LIN28A,HGNC:15986,ENSG00000131914,GENE ID:79727,ZCCHC1
LIN28A,HGNC:15986,ENSG00000131914,GENE ID:79727,lin-28A
PALB2,HGNC:26144,ENSG00000083093,GENE ID:79728,BROVCA5
PALB2,HGNC:26144,ENSG00000083093,GENE ID:79728,FANCN
PALB2,HGNC:26144,ENSG00000083093,GENE ID:79728,PNCA3
SH3D21,HGNC:26236,ENSG00000214193,GENE ID:79729,C1orf113
NSUN7,HGNC:25857,ENSG00000179299,GENE ID:79730,
NARS2,HGNC:26274,ENSG00000137513,GENE ID:79731,DFNB94
NARS2,HGNC:26274,ENSG00000137513,GENE ID:79731,SLM5
NARS2,HGNC:26274,ENSG00000137513,GENE ID:79731,asnRS
E2F8,HGNC:24727,ENSG00000129173,GENE ID:79733,E2F-8
KCTD17,HGNC:25705,ENSG00000100379,GENE ID:79734,
TBC1D17,HGNC:25699,ENSG00000104946,GENE ID:79735,
TEFM,HGNC:26223,ENSG00000172171,GENE ID:79736,C17orf42
TEFM,HGNC:26223,ENSG00000172171,GENE ID:79736,COXPD58
BBS10,HGNC:26291,ENSG00000179941,GENE ID:79738,C12orf58
TTLL7,HGNC:26242,ENSG00000137941,GENE ID:79739,
ZBBX,HGNC:26245,ENSG00000169064,GENE ID:79740,
CCDC7,HGNC:26533,ENSG00000216937,GENE ID:79741,BIOT2
CCDC7,HGNC:26533,ENSG00000216937,GENE ID:79741,BioT2-A
CCDC7,HGNC:26533,ENSG00000216937,GENE ID:79741,BioT2-B
CCDC7,HGNC:26533,ENSG00000216937,GENE ID:79741,BioT2-C
CCDC7,HGNC:26533,ENSG00000216937,GENE ID:79741,C10orf68
DIPK2B,HGNC:25866,ENSG00000147113,GENE ID:79742,4930578C19Rik
DIPK2B,HGNC:25866,ENSG00000147113,GENE ID:79742,CXorf36
DIPK2B,HGNC:25866,ENSG00000147113,GENE ID:79742,DIA1R
DIPK2B,HGNC:25866,ENSG00000147113,GENE ID:79742,EPQL1862
DIPK2B,HGNC:25866,ENSG00000147113,GENE ID:79742,PRO3743
DIPK2B,HGNC:25866,ENSG00000147113,GENE ID:79742,bA435K1.1
ZNF419,HGNC:20648,ENSG00000105136,GENE ID:79744,ZAPHIR
ZNF419,HGNC:20648,ENSG00000105136,GENE ID:79744,ZNF419A
CLIP4,HGNC:26108,ENSG00000115295,GENE ID:79745,RSNL2
ECHDC3,HGNC:23489,ENSG00000134463,GENE ID:79746,
ADGB,HGNC:21212,ENSG00000118492,GENE ID:79747,C6orf103
ADGB,HGNC:21212,ENSG00000118492,GENE ID:79747,CAPN16
LMAN1L,HGNC:6632,ENSG00000140506,GENE ID:79748,ERGIC-53L
LMAN1L,HGNC:6632,ENSG00000140506,GENE ID:79748,ERGL
ZNF385D,HGNC:26191,ENSG00000151789,GENE ID:79750,ZNF659
SLC25A22,HGNC:19954,ENSG00000177542,GENE ID:79751,DEE3
SLC25A22,HGNC:19954,ENSG00000177542,GENE ID:79751,EIEE3
SLC25A22,HGNC:19954,ENSG00000177542,GENE ID:79751,GC-1
SLC25A22,HGNC:19954,ENSG00000177542,GENE ID:79751,GC1
SLC25A22,HGNC:19954,ENSG00000177542,GENE ID:79751,NET44
ZFAND1,HGNC:25858,ENSG00000104231,GENE ID:79752,
SNIP1,HGNC:30587,ENSG00000163877,GENE ID:79753,NEDHCS
SNIP1,HGNC:30587,ENSG00000163877,GENE ID:79753,PML1
SNIP1,HGNC:30587,ENSG00000163877,GENE ID:79753,PMRED
ASB13,HGNC:19765,ENSG00000196372,GENE ID:79754,
ZNF750,HGNC:25843,ENSG00000141579,GENE ID:79755,SLDPE
ZNF750,HGNC:25843,ENSG00000141579,GENE ID:79755,ZFP750
DHRS12,HGNC:25832,ENSG00000102796,GENE ID:79758,SDR40C1
ZNF668,HGNC:25821,ENSG00000167394,GENE ID:79759,NEDGEF
GEMIN7,HGNC:20045,ENSG00000142252,GENE ID:79760,SIP3
C1orf115,HGNC:25873,ENSG00000162817,GENE ID:79762,RDD1
ISOC2,HGNC:26278,ENSG00000063241,GENE ID:79763,
ELMO3,HGNC:17289,ENSG00000102890,GENE ID:79767,CED-12
ELMO3,HGNC:17289,ENSG00000102890,GENE ID:79767,CED12
ELMO3,HGNC:17289,ENSG00000102890,GENE ID:79767,ELMO-3
KATNBL1,HGNC:26199,ENSG00000134152,GENE ID:79768,C15orf29
TXNDC15,HGNC:20652,ENSG00000113621,GENE ID:79770,BUG
TXNDC15,HGNC:20652,ENSG00000113621,GENE ID:79770,C5orf14
TXNDC15,HGNC:20652,ENSG00000113621,GENE ID:79770,MKS14
TXNDC15,HGNC:20652,ENSG00000113621,GENE ID:79770,TMX5
TXNDC15,HGNC:20652,ENSG00000113621,GENE ID:79770,UNQ335
MCTP1,HGNC:26183,ENSG00000175471,GENE ID:79772,
GRTP1,HGNC:20310,ENSG00000139835,GENE ID:79774,TBC1D6
ZFHX4,HGNC:30939,ENSG00000091656,GENE ID:79776,ZFH4
ZFHX4,HGNC:30939,ENSG00000091656,GENE ID:79776,ZHF4
ACBD4,HGNC:23337,ENSG00000181513,GENE ID:79777,HMFT0700
MICALL2,HGNC:29672,ENSG00000164877,GENE ID:79778,JRAB
MICALL2,HGNC:29672,ENSG00000164877,GENE ID:79778,MICAL-L2
CCDC82,HGNC:26282,ENSG00000149231,GENE ID:79780,HSPC048
DRC11,HGNC:26195,ENSG00000132321,GENE ID:79781,4930465P12Rik
DRC11,HGNC:26195,ENSG00000132321,GENE ID:79781,IQCA
DRC11,HGNC:26195,ENSG00000132321,GENE ID:79781,IQCA1
LRRC31,HGNC:26261,ENSG00000114248,GENE ID:79782,HEL-S-293
SUGCT,HGNC:16001,ENSG00000175600,GENE ID:79783,C7orf10
SUGCT,HGNC:16001,ENSG00000175600,GENE ID:79783,DERP13
SUGCT,HGNC:16001,ENSG00000175600,GENE ID:79783,GA3
SUGCT,HGNC:16001,ENSG00000175600,GENE ID:79783,ORF19
MYH14,HGNC:23212,ENSG00000105357,GENE ID:79784,DFNA4
MYH14,HGNC:23212,ENSG00000105357,GENE ID:79784,DFNA4A
MYH14,HGNC:23212,ENSG00000105357,GENE ID:79784,FP17425
MYH14,HGNC:23212,ENSG00000105357,GENE ID:79784,MHC16
MYH14,HGNC:23212,ENSG00000105357,GENE ID:79784,MYH17
MYH14,HGNC:23212,ENSG00000105357,GENE ID:79784,NMHC II-C
MYH14,HGNC:23212,ENSG00000105357,GENE ID:79784,NMHC-II-C
MYH14,HGNC:23212,ENSG00000105357,GENE ID:79784,PNMHH
MYH14,HGNC:23212,ENSG00000105357,GENE ID:79784,myosin
RERGL,HGNC:26213,ENSG00000111404,GENE ID:79785,
KLHL36,HGNC:17844,ENSG00000135686,GENE ID:79786,C16orf44
ZNF665,HGNC:25885,ENSG00000197497,GENE ID:79788,ZFP160L
CLMN,HGNC:19972,ENSG00000165959,GENE ID:79789,
FBXO31,HGNC:16510,ENSG00000103264,GENE ID:79791,FBX14
FBXO31,HGNC:16510,ENSG00000103264,GENE ID:79791,FBXO14
FBXO31,HGNC:16510,ENSG00000103264,GENE ID:79791,Fbx31
FBXO31,HGNC:16510,ENSG00000103264,GENE ID:79791,MRT45
FBXO31,HGNC:16510,ENSG00000103264,GENE ID:79791,pp2386
GSDMD,HGNC:25697,ENSG00000104518,GENE ID:79792,DF5L
GSDMD,HGNC:25697,ENSG00000104518,GENE ID:79792,DFNA5L
GSDMD,HGNC:25697,ENSG00000104518,GENE ID:79792,FKSG10
GSDMD,HGNC:25697,ENSG00000104518,GENE ID:79792,GSDMDC1
SPRING1,HGNC:26128,ENSG00000111412,GENE ID:79794,C12orf49
SPRING1,HGNC:26128,ENSG00000111412,GENE ID:79794,LUR1
SPRING1,HGNC:26128,ENSG00000111412,GENE ID:79794,POST1
SPRING1,HGNC:26128,ENSG00000111412,GENE ID:79794,SPRING
ALG9,HGNC:15672,ENSG00000086848,GENE ID:79796,CDG1L
ALG9,HGNC:15672,ENSG00000086848,GENE ID:79796,DIBD1
ALG9,HGNC:15672,ENSG00000086848,GENE ID:79796,GIKANIS
ALG9,HGNC:15672,ENSG00000086848,GENE ID:79796,LOH11CR1J
ZNF408,HGNC:20041,ENSG00000175213,GENE ID:79797,EVR6
ZNF408,HGNC:20041,ENSG00000175213,GENE ID:79797,PRDM17
ZNF408,HGNC:20041,ENSG00000175213,GENE ID:79797,RP72
ARMC5,HGNC:25781,ENSG00000140691,GENE ID:79798,AIMAH2
UGT2A3,HGNC:28528,ENSG00000135220,GENE ID:79799,
CARF,HGNC:14435,ENSG00000138380,GENE ID:79800,ALS2CR8
CARF,HGNC:14435,ENSG00000138380,GENE ID:79800,NYD-SP24
SHCBP1,HGNC:29547,ENSG00000171241,GENE ID:79801,PAL
HHIPL2,HGNC:25842,ENSG00000143512,GENE ID:79802,KIAA1822L
HPS6,HGNC:18817,ENSG00000166189,GENE ID:79803,BLOC2S3
HAND2-AS1,HGNC:48872,ENSG00000237125,GENE ID:79804,DEIN
HAND2-AS1,HGNC:48872,ENSG00000237125,GENE ID:79804,NBLA00301
HAND2-AS1,HGNC:48872,ENSG00000237125,GENE ID:79804,UPH
VASH2,HGNC:25723,ENSG00000143494,GENE ID:79805,
GSTCD,HGNC:25806,ENSG00000138780,GENE ID:79807,
TTC21B,HGNC:25660,ENSG00000123607,GENE ID:79809,ATD4
TTC21B,HGNC:25660,ENSG00000123607,GENE ID:79809,CFAP60
TTC21B,HGNC:25660,ENSG00000123607,GENE ID:79809,FAP60
TTC21B,HGNC:25660,ENSG00000123607,GENE ID:79809,FLA17
TTC21B,HGNC:25660,ENSG00000123607,GENE ID:79809,IFT139
TTC21B,HGNC:25660,ENSG00000123607,GENE ID:79809,IFT139B
TTC21B,HGNC:25660,ENSG00000123607,GENE ID:79809,JBTS11
TTC21B,HGNC:25660,ENSG00000123607,GENE ID:79809,NPHP12
TTC21B,HGNC:25660,ENSG00000123607,GENE ID:79809,Nbla10696
TTC21B,HGNC:25660,ENSG00000123607,GENE ID:79809,SRTD4
TTC21B,HGNC:25660,ENSG00000123607,GENE ID:79809,THM1
PTCD2,HGNC:25734,ENSG00000049883,GENE ID:79810,
SLTM,HGNC:20709,ENSG00000137776,GENE ID:79811,Met
MMRN2,HGNC:19888,ENSG00000173269,GENE ID:79812,EMILIN-3
MMRN2,HGNC:19888,ENSG00000173269,GENE ID:79812,EMILIN3
MMRN2,HGNC:19888,ENSG00000173269,GENE ID:79812,ENDOGLYX-1
EHMT1,HGNC:24650,ENSG00000181090,GENE ID:79813,EHMT1-IT1
EHMT1,HGNC:24650,ENSG00000181090,GENE ID:79813,EUHMTASE1
EHMT1,HGNC:24650,ENSG00000181090,GENE ID:79813,Eu-HMTase1
EHMT1,HGNC:24650,ENSG00000181090,GENE ID:79813,FP13812
EHMT1,HGNC:24650,ENSG00000181090,GENE ID:79813,GLP
EHMT1,HGNC:24650,ENSG00000181090,GENE ID:79813,GLP1
EHMT1,HGNC:24650,ENSG00000181090,GENE ID:79813,KLEFS1
EHMT1,HGNC:24650,ENSG00000181090,GENE ID:79813,KMT1D
AGMAT,HGNC:18407,ENSG00000116771,GENE ID:79814,
NIPAL2,HGNC:25854,ENSG00000104361,GENE ID:79815,NPAL2
NIPAL2,HGNC:25854,ENSG00000104361,GENE ID:79815,SLC57A4
TLE6,HGNC:30788,ENSG00000104953,GENE ID:79816,GRG6
TLE6,HGNC:30788,ENSG00000104953,GENE ID:79816,OZEMA15
TLE6,HGNC:30788,ENSG00000104953,GENE ID:79816,PREMBL
MOB3B,HGNC:23825,ENSG00000120162,GENE ID:79817,C9orf35
MOB3B,HGNC:23825,ENSG00000120162,GENE ID:79817,MOB1D
MOB3B,HGNC:23825,ENSG00000120162,GENE ID:79817,MOBKL2B
ZNF552,HGNC:26135,ENSG00000178935,GENE ID:79818,
DNAI4,HGNC:26252,ENSG00000152763,GENE ID:79819,DIC4
DNAI4,HGNC:26252,ENSG00000152763,GENE ID:79819,WDR78
CATSPERB,HGNC:20500,ENSG00000133962,GENE ID:79820,C14orf161
CATSPERB,HGNC:20500,ENSG00000133962,GENE ID:79820,CatSper(beta)
ARHGAP28,HGNC:25509,ENSG00000088756,GENE ID:79822,
CAMKMT,HGNC:26276,ENSG00000143919,GENE ID:79823,C2orf34
CAMKMT,HGNC:26276,ENSG00000143919,GENE ID:79823,CLNMT
CAMKMT,HGNC:26276,ENSG00000143919,GENE ID:79823,CaM KMT
CAMKMT,HGNC:26276,ENSG00000143919,GENE ID:79823,Cam
CAMKMT,HGNC:26276,ENSG00000143919,GENE ID:79823,KMT
EFCC1,HGNC:25692,ENSG00000114654,GENE ID:79825,C3orf73
EFCC1,HGNC:25692,ENSG00000114654,GENE ID:79825,CCDC48
CLMP,HGNC:24039,ENSG00000166250,GENE ID:79827,ACAM
CLMP,HGNC:24039,ENSG00000166250,GENE ID:79827,ASAM
CLMP,HGNC:24039,ENSG00000166250,GENE ID:79827,CSBM
CLMP,HGNC:24039,ENSG00000166250,GENE ID:79827,CSBS
METTL8,HGNC:25856,ENSG00000123600,GENE ID:79828,TIP
NAA40,HGNC:25845,ENSG00000110583,GENE ID:79829,NAT11
NAA40,HGNC:25845,ENSG00000110583,GENE ID:79829,NatD
NAA40,HGNC:25845,ENSG00000110583,GENE ID:79829,PATT1
NAA40,HGNC:25845,ENSG00000110583,GENE ID:79829,hNatD
ZMYM1,HGNC:26253,ENSG00000197056,GENE ID:79830,MYM
KDM8,HGNC:25840,ENSG00000155666,GENE ID:79831,JMJD5
QSER1,HGNC:26154,ENSG00000060749,GENE ID:79832,
GEMIN6,HGNC:20044,ENSG00000152147,GENE ID:79833,
PEAK1,HGNC:29431,ENSG00000173517,GENE ID:79834,SGK269
LONRF3,HGNC:21152,ENSG00000175556,GENE ID:79836,RNF127
PIP4K2C,HGNC:23786,ENSG00000166908,GENE ID:79837,PIP5K2C
TMC5,HGNC:22999,ENSG00000103534,GENE ID:79838,
CCDC102B,HGNC:26295,ENSG00000150636,GENE ID:79839,ACY1L
CCDC102B,HGNC:26295,ENSG00000150636,GENE ID:79839,AN
CCDC102B,HGNC:26295,ENSG00000150636,GENE ID:79839,C18orf14
CCDC102B,HGNC:26295,ENSG00000150636,GENE ID:79839,HsT1731
NHEJ1,HGNC:25737,ENSG00000187736,GENE ID:79840,IMD124
NHEJ1,HGNC:25737,ENSG00000187736,GENE ID:79840,MCOPCB13
NHEJ1,HGNC:25737,ENSG00000187736,GENE ID:79840,XLF
AGBL2,HGNC:26296,ENSG00000165923,GENE ID:79841,CCP2
ZBTB3,HGNC:22918,ENSG00000185670,GENE ID:79842,
FAM124B,HGNC:26224,ENSG00000124019,GENE ID:79843,
ZDHHC11,HGNC:19158,ENSG00000188818,GENE ID:79844,ZNF399
RNF122,HGNC:21147,ENSG00000133874,GENE ID:79845,
CFAP69,HGNC:26107,ENSG00000105792,GENE ID:79846,C7orf63
CFAP69,HGNC:26107,ENSG00000105792,GENE ID:79846,FAP69
CFAP69,HGNC:26107,ENSG00000105792,GENE ID:79846,SPGF24
MFSD13A,HGNC:26196,ENSG00000138111,GENE ID:79847,C10orf77
MFSD13A,HGNC:26196,ENSG00000138111,GENE ID:79847,SLC68A1
MFSD13A,HGNC:26196,ENSG00000138111,GENE ID:79847,TMEM180
MFSD13A,HGNC:26196,ENSG00000138111,GENE ID:79847,bA18I14.8
CSPP1,HGNC:26193,ENSG00000104218,GENE ID:79848,CSPP
CSPP1,HGNC:26193,ENSG00000104218,GENE ID:79848,CSPP-L
CSPP1,HGNC:26193,ENSG00000104218,GENE ID:79848,JBTS21
NHERF4,HGNC:19891,ENSG00000172367,GENE ID:79849,IKEPP
NHERF4,HGNC:19891,ENSG00000172367,GENE ID:79849,PDZD3
NHERF4,HGNC:19891,ENSG00000172367,GENE ID:79849,PDZK2
TLCD3A,HGNC:29646,ENSG00000167695,GENE ID:79850,CT120
TLCD3A,HGNC:29646,ENSG00000167695,GENE ID:79850,FAM57A
EPHX3,HGNC:23760,ENSG00000105131,GENE ID:79852,ABHD9
EPHX3,HGNC:23760,ENSG00000105131,GENE ID:79852,EH3
TM4SF20,HGNC:26230,ENSG00000168955,GENE ID:79853,PRO994
TM4SF20,HGNC:26230,ENSG00000168955,GENE ID:79853,SLI5
TM4SF20,HGNC:26230,ENSG00000168955,GENE ID:79853,TCCE518
LINC00115,HGNC:26211,,GENE ID:79854,NCRNA00115
SNX22,HGNC:16315,ENSG00000157734,GENE ID:79856,
FLJ13224,,ENSG00000177340,GENE ID:79857,
NEK11,HGNC:18593,ENSG00000114670,GENE ID:79858,
TUBAL3,HGNC:23534,ENSG00000178462,GENE ID:79861,
ZNF669,HGNC:25736,ENSG00000188295,GENE ID:79862,
RBFA,HGNC:26120,ENSG00000101546,GENE ID:79863,C18orf22
RBFA,HGNC:26120,ENSG00000101546,GENE ID:79863,HsT169
JHY,HGNC:26288,ENSG00000109944,GENE ID:79864,C11orf63
TREML2,HGNC:21092,ENSG00000112195,GENE ID:79865,C6orf76
TREML2,HGNC:21092,ENSG00000112195,GENE ID:79865,TLT-2
TREML2,HGNC:21092,ENSG00000112195,GENE ID:79865,TLT2
TREML2,HGNC:21092,ENSG00000112195,GENE ID:79865,dJ238O23.1
BORA,HGNC:24724,ENSG00000136122,GENE ID:79866,C13orf34
TCTN2,HGNC:25774,ENSG00000168778,GENE ID:79867,C12orf38
TCTN2,HGNC:25774,ENSG00000168778,GENE ID:79867,JBTS24
TCTN2,HGNC:25774,ENSG00000168778,GENE ID:79867,MKS8
TCTN2,HGNC:25774,ENSG00000168778,GENE ID:79867,TECT2
ALG13,HGNC:30881,ENSG00000101901,GENE ID:79868,CDG1S
ALG13,HGNC:30881,ENSG00000101901,GENE ID:79868,CXorf45
ALG13,HGNC:30881,ENSG00000101901,GENE ID:79868,DEE36
ALG13,HGNC:30881,ENSG00000101901,GENE ID:79868,EIEE36
ALG13,HGNC:30881,ENSG00000101901,GENE ID:79868,GLT28D1
ALG13,HGNC:30881,ENSG00000101901,GENE ID:79868,MDS031
ALG13,HGNC:30881,ENSG00000101901,GENE ID:79868,TDRD13
ALG13,HGNC:30881,ENSG00000101901,GENE ID:79868,YGL047W
CPSF7,HGNC:30098,ENSG00000149532,GENE ID:79869,CFIm59
BAALC,HGNC:14333,ENSG00000164929,GENE ID:79870,
RPAP2,HGNC:25791,ENSG00000122484,GENE ID:79871,C1orf82
RPAP2,HGNC:25791,ENSG00000122484,GENE ID:79871,Rtr1
CBLL1,HGNC:21225,ENSG00000105879,GENE ID:79872,HAKAI
CBLL1,HGNC:21225,ENSG00000105879,GENE ID:79872,RNF188
NUDT18,HGNC:26194,ENSG00000275074,GENE ID:79873,MTH3
RABEP2,HGNC:24817,ENSG00000177548,GENE ID:79874,FRA
THSD4,HGNC:25835,ENSG00000187720,GENE ID:79875,AAT12
THSD4,HGNC:25835,ENSG00000187720,GENE ID:79875,ADAMTSL-6
THSD4,HGNC:25835,ENSG00000187720,GENE ID:79875,ADAMTSL6
THSD4,HGNC:25835,ENSG00000187720,GENE ID:79875,FVSY9334
THSD4,HGNC:25835,ENSG00000187720,GENE ID:79875,PRO34005
UBA5,HGNC:23230,ENSG00000081307,GENE ID:79876,DEE44
UBA5,HGNC:23230,ENSG00000081307,GENE ID:79876,EIEE44
UBA5,HGNC:23230,ENSG00000081307,GENE ID:79876,SCAR24
UBA5,HGNC:23230,ENSG00000081307,GENE ID:79876,THIFP1
UBA5,HGNC:23230,ENSG00000081307,GENE ID:79876,UBE1DC1
DCAKD,HGNC:26238,ENSG00000172992,GENE ID:79877,
CCDC134,HGNC:26185,ENSG00000100147,GENE ID:79879,OI22
ZC3H14,HGNC:20509,ENSG00000100722,GENE ID:79882,MRT56
ZC3H14,HGNC:20509,ENSG00000100722,GENE ID:79882,MSUT-2
ZC3H14,HGNC:20509,ENSG00000100722,GENE ID:79882,NY-REN-37
ZC3H14,HGNC:20509,ENSG00000100722,GENE ID:79882,SUT2
ZC3H14,HGNC:20509,ENSG00000100722,GENE ID:79882,UKp68
PODNL1,HGNC:26275,ENSG00000132000,GENE ID:79883,SLRR5B
MAP9,HGNC:26118,ENSG00000164114,GENE ID:79884,ASAP
HDAC11,HGNC:19086,ENSG00000163517,GENE ID:79885,HD11
CAAP1,HGNC:25834,ENSG00000120159,GENE ID:79886,C9orf82
CAAP1,HGNC:25834,ENSG00000120159,GENE ID:79886,CAAP
PLBD1,HGNC:26215,ENSG00000121316,GENE ID:79887,
LPCAT1,HGNC:25718,ENSG00000153395,GENE ID:79888,AGPAT10
LPCAT1,HGNC:25718,ENSG00000153395,GENE ID:79888,AGPAT9
LPCAT1,HGNC:25718,ENSG00000153395,GENE ID:79888,AYTL2
LPCAT1,HGNC:25718,ENSG00000153395,GENE ID:79888,LPCAT-1
LPCAT1,HGNC:25718,ENSG00000153395,GENE ID:79888,LPLAT8
LPCAT1,HGNC:25718,ENSG00000153395,GENE ID:79888,PFAAP3
LPCAT1,HGNC:25718,ENSG00000153395,GENE ID:79888,lpcat
LPCAT1,HGNC:25718,ENSG00000153395,GENE ID:79888,lysoPAFAT
RIN3,HGNC:18751,ENSG00000100599,GENE ID:79890,
ZNF671,HGNC:26279,ENSG00000083814,GENE ID:79891,
MCMBP,HGNC:25782,ENSG00000197771,GENE ID:79892,C10orf119
MCMBP,HGNC:25782,ENSG00000197771,GENE ID:79892,MCM-BP
GGNBP2,HGNC:19357,ENSG00000278311,GENE ID:79893,DIF-3
GGNBP2,HGNC:19357,ENSG00000278311,GENE ID:79893,DIF3
GGNBP2,HGNC:19357,ENSG00000278311,GENE ID:79893,LCRG1
GGNBP2,HGNC:19357,ENSG00000278311,GENE ID:79893,LZK1
GGNBP2,HGNC:19357,ENSG00000278311,GENE ID:79893,ZFP403
GGNBP2,HGNC:19357,ENSG00000278311,GENE ID:79893,ZNF403
ZNF672,HGNC:26179,ENSG00000171161,GENE ID:79894,
ATP8B4,HGNC:13536,ENSG00000104043,GENE ID:79895,ATPIM
THNSL1,HGNC:26160,ENSG00000185875,GENE ID:79896,TSH1
RPP21,HGNC:21300,ENSG00000241370,GENE ID:79897,C6orf135
RPP21,HGNC:21300,ENSG00000241370,GENE ID:79897,CAT60
ZNF613,HGNC:25827,ENSG00000176024,GENE ID:79898,
PRR5L,HGNC:25878,ENSG00000135362,GENE ID:79899,PROTOR2
CYBRD1,HGNC:20797,ENSG00000071967,GENE ID:79901,CYB561A2
CYBRD1,HGNC:20797,ENSG00000071967,GENE ID:79901,DCYTB
CYBRD1,HGNC:20797,ENSG00000071967,GENE ID:79901,FRRS3
NUP85,HGNC:8734,ENSG00000125450,GENE ID:79902,FROUNT
NUP85,HGNC:8734,ENSG00000125450,GENE ID:79902,NPHS17
NUP85,HGNC:8734,ENSG00000125450,GENE ID:79902,Nup75
NAA60,HGNC:25875,ENSG00000122390,GENE ID:79903,HAT4
NAA60,HGNC:25875,ENSG00000122390,GENE ID:79903,IBGC9
NAA60,HGNC:25875,ENSG00000122390,GENE ID:79903,NAT15
NAA60,HGNC:25875,ENSG00000122390,GENE ID:79903,NatF
NAA60,HGNC:25875,ENSG00000122390,GENE ID:79903,hNaa60
TMC7,HGNC:23000,ENSG00000170537,GENE ID:79905,
MORN1,HGNC:25852,ENSG00000116151,GENE ID:79906,
BTNL8,HGNC:26131,ENSG00000113303,GENE ID:79908,BTN9.2
PYROXD1,HGNC:26162,ENSG00000121350,GENE ID:79912,MFM8
ACTR5,HGNC:14671,ENSG00000101442,GENE ID:79913,Arp5
ACTR5,HGNC:14671,ENSG00000101442,GENE ID:79913,INO80M
ATAD5,HGNC:25752,ENSG00000176208,GENE ID:79915,C17orf41
ATAD5,HGNC:25752,ENSG00000176208,GENE ID:79915,ELG1
ATAD5,HGNC:25752,ENSG00000176208,GENE ID:79915,FRAG1
MAGIX,HGNC:30006,ENSG00000269313,GENE ID:79917,JM10
MAGIX,HGNC:30006,ENSG00000269313,GENE ID:79917,PDZX
SETD6,HGNC:26116,ENSG00000103037,GENE ID:79918,
MAB21L4,HGNC:26216,ENSG00000172478,GENE ID:79919,C2orf54
TCEAL4,HGNC:26121,ENSG00000133142,GENE ID:79921,NPD017
TCEAL4,HGNC:26121,ENSG00000133142,GENE ID:79921,WEX7
MRM1,HGNC:26202,ENSG00000278619,GENE ID:79922,
NANOG,HGNC:20857,ENSG00000111704,GENE ID:79923,
ADM2,HGNC:28898,ENSG00000128165,GENE ID:79924,AM2
ADM2,HGNC:28898,ENSG00000128165,GENE ID:79924,dJ579N16.4
SPEF2,HGNC:26293,ENSG00000152582,GENE ID:79925,CT122
SPEF2,HGNC:26293,ENSG00000152582,GENE ID:79925,KPL2
SPEF2,HGNC:26293,ENSG00000152582,GENE ID:79925,SPGF43
FAM110D,HGNC:25860,ENSG00000197245,GENE ID:79927,GRRP1
MAP6D1,HGNC:25753,ENSG00000180834,GENE ID:79929,MAPO6D1
MAP6D1,HGNC:25753,ENSG00000180834,GENE ID:79929,SL21
DOK3,HGNC:24583,ENSG00000146094,GENE ID:79930,DOKL
TNIP3,HGNC:19315,ENSG00000050730,GENE ID:79931,ABIN-3
TNIP3,HGNC:19315,ENSG00000050730,GENE ID:79931,LIND
KIAA0319L,HGNC:30071,ENSG00000142687,GENE ID:79932,AAVR
KIAA0319L,HGNC:30071,ENSG00000142687,GENE ID:79932,AAVRL
SYNPO2L,HGNC:23532,ENSG00000166317,GENE ID:79933,
COQ8B,HGNC:19041,ENSG00000123815,GENE ID:79934,ADCK4
COQ8B,HGNC:19041,ENSG00000123815,GENE ID:79934,NPHS9
CCNP,HGNC:25805,ENSG00000105219,GENE ID:79935,CNTD2
CNTNAP3,HGNC:13834,ENSG00000106714,GENE ID:79937,CASPR3
CNTNAP3,HGNC:13834,ENSG00000106714,GENE ID:79937,CNTNAP3A
SLC35E1,HGNC:20803,ENSG00000127526,GENE ID:79939,
LINC00472,HGNC:21380,ENSG00000233237,GENE ID:79940,C6orf155
LINC00472,HGNC:21380,ENSG00000233237,GENE ID:79940,P53RRA
LINC00472,HGNC:21380,ENSG00000233237,GENE ID:79940,PEXF
ZNF696,HGNC:25872,ENSG00000185730,GENE ID:79943,
L2HGDH,HGNC:20499,ENSG00000087299,GENE ID:79944,C14orf160
L2HGDH,HGNC:20499,ENSG00000087299,GENE ID:79944,L2HGA
