,primary_gene_symbol,alias_symbol,HGNC_ID,ENSG_ID,NCBI_ID
45988,KMT5B,SUV420H1,{'HGNC:24283'},{'ENSG00000110066'},{'GENE ID:51111'}
45989,KMT5C,MGC2705,{'HGNC:28405'},{'ENSG00000133247'},{'GENE ID:84787'}
45990,KMT5C,SUV420H2,{'HGNC:28405'},{'ENSG00000133247'},{'GENE ID:84787'}
45991,KMT5C,Suv4-20h2,{'HGNC:28405'},{'ENSG00000133247'},{'GENE ID:84787'}
45992,KNCN,FLJ32011,{'HGNC:26488'},{'ENSG00000162456'},{'GENE ID:148930'}
45993,KNCN,KINO,{'HGNC:26488'},{'ENSG00000162456'},{'GENE ID:148930'}
45994,KNCN,Kino,{'HGNC:26488'},{'ENSG00000162456'},{'GENE ID:148930'}
45995,KNCN,L5,{'HGNC:26488'},{'ENSG00000162456'},{'GENE ID:148930'}
45996,KNDC1,BB439H18.3,{'HGNC:29374'},{'ENSG00000171798'},{'GENE ID:85442'}
45997,KNDC1,C10ORF23,{'HGNC:29374'},{'ENSG00000171798'},{'GENE ID:85442'}
45998,KNDC1,C10orf23,{'HGNC:29374'},{'ENSG00000171798'},{'GENE ID:85442'}
45999,KNDC1,FLJ25027,{'HGNC:29374'},{'ENSG00000171798'},{'GENE ID:85442'}
46000,KNDC1,KIAA1768,{'HGNC:29374'},{'ENSG00000171798'},{'GENE ID:85442'}
46001,KNDC1,RASGEF2,{'HGNC:29374'},{'ENSG00000171798'},{'GENE ID:85442'}
46002,KNDC1,V-KIND,{'HGNC:29374'},{'ENSG00000171798'},{'GENE ID:85442'}
46003,KNDC1,VERY-KIND,{'HGNC:29374'},{'ENSG00000171798'},{'GENE ID:85442'}
46004,KNDC1,Very-KIND,{'HGNC:29374'},{'ENSG00000171798'},{'GENE ID:85442'}
46005,KNDC1,bB439H18.3,{'HGNC:29374'},{'ENSG00000171798'},{'GENE ID:85442'}
46006,KNDC1,v-KIND,{'HGNC:29374'},{'ENSG00000171798'},{'GENE ID:85442'}
46007,KNG1,BDK,{'HGNC:6383'},{'ENSG00000113889'},{'GENE ID:3827'}
46008,KNG1,BK,{'HGNC:6383'},{'ENSG00000113889'},{'GENE ID:3827'}
46009,KNG1,HAE6,{'HGNC:6383'},{'ENSG00000113889'},{'GENE ID:3827'}
46010,KNG1,HK,{'HGNC:6383'},{'ENSG00000113889'},{'GENE ID:3827'}
46011,KNG1,HMWK,{'HGNC:6383'},{'ENSG00000113889'},{'GENE ID:3827'}
46012,KNG1,KNG,{'HGNC:6383'},{'ENSG00000113889'},{'GENE ID:3827'}
46013,KNL1,AF15Q14,{'HGNC:24054'},{'ENSG00000137812'},{'GENE ID:57082'}
46014,KNL1,CASC5,{'HGNC:24054'},{'ENSG00000137812'},{'GENE ID:57082'}
46015,KNL1,CT29,{'HGNC:24054'},{'ENSG00000137812'},{'GENE ID:57082'}
46016,KNL1,D40,{'HGNC:24054'},{'ENSG00000137812'},{'GENE ID:57082'}
46017,KNL1,HKNL-1,{'HGNC:24054'},{'ENSG00000137812'},{'GENE ID:57082'}
46018,KNL1,HSPC105,{'HGNC:24054'},{'ENSG00000137812'},{'GENE ID:57082'}
46019,KNL1,KIAA1570,{'HGNC:24054'},{'ENSG00000137812'},{'GENE ID:57082'}
46020,KNL1,MCPH4,{'HGNC:24054'},{'ENSG00000137812'},{'GENE ID:57082'}
46021,KNL1,PPP1R55,{'HGNC:24054'},{'ENSG00000137812'},{'GENE ID:57082'}
46022,KNL1,SPC7,{'HGNC:24054'},{'ENSG00000137812'},{'GENE ID:57082'}
46023,KNL1,Spc7,{'HGNC:24054'},{'ENSG00000137812'},{'GENE ID:57082'}
46024,KNL1,hKNL-1,{'HGNC:24054'},{'ENSG00000137812'},{'GENE ID:57082'}
46025,KNL1,hSpc105,{'HGNC:24054'},{'ENSG00000137812'},{'GENE ID:57082'}
46026,KNOP1,101F10.1,{'HGNC:34404'},{'ENSG00000103550'},{'GENE ID:400506'}
46027,KNOP1,C16ORF88,{'HGNC:34404'},{'ENSG00000103550'},{'GENE ID:400506'}
46028,KNOP1,C16orf88,{'HGNC:34404'},{'ENSG00000103550'},{'GENE ID:400506'}
46029,KNOP1,FAM191A,{'HGNC:34404'},{'ENSG00000103550'},{'GENE ID:400506'}
46030,KNOP1,TSG118,{'HGNC:34404'},{'ENSG00000103550'},{'GENE ID:400506'}
46031,KNOP1P1,,{'HGNC:48919'},{'ENSG00000256852'},{'GENE ID:100129937'}
46032,KNOP1P2,,{'HGNC:48920'},{'ENSG00000270429'},{'GENE ID:100420898'}
46033,KNOP1P3,,{'HGNC:48921'},{'ENSG00000224344'},{'GENE ID:100128029'}
46034,KNOP1P4,,{'HGNC:48922'},{'ENSG00000232422'},{'GENE ID:100420843'}
46035,KNOP1P5,,{'HGNC:48923'},{'ENSG00000250563'},{'GENE ID:100130158'}
46036,KNSTRN,C15ORF23,{'HGNC:30767'},{'ENSG00000128944'},{'GENE ID:90417'}
46037,KNSTRN,C15orf23,{'HGNC:30767'},{'ENSG00000128944'},{'GENE ID:90417'}
46038,KNSTRN,FLJ14502,{'HGNC:30767'},{'ENSG00000128944'},{'GENE ID:90417'}
46039,KNSTRN,HSD11,{'HGNC:30767'},{'ENSG00000128944'},{'GENE ID:90417'}
46040,KNSTRN,KINASTRIN,{'HGNC:30767'},{'ENSG00000128944'},{'GENE ID:90417'}
46041,KNSTRN,ROCHIS,{'HGNC:30767'},{'ENSG00000128944'},{'GENE ID:90417'}
46042,KNSTRN,SKAP,{'HGNC:30767'},{'ENSG00000128944'},{'GENE ID:90417'}
46043,KNSTRN,TRAF4AF1,{'HGNC:30767'},{'ENSG00000128944'},{'GENE ID:90417'}
46044,KNSTRN,kinastrin,{'HGNC:30767'},{'ENSG00000128944'},{'GENE ID:90417'}
46045,KNTC1,KIAA0166,{'HGNC:17255'},{'ENSG00000184445'},{'GENE ID:9735'}
46046,KNTC1,ROD,{'HGNC:17255'},{'ENSG00000184445'},{'GENE ID:9735'}
46047,KPLCE,C1ORF68,{'HGNC:29468'},{'ENSG00000198854'},{'GENE ID:100129271'}
46048,KPLCE,C1orf68,{'HGNC:29468'},{'ENSG00000198854'},{'GENE ID:100129271'}
46049,KPLCE,LEP7,{'HGNC:29468'},{'ENSG00000198854'},{'GENE ID:100129271'}
46050,KPLCE,XP32,{'HGNC:29468'},{'ENSG00000198854'},{'GENE ID:100129271'}
46051,KPNA1,IPOA5,{'HGNC:6394'},{'ENSG00000114030'},{'GENE ID:3836'}
46052,KPNA1,NPI-1,{'HGNC:6394'},{'ENSG00000114030'},{'GENE ID:3836'}
46053,KPNA1,RCH2,{'HGNC:6394'},{'ENSG00000114030'},{'GENE ID:3836'}
46054,KPNA1,SRP1,{'HGNC:6394'},{'ENSG00000114030'},{'GENE ID:3836'}
46055,KPNA2,IPOA1,{'HGNC:6395'},{'ENSG00000182481'},{'GENE ID:3838'}
46056,KPNA2,PTAC58,{'HGNC:6395'},{'ENSG00000182481'},{'GENE ID:3838'}
46057,KPNA2,QIP2,{'HGNC:6395'},{'ENSG00000182481'},{'GENE ID:3838'}
46058,KPNA2,RCH1,{'HGNC:6395'},{'ENSG00000182481'},{'GENE ID:3838'}
46059,KPNA2,SRP1-alpha,{'HGNC:6395'},{'ENSG00000182481'},{'GENE ID:3838'}
46060,KPNA2,SRP1ALPHA,{'HGNC:6395'},{'ENSG00000182481'},{'GENE ID:3838'}
46061,KPNA2,SRP1alpha,{'HGNC:6395'},{'ENSG00000182481'},{'GENE ID:3838'}
46062,KPNA2P1,,{'HGNC:52871'},{'ENSG00000236530'},{'GENE ID:643513'}
46063,KPNA2P2,,{'HGNC:52872'},{'ENSG00000228928'},{'GENE ID:645680'}
46064,KPNA2P3,,{'HGNC:52870'},{'ENSG00000266820'},{'GENE ID:109286552'}
46065,KPNA3,HSRP1,{'HGNC:6396'},{'ENSG00000102753'},{'GENE ID:3839'}
46066,KPNA3,IPOA4,{'HGNC:6396'},{'ENSG00000102753'},{'GENE ID:3839'}
46067,KPNA3,SPG88,{'HGNC:6396'},{'ENSG00000102753'},{'GENE ID:3839'}
46068,KPNA3,SRP1,{'HGNC:6396'},{'ENSG00000102753'},{'GENE ID:3839'}
46069,KPNA3,SRP1GAMMA,{'HGNC:6396'},{'ENSG00000102753'},{'GENE ID:3839'}
46070,KPNA3,SRP1gamma,{'HGNC:6396'},{'ENSG00000102753'},{'GENE ID:3839'}
46071,KPNA3,SRP4,{'HGNC:6396'},{'ENSG00000102753'},{'GENE ID:3839'}
46072,KPNA3,hSRP1,{'HGNC:6396'},{'ENSG00000102753'},{'GENE ID:3839'}
46073,KPNA4,IPOA3,{'HGNC:6397'},{'ENSG00000186432'},{'GENE ID:3840'}
46074,KPNA4,MGC12217,{'HGNC:6397'},{'ENSG00000186432'},{'GENE ID:3840'}
46075,KPNA4,MGC26703,{'HGNC:6397'},{'ENSG00000186432'},{'GENE ID:3840'}
46076,KPNA4,QIP1,{'HGNC:6397'},{'ENSG00000186432'},{'GENE ID:3840'}
46077,KPNA4,SRP3,{'HGNC:6397'},{'ENSG00000186432'},{'GENE ID:3840'}
46078,KPNA4P1,,{'HGNC:54976'},{'ENSG00000213754'},{'GENE ID:100421109'}
46079,KPNA5,IPOA6,{'HGNC:6398'},{'ENSG00000196911'},{'GENE ID:3841'}
46080,KPNA5,SRP6,{'HGNC:6398'},{'ENSG00000196911'},{'GENE ID:3841'}
46081,KPNA6,FLJ11249,{'HGNC:6399'},{'ENSG00000025800'},{'GENE ID:23633'}
46082,KPNA6,IPOA7,{'HGNC:6399'},{'ENSG00000025800'},{'GENE ID:23633'}
46083,KPNA6,KPNA7,{'HGNC:6399'},{'ENSG00000025800'},{'GENE ID:23633'}
46084,KPNA6,MGC17918,{'HGNC:6399'},{'ENSG00000025800'},{'GENE ID:23633'}
46085,KPNA7,IPOA8,{'HGNC:21839'},"{'ENSG00000185467', 'ENSG00000284068'}",{'GENE ID:402569'}
46086,KPNA7,OZEMA17,{'HGNC:21839'},{'ENSG00000185467'},{'GENE ID:402569'}
46087,KPNB1,IMB1,{'HGNC:6400'},{'ENSG00000108424'},{'GENE ID:3837'}
46088,KPNB1,IMPNB,{'HGNC:6400'},{'ENSG00000108424'},{'GENE ID:3837'}
46089,KPNB1,IPO1,{'HGNC:6400'},{'ENSG00000108424'},{'GENE ID:3837'}
46090,KPNB1,IPOB,{'HGNC:6400'},{'ENSG00000108424'},{'GENE ID:3837'}
46091,KPNB1,Impnb,{'HGNC:6400'},{'ENSG00000108424'},{'GENE ID:3837'}
46092,KPNB1,MGC2155,{'HGNC:6400'},{'ENSG00000108424'},{'GENE ID:3837'}
46093,KPNB1,MGC2156,{'HGNC:6400'},{'ENSG00000108424'},{'GENE ID:3837'}
46094,KPNB1,MGC2157,{'HGNC:6400'},{'ENSG00000108424'},{'GENE ID:3837'}
46095,KPNB1,NTF97,{'HGNC:6400'},{'ENSG00000108424'},{'GENE ID:3837'}
46096,KPNB1-DT,,{'HGNC:55336'},{'ENSG00000263766'},{'GENE ID:112268184'}
46097,KPNB1P1,,{'HGNC:55029'},{'ENSG00000234889'},{'GENE ID:100131072'}
46098,KPRP,C1ORF45,{'HGNC:31823'},{'ENSG00000203786'},{'GENE ID:448834'}
46099,KPRP,C1orf45,{'HGNC:31823'},{'ENSG00000203786'},{'GENE ID:448834'}
46100,KPRP,,{'HGNC:31823'},{'ENSG00000203786'},{'GENE ID:448834'}
46101,KPTN,2E4,{'HGNC:6404'},{'ENSG00000118162'},{'GENE ID:11133'}
46102,KPTN,KICS4,{'HGNC:6404'},{'ENSG00000118162'},{'GENE ID:11133'}
46103,KPTN,MRT41,{'HGNC:6404'},{'ENSG00000118162'},{'GENE ID:11133'}
46104,KRAS,'C-K-RAS,{'HGNC:6407'},{'ENSG00000133703'},{'GENE ID:3845'}
46105,KRAS,C-K-RAS,{'HGNC:6407'},{'ENSG00000133703'},{'GENE ID:3845'}
46106,KRAS,CFC2,{'HGNC:6407'},{'ENSG00000133703'},{'GENE ID:3845'}
46107,KRAS,K-RAS2A,{'HGNC:6407'},{'ENSG00000133703'},{'GENE ID:3845'}
46108,KRAS,K-RAS2B,{'HGNC:6407'},{'ENSG00000133703'},{'GENE ID:3845'}
46109,KRAS,K-RAS4A,{'HGNC:6407'},{'ENSG00000133703'},{'GENE ID:3845'}
46110,KRAS,K-RAS4B,{'HGNC:6407'},{'ENSG00000133703'},{'GENE ID:3845'}
46111,KRAS,K-Ras,{'HGNC:6407'},{'ENSG00000133703'},{'GENE ID:3845'}
46112,KRAS,K-Ras 2,{'HGNC:6407'},{'ENSG00000133703'},{'GENE ID:3845'}
46113,KRAS,K-Ras4B,{'HGNC:6407'},{'ENSG00000133703'},{'GENE ID:3845'}
46114,KRAS,KI-RAS,{'HGNC:6407'},{'ENSG00000133703'},{'GENE ID:3845'}
46115,KRAS,KRAS1,{'HGNC:6407'},{'ENSG00000133703'},{'GENE ID:3845'}
46116,KRAS,KRAS2,{'HGNC:6407'},{'ENSG00000133703'},{'GENE ID:3845'}
46117,KRAS,NS,{'HGNC:6407'},{'ENSG00000133703'},{'GENE ID:3845'}
46118,KRAS,NS3,{'HGNC:6407'},{'ENSG00000133703'},{'GENE ID:3845'}
46119,KRAS,OES,{'HGNC:6407'},{'ENSG00000133703'},{'GENE ID:3845'}
46120,KRAS,RALD,{'HGNC:6407'},{'ENSG00000133703'},{'GENE ID:3845'}
46121,KRAS,RASK2,{'HGNC:6407'},{'ENSG00000133703'},{'GENE ID:3845'}
46122,KRAS,c-Ki-ras,{'HGNC:6407'},{'ENSG00000133703'},{'GENE ID:3845'}
46123,KRAS,c-Ki-ras2,{'HGNC:6407'},{'ENSG00000133703'},{'GENE ID:3845'}
46124,KRASP1,KRAS1P,{'HGNC:6406'},{'ENSG00000220635'},{'GENE ID:3844'}
46125,KRASP1,c-Kras1,{'HGNC:6406'},set(),{'GENE ID:3844'}
46126,KRASP1,,{'HGNC:6406'},{'ENSG00000220635'},{'GENE ID:3844'}
46127,KRBA1,KIAA1862,{'HGNC:22228'},{'ENSG00000133619'},{'GENE ID:84626'}
46128,KRBA1,,{'HGNC:22228'},{'ENSG00000133619'},{'GENE ID:84626'}
46129,KRBA2,,{'HGNC:26989'},{'ENSG00000184619'},{'GENE ID:124751'}
46130,KRBOX1,,{'HGNC:38708'},{'ENSG00000240747'},{'GENE ID:100506243'}
46131,KRBOX1-AS1,FLJ32776,{'HGNC:42942'},{'ENSG00000206552'},{'GENE ID:100506275'}
46132,KRBOX1-AS1,,{'HGNC:42942'},{'ENSG00000206552'},{'GENE ID:100506275'}
46133,KRBOX4,FLJ20344,{'HGNC:26007'},{'ENSG00000147121'},{'GENE ID:55634'}
46134,KRBOX4,ZNF673,{'HGNC:26007'},{'ENSG00000147121'},{'GENE ID:55634'}
46135,KRBOX5,ZNF720,{'HGNC:26987'},{'ENSG00000197302'},{'GENE ID:124411'}
46136,KRBOX5,,{'HGNC:26987'},{'ENSG00000197302'},{'GENE ID:124411'}
46137,KRBOX5P1,ZNF720P1,{'HGNC:34505'},{'ENSG00000260010'},{'GENE ID:342426'}
46138,KRBOX5P1,,{'HGNC:34505'},{'ENSG00000260010'},{'GENE ID:342426'}
46139,KRCC1,CHBP2,{'HGNC:28039'},{'ENSG00000172086'},{'GENE ID:51315'}
46140,KRCC1,FLJ22333,{'HGNC:28039'},{'ENSG00000172086'},{'GENE ID:51315'}
46141,KREMEN1,ECTD13,{'HGNC:17550'},{'ENSG00000183762'},{'GENE ID:83999'}
46142,KREMEN1,KREMEN,{'HGNC:17550'},{'ENSG00000183762'},{'GENE ID:83999'}
46143,KREMEN1,KRM1,{'HGNC:17550'},{'ENSG00000183762'},{'GENE ID:83999'}
46144,KREMEN2,KRM2,{'HGNC:18797'},{'ENSG00000131650'},{'GENE ID:79412'}
46145,KREMEN2,MGC10791,{'HGNC:18797'},{'ENSG00000131650'},{'GENE ID:79412'}
46146,KRI1,FLJ12949,{'HGNC:25769'},{'ENSG00000129347'},{'GENE ID:65095'}
46147,KRI1,,{'HGNC:25769'},{'ENSG00000129347'},{'GENE ID:65095'}
46148,KRIT1,CAM,{'HGNC:1573'},{'ENSG00000001631'},{'GENE ID:889'}
46149,KRIT1,CCM1,{'HGNC:1573'},{'ENSG00000001631'},{'GENE ID:889'}
46150,KRR1,HRB2,{'HGNC:5176'},{'ENSG00000111615'},{'GENE ID:11103'}
46151,KRR1,RIP-1,{'HGNC:5176'},{'ENSG00000111615'},{'GENE ID:11103'}
46152,KRR1P1,,{'HGNC:39580'},{'ENSG00000237672'},{'GENE ID:100422486'}
46153,KRT1,AEI2,{'HGNC:6412'},{'ENSG00000167768'},{'GENE ID:3848'}
46154,KRT1,CK1,{'HGNC:6412'},{'ENSG00000167768'},{'GENE ID:3848'}
46155,KRT1,EHK,{'HGNC:6412'},{'ENSG00000167768'},{'GENE ID:3848'}
46156,KRT1,EHK1,{'HGNC:6412'},{'ENSG00000167768'},{'GENE ID:3848'}
46157,KRT1,EPPK,{'HGNC:6412'},{'ENSG00000167768'},{'GENE ID:3848'}
46158,KRT1,K1,{'HGNC:6412'},{'ENSG00000167768'},{'GENE ID:3848'}
46159,KRT1,KRT1A,{'HGNC:6412'},{'ENSG00000167768'},{'GENE ID:3848'}
46160,KRT1,NEPPK,{'HGNC:6412'},{'ENSG00000167768'},{'GENE ID:3848'}
46161,KRT10,BCIE,{'HGNC:6413'},{'ENSG00000186395'},{'GENE ID:3858'}
46162,KRT10,BIE,{'HGNC:6413'},{'ENSG00000186395'},{'GENE ID:3858'}
46163,KRT10,CK10,{'HGNC:6413'},{'ENSG00000186395'},{'GENE ID:3858'}
46164,KRT10,EHK,{'HGNC:6413'},{'ENSG00000186395'},{'GENE ID:3858'}
46165,KRT10,EHK2,{'HGNC:6413'},{'ENSG00000186395'},{'GENE ID:3858'}
46166,KRT10,EHK2A,{'HGNC:6413'},{'ENSG00000186395'},{'GENE ID:3858'}
46167,KRT10,EHK2B,{'HGNC:6413'},{'ENSG00000186395'},{'GENE ID:3858'}
46168,KRT10,IHL,{'HGNC:6413'},{'ENSG00000186395'},{'GENE ID:3858'}
46169,KRT10,K10,{'HGNC:6413'},{'ENSG00000186395'},{'GENE ID:3858'}
46170,KRT10,KPP,{'HGNC:6413'},{'ENSG00000186395'},{'GENE ID:3858'}
46171,KRT10-AS1,MGC21518,{'HGNC:28305'},{'ENSG00000167920'},{'GENE ID:147184'}
46172,KRT10-AS1,TMEM99,{'HGNC:28305'},{'ENSG00000167920'},{'GENE ID:147184'}
46173,KRT12,K12,{'HGNC:6414'},"{'ENSG00000263243', 'ENSG00000187242'}",{'GENE ID:3859'}
46174,KRT12,MECD1,{'HGNC:6414'},{'ENSG00000187242'},{'GENE ID:3859'}
46175,KRT125P,,{'HGNC:48875'},{'ENSG00000258036'},{'GENE ID:100418828'}
46176,KRT126P,KRT,{'HGNC:32970'},set(),{'GENE ID:643865'}
46177,KRT126P,,{'HGNC:32970'},{'ENSG00000257402'},{'GENE ID:643865'}
46178,KRT127P,KRT3P1,{'HGNC:40019'},{'ENSG00000257125'},{'GENE ID:100418779'}
46179,KRT127P,,{'HGNC:40019'},{'ENSG00000257125'},{'GENE ID:100418779'}
46180,KRT128P,,{'HGNC:48882'},{'ENSG00000258120'},{'GENE ID:106480238'}
46181,KRT13,CK13,{'HGNC:6415'},{'ENSG00000171401'},{'GENE ID:3860'}
46182,KRT13,K13,{'HGNC:6415'},{'ENSG00000171401'},{'GENE ID:3860'}
46183,KRT13,MGC161462,{'HGNC:6415'},{'ENSG00000171401'},{'GENE ID:3860'}
46184,KRT13,MGC3781,{'HGNC:6415'},{'ENSG00000171401'},{'GENE ID:3860'}
46185,KRT13,WSN2,{'HGNC:6415'},{'ENSG00000171401'},{'GENE ID:3860'}
46186,KRT14,CK14,{'HGNC:6416'},{'ENSG00000186847'},{'GENE ID:3861'}
46187,KRT14,EBS1,{'HGNC:6416'},{'ENSG00000186847'},{'GENE ID:3861'}
46188,KRT14,EBS1A,{'HGNC:6416'},{'ENSG00000186847'},{'GENE ID:3861'}
46189,KRT14,EBS1B,{'HGNC:6416'},{'ENSG00000186847'},{'GENE ID:3861'}
46190,KRT14,EBS1C,{'HGNC:6416'},{'ENSG00000186847'},{'GENE ID:3861'}
46191,KRT14,EBS1D,{'HGNC:6416'},{'ENSG00000186847'},{'GENE ID:3861'}
46192,KRT14,EBS3,{'HGNC:6416'},{'ENSG00000186847'},{'GENE ID:3861'}
46193,KRT14,EBS4,{'HGNC:6416'},{'ENSG00000186847'},{'GENE ID:3861'}
46194,KRT14,K14,{'HGNC:6416'},{'ENSG00000186847'},{'GENE ID:3861'}
46195,KRT14,NFJ,{'HGNC:6416'},{'ENSG00000186847'},{'GENE ID:3861'}
46196,KRT14,,{'HGNC:6416'},{'ENSG00000186847'},{'GENE ID:3861'}
46197,KRT15,CK15,{'HGNC:6421'},{'ENSG00000171346'},{'GENE ID:3866'}
46198,KRT15,K15,{'HGNC:6421'},{'ENSG00000171346'},{'GENE ID:3866'}
46199,KRT15,K1CO,{'HGNC:6421'},{'ENSG00000171346'},{'GENE ID:3866'}
46200,KRT16,CK16,{'HGNC:6423'},{'ENSG00000186832'},{'GENE ID:3868'}
46201,KRT16,FNEPPK,{'HGNC:6423'},{'ENSG00000186832'},{'GENE ID:3868'}
46202,KRT16,K16,{'HGNC:6423'},{'ENSG00000186832'},{'GENE ID:3868'}
46203,KRT16,K1CP,{'HGNC:6423'},{'ENSG00000186832'},{'GENE ID:3868'}
46204,KRT16,KRT16A,{'HGNC:6423'},{'ENSG00000186832'},{'GENE ID:3868'}
46205,KRT16,NEPPK,{'HGNC:6423'},{'ENSG00000186832'},{'GENE ID:3868'}
46206,KRT16,PC1,{'HGNC:6423'},{'ENSG00000186832'},{'GENE ID:3868'}
46207,KRT16P1,KRT14P,{'HGNC:6420'},"{'ENSG00000284527', 'ENSG00000290657', 'ENSG00000214856'}",{'GENE ID:729252'}
46208,KRT16P1,KRT16P,{'HGNC:6420'},{'ENSG00000290657'},{'GENE ID:729252'}
46209,KRT16P1,,{'HGNC:6420'},{'ENSG00000214856'},{'GENE ID:729252'}
46210,KRT16P2,,{'HGNC:37807'},{'ENSG00000227300'},{'GENE ID:400578'}
46211,KRT16P3,KERSMCR,{'HGNC:37808'},"{'ENSG00000214822', 'ENSG00000291196'}",{'GENE ID:644945'}
46212,KRT16P3,MGC102966,{'HGNC:37808'},"{'ENSG00000214822', 'ENSG00000291196'}",{'GENE ID:644945'}
46213,KRT16P4,,{'HGNC:37809'},"{'ENSG00000229526', 'ENSG00000284285'}",{'GENE ID:339244'}
46214,KRT16P5,,{'HGNC:37810'},{'ENSG00000230088'},{'GENE ID:353196'}
46215,KRT16P6,LNCKRT16P6,{'HGNC:50719'},{'ENSG00000226145'},set()
46216,KRT16P6,lncKRT16P6,{'HGNC:50719'},"{'ENSG00000226145', 'ENSG00000290977'}",{'GENE ID:353194'}
46217,KRT17,39.1,{'HGNC:6427'},{'ENSG00000128422'},{'GENE ID:3872'}
46218,KRT17,CK-17,{'HGNC:6427'},{'ENSG00000128422'},{'GENE ID:3872'}
46219,KRT17,K17,{'HGNC:6427'},{'ENSG00000128422'},{'GENE ID:3872'}
46220,KRT17,PC,{'HGNC:6427'},{'ENSG00000128422'},{'GENE ID:3872'}
46221,KRT17,PC2,{'HGNC:6427'},{'ENSG00000128422'},{'GENE ID:3872'}
46222,KRT17,PCHC1,{'HGNC:6427'},{'ENSG00000128422'},{'GENE ID:3872'}
46223,KRT17,,{'HGNC:6427'},{'ENSG00000128422'},{'GENE ID:3872'}
46224,KRT17P1,,{'HGNC:6428'},{'ENSG00000131885'},{'GENE ID:147228'}
46225,KRT17P2,,{'HGNC:6429'},"{'ENSG00000186831', 'ENSG00000284257'}",{'GENE ID:339241'}
46226,KRT17P3,,{'HGNC:33697'},{'ENSG00000231870'},{'GENE ID:729682'}
46227,KRT17P4,,{'HGNC:50722'},{'ENSG00000205312'},{'GENE ID:339186'}
46228,KRT17P5,,{'HGNC:50723'},"{'ENSG00000205266', 'ENSG00000284350'}",{'GENE ID:339240'}
46229,KRT17P6,,{'HGNC:50724'},{'ENSG00000231645'},{'GENE ID:284196'}
46230,KRT17P7,,{'HGNC:50725'},{'ENSG00000205215'},{'GENE ID:339258'}
46231,KRT17P8,,{'HGNC:50726'},{'ENSG00000256937'},{'GENE ID:100130074'}
46232,KRT18,CK-18,{'HGNC:6430'},{'ENSG00000111057'},{'GENE ID:3875'}
46233,KRT18,CYK18,{'HGNC:6430'},{'ENSG00000111057'},{'GENE ID:3875'}
46234,KRT18,K18,{'HGNC:6430'},{'ENSG00000111057'},{'GENE ID:3875'}
46235,KRT18,,{'HGNC:6430'},{'ENSG00000111057'},{'GENE ID:3875'}
46236,KRT18P1,DJ25J6.3,{'HGNC:6434'},"{'ENSG00000226462', 'ENSG00000233505', 'ENSG00000228990', 'ENSG00000228666', 'ENSG00000235541'}",set()
46237,KRT18P1,dJ25J6.3,{'HGNC:6434'},{'ENSG00000228666'},{'GENE ID:3879'}
46238,KRT18P10,,{'HGNC:23962'},{'ENSG00000214207'},{'GENE ID:360019'}
46239,KRT18P11,KRT18L1,{'HGNC:6431'},{'ENSG00000215089'},{'GENE ID:3876'}
46240,KRT18P11,,{'HGNC:6431'},{'ENSG00000215089'},{'GENE ID:3876'}
46241,KRT18P12,,{'HGNC:33410'},{'ENSG00000215819'},{'GENE ID:643471'}
46242,KRT18P13,KRT18L3,{'HGNC:6432'},{'ENSG00000214417'},{'GENE ID:392371'}
46243,KRT18P13,,{'HGNC:6432'},{'ENSG00000214417'},{'GENE ID:392371'}
46244,KRT18P14,KRT18L4,{'HGNC:6433'},{'ENSG00000186082'},{'GENE ID:119722'}
46245,KRT18P14,,{'HGNC:6433'},{'ENSG00000186082'},{'GENE ID:119722'}
46246,KRT18P15,KRT18L5,{'HGNC:32449'},{'ENSG00000234737'},{'GENE ID:729211'}
46247,KRT18P15,,{'HGNC:32449'},{'ENSG00000234737'},{'GENE ID:729211'}
46248,KRT18P16,,{'HGNC:33384'},{'ENSG00000235275'},{'GENE ID:391827'}
46249,KRT18P17,,{'HGNC:33385'},{'ENSG00000213943'},{'GENE ID:344866'}
46250,KRT18P18,,{'HGNC:33386'},{'ENSG00000261764'},{'GENE ID:342374'}
46251,KRT18P19,,{'HGNC:33387'},{'ENSG00000213601'},{'GENE ID:339781'}
46252,KRT18P2,OTTHUMG00000078062,{'HGNC:6435'},{'ENSG00000234439'},{'GENE ID:54044'}
46253,KRT18P2,,{'HGNC:6435'},{'ENSG00000234439'},{'GENE ID:54044'}
46254,KRT18P20,,{'HGNC:33388'},{'ENSG00000257758'},{'GENE ID:121054'}
46255,KRT18P21,,{'HGNC:33389'},{'ENSG00000250363'},{'GENE ID:132391'}
46256,KRT18P22,,{'HGNC:33390'},{'ENSG00000218153'},{'GENE ID:442252'}
46257,KRT18P23,,{'HGNC:33392'},{'ENSG00000215333'},{'GENE ID:642448'}
46258,KRT18P24,,{'HGNC:33393'},{'ENSG00000226234'},{'GENE ID:340460'}
46259,KRT18P25,,{'HGNC:33394'},{'ENSG00000249064'},{'GENE ID:391647'}
46260,KRT18P26,,{'HGNC:33395'},{'ENSG00000229798'},{'GENE ID:100418770'}
46261,KRT18P27,,{'HGNC:33396'},{'ENSG00000224419'},{'GENE ID:390418'}
46262,KRT18P28,,{'HGNC:33397'},{'ENSG00000176855'},{'GENE ID:343326'}
46263,KRT18P29,,{'HGNC:33398'},{'ENSG00000213958'},{'GENE ID:729050'}
46264,KRT18P3,BA359G22.1,{'HGNC:16540'},{'ENSG00000215553'},set()
