,ENSG_ID,NCBI_ID,HGNC_ID,alias_symbol,gene_symbol
40,ENSG00000210154,,7478,TRND,MT-TD
41,ENSG00000198712,4513,7421,CO2,MT-CO2
42,ENSG00000198712,4513,7421,COX2,MT-CO2
43,ENSG00000198712,4513,7421,MTCO2,MT-CO2
44,ENSG00000210156,,7489,MERRF,MT-TK
45,ENSG00000210156,,7489,MTTK,MT-TK
46,ENSG00000210156,,7489,TRNK,MT-TK
47,ENSG00000228253,4509,7415,A6L,MT-ATP8
48,ENSG00000228253,4509,7415,ATP8,MT-ATP8
49,ENSG00000228253,4509,7415,MTATP8,MT-ATP8
50,ENSG00000228253,4509,7415,URFA6L,MT-ATP8
51,ENSG00000198899,4508,7414,ATP6,MT-ATP6
52,ENSG00000198899,4508,7414,ATPASE-6,MT-ATP6
53,ENSG00000198899,4508,7414,MTATP6,MT-ATP6
54,ENSG00000198899,4508,7414,RP,MT-ATP6
55,ENSG00000198899,4508,7414,SU6M,MT-ATP6
56,ENSG00000198938,4514,7422,CO3,MT-CO3
57,ENSG00000198938,4514,7422,COIII,MT-CO3
58,ENSG00000198938,4514,7422,COX3,MT-CO3
59,ENSG00000198938,4514,7422,MTCO3,MT-CO3
60,ENSG00000210164,,7486,MTTG,MT-TG
61,ENSG00000210164,,7486,TRNG,MT-TG
62,ENSG00000198840,4537,7458,MTND3,MT-ND3
63,ENSG00000198840,4537,7458,NAD3,MT-ND3
64,ENSG00000198840,4537,7458,ND3,MT-ND3
65,ENSG00000210174,,7496,MTTR,MT-TR
66,ENSG00000210174,,7496,TRNR,MT-TR
67,ENSG00000212907,4539,7460,MTND4L,MT-ND4L
68,ENSG00000212907,4539,7460,NAD4L,MT-ND4L
69,ENSG00000212907,4539,7460,ND4L,MT-ND4L
70,ENSG00000198886,4538,7459,LHON,MT-ND4
71,ENSG00000198886,4538,7459,MTND4,MT-ND4
72,ENSG00000198886,4538,7459,NAD4,MT-ND4
73,ENSG00000198886,4538,7459,ND4,MT-ND4
74,ENSG00000210176,,7487,MTTH,MT-TH
75,ENSG00000210176,,7487,TRNH,MT-TH
76,ENSG00000210184,,7498,MTTS2,MT-TS2
77,ENSG00000210184,,7498,RP8,MT-TS2
78,ENSG00000210184,,7498,TRNS2,MT-TS2
79,ENSG00000210191,,7491,MTTL2,MT-TL2
80,ENSG00000210191,,7491,TRNL2,MT-TL2
81,ENSG00000198786,4540,7461,MTND5,MT-ND5
82,ENSG00000198786,4540,7461,NAD5,MT-ND5
83,ENSG00000198786,4540,7461,ND5,MT-ND5
84,ENSG00000198695,4541,7462,MTND6,MT-ND6
85,ENSG00000198695,4541,7462,NAD6,MT-ND6
86,ENSG00000198695,4541,7462,ND6,MT-ND6
87,ENSG00000210194,,7479,MTTE,MT-TE
88,ENSG00000210194,,7479,TRNE,MT-TE
89,ENSG00000198727,4519,7427,COB,MT-CYB
90,ENSG00000198727,4519,7427,CYTB,MT-CYB
91,ENSG00000198727,4519,7427,MTCYB,MT-CYB
92,ENSG00000198727,4519,7427,UQCR3,MT-CYB
93,ENSG00000210195,,7499,LIMM,MT-TT
94,ENSG00000210195,,7499,MTTT,MT-TT
95,ENSG00000210195,,7499,TRNT,MT-TT
96,ENSG00000210196,,7494,MTTP,MT-TP
97,ENSG00000210196,,7494,TRNP,MT-TP
647,ENSG00000274847,727764,31102,FLJ00219,MAFIP
648,ENSG00000274847,727764,31102,FLJ35473,MAFIP
649,ENSG00000274847,727764,31102,FLJ39633,MAFIP
650,ENSG00000274847,727764,31102,MIP,MAFIP
651,ENSG00000274847,727764,31102,PP5644,MAFIP
652,ENSG00000274847,727764,31102,TEKT4P4,MAFIP
1155,ENSG00000291362,65265,26104,FLJ20989,C8ORF33
1157,ENSG00000291363,4586,7515,MUC5,MUC5AC
1158,ENSG00000293532,4583,7512,MLP,MUC2
1159,ENSG00000293532,4583,7512,MUC-2,MUC2
1160,ENSG00000288360,65249,25704,FLJ12221,ZSWIM4
1163,ENSG00000288498,,27620,LOC284454,MIR23AHG
1164,ENSG00000288498,,27620,SMYCA,MIR23AHG
1165,ENSG00000288126,407013,31608,HSA-MIR-24-2,MIR24-2
1166,ENSG00000288126,407013,31608,MIRN24-2,MIR24-2
1167,ENSG00000288183,407018,31613,HSA-MIR-27A,MIR27A
1168,ENSG00000288183,407018,31613,MIRN27A,MIR27A
1169,ENSG00000288462,407010,31605,HSA-MIR-23A,MIR23A
1170,ENSG00000288462,407010,31605,MIRN23A,MIR23A
1171,ENSG00000288505,342977,22048,NANOS1L,NANOS3
1172,ENSG00000288505,342977,22048,NOS3,NANOS3
1173,ENSG00000288505,342977,22048,ZC2HC12C,NANOS3
1174,ENSG00000288397,406957,31552,HSA-MIR-181C,MIR181C
1175,ENSG00000288397,406957,31552,MIRN181C,MIR181C
1176,ENSG00000288329,574457,32089,HSA-MIR-181D,MIR181D
1177,ENSG00000288329,574457,32089,MIRN181D,MIR181D
1178,ENSG00000288152,79173,28153,C19ORF57,BRME1
1179,ENSG00000288152,79173,28153,MEIOK21,BRME1
1180,ENSG00000288152,79173,28153,MGC11271,BRME1
1181,ENSG00000288293,54862,30237,AKI-1,CC2D1A
1182,ENSG00000288293,54862,30237,FLJ20241,CC2D1A
1183,ENSG00000288293,54862,30237,FREUD-1,CC2D1A
1184,ENSG00000288293,54862,30237,LGD2,CC2D1A
1185,ENSG00000288293,54862,30237,MRT3,CC2D1A
1186,ENSG00000288293,54862,30237,TAPE,CC2D1A
1187,ENSG00000288195,79883,26275,FLJ23447,PODNL1
1188,ENSG00000288195,79883,26275,SLRR5B,PODNL1
1189,ENSG00000288453,90379,25095,C19ORF72,DCAF15
1190,ENSG00000288453,90379,25095,MGC99481,DCAF15
1191,ENSG00000288283,5989,9982,EF-C,RFX1
1193,ENSG00000288474,117579,17135,H3,RLN3
1194,ENSG00000288474,117579,17135,RXN3,RLN3
1195,ENSG00000288474,117579,17135,ZINS4,RLN3
1197,ENSG00000288185,9466,17290,CRL1,IL27RA
1198,ENSG00000288185,9466,17290,IL-27R,IL27RA
1199,ENSG00000288185,9466,17290,TCCR,IL27RA
1200,ENSG00000288185,9466,17290,WSX-1,IL27RA
1201,ENSG00000288185,9466,17290,WSX1,IL27RA
1202,ENSG00000288185,9466,17290,ZCYTOR1,IL27RA
1206,ENSG00000288366,102466515,50081,HSA-MIR-1199,MIR1199
1208,ENSG00000288516,5566,9380,PKACA,PRKACA
1210,ENSG00000288210,55723,20996,FLJ10604,ASF1B
1212,ENSG00000288324,22859,20973,CIRL1,ADGRL1
1213,ENSG00000288324,22859,20973,KIAA0821,ADGRL1
1214,ENSG00000288324,22859,20973,LEC2,ADGRL1
1215,ENSG00000288324,22859,20973,LPHN1,ADGRL1
1226,ENSG00000280775,,43036,RN5S136,RNA5SP136
1227,ENSG00000281766,23429,10480,AAP1,RYBP
1228,ENSG00000281766,23429,10480,DEDAF,RYBP
1229,ENSG00000281766,23429,10480,YEAF1,RYBP
1232,ENSG00000288157,100996758,52383,CH17-360D5.1,NPY4R2
1234,ENSG00000288481,644054,23586,BA164N7.4,FAM25C
1235,ENSG00000288424,,23661,BA164N7.2,AGAP12P
1236,ENSG00000288424,,23661,CTGLF12P,AGAP12P
1238,ENSG00000290627,414224,,PTPN20CP,AGAP12P
1239,ENSG00000288201,,43215,RN5S315,RNA5SP315
1240,ENSG00000288196,,23655,BA164N7.1,BMS1P7
1241,ENSG00000288196,,23655,BMS1LP7,BMS1P7
1242,ENSG00000288196,,23655,OTTHUMG00000018163,BMS1P7
1245,ENSG00000288204,3166,5017,H6,HMX1
1246,ENSG00000288204,3166,5017,NKX5-3,HMX1
1248,ENSG00000292327,28227,13417,PPP2R3L,PPP2R3B
1249,ENSG00000292327,28227,13417,PPP2R3LY,PPP2R3B
1250,ENSG00000292327,28227,13417,PR48,PPP2R3B
1251,ENSG00000292327,28227,13417,PR70,PPP2R3B
1254,ENSG00000292332,3563,6012,CD123,IL3RA
1255,ENSG00000292333,286530,15524,P2Y8,P2RY8
1256,ENSG00000292334,293,10992,ANT3,SLC25A6
1257,ENSG00000292334,293,10992,ANT3Y,SLC25A6
1258,ENSG00000292334,293,10992,MGC17525,SLC25A6
1259,ENSG00000292337,,38713,DHRSX-IT,DHRSX-IT1
1260,ENSG00000292337,,38713,DHRSXIT1,DHRSX-IT1
1261,ENSG00000292338,207063,18399,DHRS5X,DHRSX
1262,ENSG00000292338,207063,18399,DHRS5Y,DHRSX
1263,ENSG00000292338,207063,18399,DHRSXY,DHRSX
1264,ENSG00000292338,207063,18399,DHRSY,DHRSX
1265,ENSG00000292338,207063,18399,SDR46C1,DHRSX
1266,ENSG00000292338,207063,18399,SDR7C6,DHRSX
1268,ENSG00000292342,,27560,CXYORF10,LINC00685
1269,ENSG00000292342,,27560,NCRNA00107,LINC00685
1270,ENSG00000292342,,27560,OTTHUMT00000055574,LINC00685
1271,ENSG00000292342,,27560,PPP2R3B-AS1,LINC00685
1272,ENSG00000292344,55344,23148,FLJ11323,PLCXD1
1273,ENSG00000292345,9189,447,ALTE,ZBED1
1274,ENSG00000292345,9189,447,DREF,ZBED1
1275,ENSG00000292345,9189,447,HDREF,ZBED1
1276,ENSG00000292345,9189,447,KIAA0785,ZBED1
1277,ENSG00000292345,9189,447,TRAMP,ZBED1
1278,ENSG00000292346,102464837,50179,HSA-MIR-6089-1,MIR6089
1279,ENSG00000292346,102464837,50179,MIR6089-1,MIR6089
1280,ENSG00000292346,102464837,50179,MIR6089-2,MIR6089
1281,ENSG00000292347,100359394,30470,NCRNA00102,LINC00102
1282,ENSG00000292347,100359394,30470,OTTHUMT00000055623,LINC00102
1283,ENSG00000292348,4267,7082,MIC2,CD99
1284,ENSG00000292348,4267,7082,MIC2X,CD99
1285,ENSG00000292348,4267,7082,MIC2Y,CD99
1287,ENSG00000292352,,38717,FABP5L13,FABP5P13
1289,ENSG00000292354,6473,10853,GCFX,SHOX
1290,ENSG00000292354,6473,10853,PHOG,SHOX
1291,ENSG00000292354,6473,10853,SHOX1,SHOX
1292,ENSG00000292354,6473,10853,SHOXY,SHOX
1293,ENSG00000292354,6473,10853,SS,SHOX
1294,ENSG00000292355,100500894,38967,HSA-MIR-3690,MIR3690
1295,ENSG00000292355,100500894,38967,HSA-MIR-3690-2,MIR3690
1296,ENSG00000292355,100500894,38967,MIR3690-1,MIR3690
1297,ENSG00000292355,100500894,38967,MIR3690-2,MIR3690
1298,ENSG00000292356,,43398,RN5S498,RNA5SP498
1299,ENSG00000292361,,7083,CD99L1,CD99P1
1300,ENSG00000292361,,7083,CXYORF12,CD99P1
1301,ENSG00000292361,,7083,MIC2R,CD99P1
1302,ENSG00000292361,,7083,NCRNA00103,CD99P1
1303,ENSG00000292363,64109,14281,CRL2,CRLF2
1304,ENSG00000292363,64109,14281,TSLPR,CRLF2
1305,ENSG00000292343,8227,18783,721P,AKAP17A
1306,ENSG00000292343,8227,18783,CCDC133,AKAP17A
1307,ENSG00000292343,8227,18783,CXYORF3,AKAP17A
1308,ENSG00000292343,8227,18783,DXYS155E,AKAP17A
1309,ENSG00000292343,8227,18783,MGC39904,AKAP17A
1310,ENSG00000292343,8227,18783,SFRS17A,AKAP17A
1311,ENSG00000292343,8227,18783,XE7,AKAP17A
1312,ENSG00000292343,8227,18783,XE7Y,AKAP17A
1313,ENSG00000292336,438,750,ASMTY,ASMT
1314,ENSG00000292336,438,750,HIOMT,ASMT
1315,ENSG00000292336,438,750,HIOMTY,ASMT
1317,ENSG00000292357,1438,2435,ALPHAGMR,CSF2RA
1318,ENSG00000292357,1438,2435,CD116,CSF2RA
1319,ENSG00000292357,1438,2435,CSF2R,CSF2RA
1325,ENSG00000292331,,25811,ASMTL-AS,ASMTL-AS1
1326,ENSG00000292331,,25811,ASMTLAS,ASMTL-AS1
1327,ENSG00000292331,,25811,CXYORF2,ASMTL-AS1
1328,ENSG00000292331,,25811,FLJ13330,ASMTL-AS1
1329,ENSG00000292331,,25811,NCRNA00105,ASMTL-AS1
1333,ENSG00000292341,751580,31843,CXYORF8,LINC00106
1334,ENSG00000292341,751580,31843,NCRNA00106,LINC00106
1335,ENSG00000292341,751580,31843,OTTHUMG00000021061,LINC00106
1343,ENSG00000310540,,56008,AL683807.1,LINC02968
1356,ENSG00000288499,56975,22140,DKFZP547D065,FAM20C
1357,ENSG00000288499,56975,22140,DMP4,FAM20C
1358,ENSG00000288499,56975,22140,G-CK,FAM20C
1359,ENSG00000288499,56975,22140,IMAGE:4942737,FAM20C
1364,ENSG00000292358,8225,30189,FLJ20977,GTPBP6
1365,ENSG00000292358,8225,30189,PGPL,GTPBP6
1366,ENSG00000292364,,460,AMD,AMD1P2
1367,ENSG00000292364,,460,AMD2,AMD1P2
1368,ENSG00000292364,,460,AMDP1,AMD1P2
1369,ENSG00000292364,,460,AMDPX,AMD1P2
1370,ENSG00000292364,,460,AMDPY,AMD1P2
1372,ENSG00000292366,6845,11486,SYBL1,VAMP7
1373,ENSG00000292366,6845,11486,TI-VAMP,VAMP7
1374,ENSG00000292366,6845,11486,VAMP-7,VAMP7
1375,ENSG00000292367,,38160,TCEB1P24,ELOCP24
1376,ENSG00000292367,,38160,TCEB1P25,ELOCP24
1377,ENSG00000292368,,23270,TRPC6L,TRPC6P1
1378,ENSG00000292368,,23270,TRPC6P,TRPC6P1
1381,ENSG00000292372,,31685,CXYORF1,WASH6P
1382,ENSG00000292372,,31685,FAM39A,WASH6P
1385,ENSG00000292370,100128260,38513,NCRNA00286B,WASIR1
1386,ENSG00000292373,3581,6030,CD129,IL9R
1391,ENSG00000236435,,23904,TSPYP2,TSPY12P
1392,ENSG00000258991,,37718,DUXY4,DUX4L19
1394,ENSG00000231988,,23875,OFD1P19,OFD1P3Y
1395,ENSG00000231988,,23875,OFD1P19Y,OFD1P3Y
1396,ENSG00000231988,,23875,OFD1P3,OFD1P3Y
1397,ENSG00000231988,,23875,OFD1PY19,OFD1P3Y
1398,ENSG00000231988,,23875,OFD1PY3,OFD1P3Y
1399,ENSG00000231988,,23875,OFDYP3,OFD1P3Y
1402,ENSG00000271595,,49176,TCEB1P35,ELOCP35
1403,ENSG00000183704,,37492,NHEDC1P1,SLC9B1P1
1404,ENSG00000232927,,23195,USP12P3,USP12PY
1405,ENSG00000277438,,23976,SMCYP,KDM5DP1
1406,ENSG00000259154,,37717,DUXY3,DUX4L17
1410,ENSG00000285470,,23963,TUSC2P,TUSC2P1
1411,ENSG00000234620,,20200,FAM16AY,PUDPP1
1412,ENSG00000234620,,20200,HDHD1BP,PUDPP1
1413,ENSG00000234620,,20200,HDHD1P1,PUDPP1
1415,ENSG00000273693,,38413,C2ORF27AP1,CDRT15P10
1416,ENSG00000114374,8287,12633,AZFA,USP9Y
1417,ENSG00000114374,8287,12633,DFFRY,USP9Y
1418,ENSG00000114374,8287,12633,FAF-Y,USP9Y
1427,ENSG00000292254,85358,14294,KIAA1650,SHANK3
1428,ENSG00000292254,85358,14294,PROSAP2,SHANK3
1429,ENSG00000292254,85358,14294,PSAP2,SHANK3
1430,ENSG00000292254,85358,14294,SPANK-2,SHANK3
1436,ENSG00000236477,,10412,RPS24P,RPS24P1
1440,ENSG00000183753,9083,13508,BPY2A,BPY2
1441,ENSG00000183753,9083,13508,VCY2,BPY2
1442,ENSG00000183753,9083,13508,VCY2A,BPY2
1448,ENSG00000226863,,631,APXLP,SHROOM2P1
1450,ENSG00000259029,,37716,DUXY2,DUX4L18
1453,ENSG00000275828,,37999,CHEK2L1,CHEK2P1
1455,ENSG00000277519,,18213,OFD1P16,OFD1P16Y
1456,ENSG00000277519,,18213,OFD1PY16,OFD1P16Y
1457,ENSG00000277519,,18213,OFDYP16,OFD1P16Y
1459,ENSG00000215583,,769,ASSP6,ASS1P6
1461,ENSG00000233774,,2371,CRSP2P,MED14P1
1462,ENSG00000233774,,2371,CXORF4P,MED14P1
1463,ENSG00000233774,,2371,MED14P,MED14P1
1465,ENSG00000232226,,722,ARSFP,ARSFP1
1473,ENSG00000232419,252952,18843,NCRNA00144,TTTY19
1474,ENSG00000226906,114761,16481,LINC00123,TTTY4
1475,ENSG00000226906,114761,16481,TTTY4A,TTTY4
1476,ENSG00000226906,114761,16481,TTY4,TTTY4
1478,ENSG00000235649,,23932,ADLICANP,MXRA5Y
1479,ENSG00000235649,,23932,MXRA5P,MXRA5Y
1480,ENSG00000235649,,23932,MXRA5P1,MXRA5Y
1481,ENSG00000258567,,37719,DUXY1,DUX4L16
1484,ENSG00000228240,252949,18841,NCRNA00140,TTTY17A
1485,ENSG00000228240,252949,18841,TTTY17,TTTY17A
1490,ENSG00000224989,,23955,FAM41AY,FAM41AY1
1492,ENSG00000227830,,38409,TRIM60P3,TRIM60P3Y
1493,ENSG00000227830,,38409,TRIM60PY3,TRIM60P3Y
1496,ENSG00000216777,,23949,BAT2D1P1,PRRC2CP1
1497,ENSG00000216777,,23949,BAT2L2P1,PRRC2CP1
1505,ENSG00000225117,,718,ARSDP,ARSDP1
1506,ENSG00000225117,,718,ARSDY1,ARSDP1
1509,ENSG00000232730,,16375,FAM8A8P,FAM8A4P
1511,ENSG00000232764,,38458,TRIM60P8,TRIM60P8Y
1512,ENSG00000232764,,38458,TRIM60PY8,TRIM60P8Y
1514,ENSG00000227949,,23941,HCP46,CYCSP46
1515,ENSG00000227949,,23941,HCP47,CYCSP46
1519,ENSG00000252315,,43420,RN5S520,RNA5SP520
1520,ENSG00000252012,,43421,RN5S521,RNA5SP521
1524,ENSG00000169953,159119,23950,FLJ25453,HSFY2
1527,ENSG00000228193,,38150,TCEB1P14,ELOCP14
1531,ENSG00000238088,,23879,OFD1P7,OFD1P7Y
1532,ENSG00000238088,,23879,OFD1PY7,OFD1P7Y
1533,ENSG00000238088,,23879,OFDYP7,OFD1P7Y
1536,ENSG00000185275,,1649,CD24L4,CD24P4
1538,ENSG00000288269,2642,4192,GGR,GCGR
1541,ENSG00000238191,,38416,KIAA0664L1,CLUHP1
1542,ENSG00000238191,,38416,KIAA0664P1,CLUHP1
1546,ENSG00000229129,,147,ACTGP2,ACTG1P2
1547,ENSG00000229129,,147,ACTL2,ACTG1P2
1551,ENSG00000224964,,10712,SEDLP3,TRAPPC2P3
1552,ENSG00000225740,,38142,TCEB1P6,ELOCP6
1555,ENSG00000226116,,38078,CDY24P,USP9YP6
1560,ENSG00000230412,,38148,TCEB1P12,ELOCP12
1561,ENSG00000225895,,37731,TRAPPC2P3B,TRAPPC2P8
1566,ENSG00000236599,,38731,TCEB1P26,ELOCP26
1569,ENSG00000228945,,38453,KIAA0664L2,CLUHP2
1570,ENSG00000228945,,38453,KIAA0664P2,CLUHP2
1572,ENSG00000251953,,43422,RN5S522,RNA5SP522
1573,ENSG00000252667,,43423,RN5S523,RNA5SP523
1575,ENSG00000225716,,38149,TCEB1P13,ELOCP13
1576,ENSG00000229406,,23876,OFD1P4,OFD1P4Y
1577,ENSG00000229406,,23876,OFD1PY4,OFD1P4Y
1578,ENSG00000229406,,23876,OFDYP4,OFD1P4Y
1582,ENSG00000230377,,38143,TCEB1P7,ELOCP7
1586,ENSG00000249606,,10716,SEDLP7,TRAPPC2P7
1589,ENSG00000012817,8284,11115,HY,KDM5D
1590,ENSG00000012817,8284,11115,HYA,KDM5D
1591,ENSG00000012817,8284,11115,JARID1D,KDM5D
1592,ENSG00000012817,8284,11115,KIAA0234,KDM5D
1593,ENSG00000012817,8284,11115,SMCY,KDM5D
1594,ENSG00000288213,348262,28007,FAM195B,MCRIP1
1595,ENSG00000288213,348262,28007,GRAN2,MCRIP1
1596,ENSG00000288213,348262,28007,MCRIP,MCRIP1
1597,ENSG00000288186,116729,16813,DYSFIP1,PPP1R27
1598,ENSG00000288186,116729,16813,TOONIN,PPP1R27
1599,ENSG00000172468,86614,18568,HSF2L,HSFY1
1600,ENSG00000172468,86614,18568,HSFY,HSFY1
1604,ENSG00000182415,9426,1810,CDY2,CDY2A
1605,ENSG00000233126,,37728,ZNF381P,ZNF736P3Y
1606,ENSG00000233126,,37728,ZNF736P3,ZNF736P3Y
1607,ENSG00000227251,,38459,TRIM60P9,TRIM60P9Y
1608,ENSG00000227251,,38459,TRIM60PY9,TRIM60P9Y
1615,ENSG00000233634,,38439,GOT2Y,GOT2P5
1616,ENSG00000237701,,23933,ATP5JP1,ATP5PFP1
1618,ENSG00000232976,,38462,TRIM60P10,TRIM60P10Y
1619,ENSG00000232976,,38462,TRIM60PY10,TRIM60P10Y
1620,ENSG00000226270,,37727,ZNF736P2,ZNF736P2Y
1621,ENSG00000227837,,38463,TRIM60P11,TRIM60P11Y
1622,ENSG00000227837,,38463,TRIM60PY11,TRIM60P11Y
1624,ENSG00000223978,,37726,ZNF736P1,ZNF736P1Y
1627,ENSG00000185894,442868,18225,VCY2C,BPY2C
1628,ENSG00000228296,474150,31892,LINC00125,TTTY4C
1630,ENSG00000129873,203611,23921,CDY,CDY2B
1632,ENSG00000184895,6736,11311,TDF,SRY
1637,ENSG00000129824,6192,10425,MGC119100,RPS4Y1
1638,ENSG00000129824,6192,10425,MGC5070,RPS4Y1
1639,ENSG00000129824,6192,10425,RPS4Y,RPS4Y1
1640,ENSG00000129824,6192,10425,S4,RPS4Y1
1642,ENSG00000282175,343069,29295,HNRPCL1,HNRNPCL1
1643,ENSG00000282817,65122,28841,FLJ43580,PRAMEF2
1646,ENSG00000067646,7544,12870,ZNF911,ZFY
1647,ENSG00000282584,400735,31971,RP5-845O24.6,PRAMEF4
1651,ENSG00000215414,,17460,PSMA6-LIKE,PSMA6P1
1652,ENSG00000215414,,17460,PSMA6P,PSMA6P1
1653,ENSG00000215414,,17460,PSMA6Y,PSMA6P1
1654,ENSG00000224035,,10775,SFPQP,SFPQP1
1658,ENSG00000067048,8653,2699,DBY,DDX3Y
1660,ENSG00000282791,,51890,PRAMEF28,PRAMEF28P
1667,ENSG00000282530,440563,48813,HNRNPCP5,HNRNPCL2
1674,ENSG00000234059,,1498,CASKP,CASKP1
1675,ENSG00000183878,7404,12638,KDM6AL,UTY
1676,ENSG00000183878,7404,12638,KDM6C,UTY
1680,ENSG00000282424,343068,27995,PRAMEF23,PRAMEF5
1681,ENSG00000282424,343068,27995,PRAMEF5L,PRAMEF5
1683,ENSG00000282288,,47734,RNU6-1185P,RNU6-771P
1685,ENSG00000282125,645382,49193,PRAMEF33P,PRAMEF33
1686,ENSG00000293551,653606,34393,PRAMEF3L,PRAMEF22
1687,ENSG00000154620,9087,11882,TB4Y,TMSB4Y
1688,ENSG00000129864,9084,12668,BPY1,VCY
1689,ENSG00000129864,9084,12668,VCY1,VCY
1690,ENSG00000129864,9084,12668,VCY1A,VCY
1692,ENSG00000291381,128272,26604,FLJ33962,ARHGEF19
1693,ENSG00000291381,128272,26604,WGEF,ARHGEF19
1695,ENSG00000291404,,32248,ANO7P1,ANO7L1
1696,ENSG00000291404,,32248,C1ORF224,ANO7L1
1697,ENSG00000291404,,32248,TMEM16M,ANO7L1
1699,ENSG00000291382,79363,28127,C1ORF89,CPLANE2
1700,ENSG00000291382,79363,28127,MGC10731,CPLANE2
1701,ENSG00000291382,79363,28127,RSG1,CPLANE2
1702,ENSG00000291377,,7442,MTL1,MT1XP1
1703,ENSG00000291375,54455,29249,FBX42,FBXO42
1704,ENSG00000291375,54455,29249,KIAA1332,FBXO42
1705,ENSG00000188120,1617,2682,DAZ,DAZ1
1706,ENSG00000188120,1617,2682,SPGY,DAZ1
1707,ENSG00000291379,26099,30232,C1ORF144,SZRD1
1708,ENSG00000291379,26099,30232,DKFZP566C0424,SZRD1
1710,ENSG00000291401,374955,28026,SPERGEN-2,SPATA21
1711,ENSG00000291401,374955,28026,SPERGEN2,SPATA21
1712,ENSG00000291380,55707,25528,FLJ10420,NECAP2
1717,ENSG00000291388,107984921,52562,ENSG00000226029,LINC01772
1718,ENSG00000099721,266,462,AMGL,AMELY
1719,ENSG00000291402,114819,29405,CROCCL2,CROCCP3
1720,ENSG00000291402,114819,29405,DJ798A10.2,CROCCP3
1721,ENSG00000291402,114819,29405,KIAA1922,CROCCP3
1722,ENSG00000291389,26871,10120,HSD1,RNU1-1
1723,ENSG00000291389,26871,10120,HU1-1,RNU1-1
1724,ENSG00000291389,26871,10120,RNU1,RNU1-1
1725,ENSG00000291389,26871,10120,RNU1A,RNU1-1
1726,ENSG00000291389,26871,10120,RNU1A1,RNU1-1
1727,ENSG00000291389,26871,10120,RNU1A3,RNU1-1
1728,ENSG00000291389,26871,10120,RNU1G4,RNU1-1
1729,ENSG00000291389,26871,10120,U1,RNU1-1
1730,ENSG00000291389,26871,10120,U1A1,RNU1-1
1770,ENSG00000291393,,48305,RNU1-6,RNU1-6P
1772,ENSG00000092377,90665,18502,TBL1,TBL1Y
1774,ENSG00000291385,26870,10123,RNU1C1,RNU1-2
1775,ENSG00000291385,26870,10123,RNU1C2,RNU1-2
1776,ENSG00000291385,26870,10123,U1C1,RNU1-2
1777,ENSG00000291385,26870,10123,U1C21,RNU1-2
1801,ENSG00000291383,,48304,RNU1-5,RNU1-5P
1804,ENSG00000291398,,19900,EIF1AP1,EIF1AXP1
1805,ENSG00000291396,26869,10130,HSD4,RNU1-3
1806,ENSG00000291396,26869,10130,RNU1G3,RNU1-3
1815,ENSG00000291399,6060,10128,HSD2,RNU1-4
1816,ENSG00000291399,6060,10128,HSD5,RNU1-4
1817,ENSG00000291399,6060,10128,HSD6,RNU1-4
1818,ENSG00000291399,6060,10128,HSD7,RNU1-4
1819,ENSG00000291399,6060,10128,RNU1D2,RNU1-4
1820,ENSG00000291399,6060,10128,RNU1E2,RNU1-4
1821,ENSG00000291399,6060,10128,RNU1F1,RNU1-4
1822,ENSG00000291399,6060,10128,RNU1G1,RNU1-4
1823,ENSG00000291399,6060,10128,RNU1G2,RNU1-4
1824,ENSG00000291399,6060,10128,U1B2,RNU1-4
1825,ENSG00000291399,6060,10128,U1D2,RNU1-4
1826,ENSG00000291399,6060,10128,U1E2,RNU1-4
1827,ENSG00000291399,6060,10128,U1F,RNU1-4
1893,ENSG00000291387,11240,18341,KIAA0994,PADI2
1894,ENSG00000291387,11240,18341,PDI2,PADI2
1908,ENSG00000205944,57055,15964,MGC126442,DAZ2
1909,ENSG00000205944,57055,15964,PDP1678,DAZ2
1912,ENSG00000292225,55672,26088,FLJ20719,NBPF1
1913,ENSG00000292225,55672,26088,KIAA1693,NBPF1
1914,ENSG00000226555,,37661,AGKY1,AGKP1
1915,ENSG00000228787,100874056,38793,NLGN4Y-AS,NLGN4Y-AS1
1916,ENSG00000228787,100874056,38793,NLGN4YAS,NLGN4Y-AS1
1917,ENSG00000165246,22829,15529,KIAA0951,NLGN4Y
1919,ENSG00000232695,,38153,TCEB1P17,ELOCP17
1920,ENSG00000235511,,2589,71-7A2,OFD1P18Y
1921,ENSG00000235511,,2589,CYORF1,OFD1P18Y
1922,ENSG00000235511,,2589,OFD1P18,OFD1P18Y
1923,ENSG00000235511,,2589,OFD1PY18,OFD1P18Y
1924,ENSG00000232914,,10713,SEDLP4,TRAPPC2P4
1930,ENSG00000227867,,38147,TCEB1P11,ELOCP11
1939,ENSG00000233843,,23942,HCP48,CYCSP48
1940,ENSG00000129862,353513,31751,BPY1B,VCY1B
1944,ENSG00000280969,140032,18501,RPS4Y2P,RPS4Y2
1947,ENSG00000229551,,37765,GAPDHP18,GAPDHP17
1953,ENSG00000183146,,38732,CYORF17,PRORY
1955,ENSG00000169849,,23906,TSPYP4,TSPY14P
1956,ENSG00000169811,,9916,RBMY1H,RBMY1HP
1959,ENSG00000184991,83868,18494,NCRNA00136,TTTY13
1960,ENSG00000184991,83868,18494,TTY13,TTTY13
1961,ENSG00000271123,,38140,TCEB1P5,ELOCP5
1969,ENSG00000227915,,38152,TCEB1P16,ELOCP16
