primary_gene_symbol,HGNC_ID,ENSG_ID,NCBI_ID,gene_symbol
KIR2DS4,HGNC:6336,ENSG00000283846,GENE ID:3809,KIR2DS4
MYL12BP3,HGNC:7589,ENSG00000226575,,MYL12BP3
MICG,HGNC:16802,ENSG00000229995,,MICG
VWA7,HGNC:13939,ENSG00000227144,GENE ID:80737,VWA7
LILRP2,HGNC:15497,ENSG00000284593,GENE ID:79166,LILRP2
DDX11L9,HGNC:37109,ENSG00000248472,,DDX11L9
LILRP2,HGNC:15497,ENSG00000293131,GENE ID:79166,LILRP2
CHEK2P2,HGNC:43578,ENSG00000259156,,CHEK2P2
ATP8A1,HGNC:13531,ENSG00000124406,GENE ID:10396,ATP8A1
OASL2P,HGNC:53738,ENSG00000283542,,OASL2P
PPDPFP2,HGNC:56492,ENSG00000256963,,PPDPFP2
ZKSCAN3,HGNC:13853,ENSG00000189298,GENE ID:80317,ZKSCAN3
SNORA70,,ENSG00000201945,GENE ID:124900320,SNORA70
THAP1,HGNC:20856,ENSG00000131931,GENE ID:55145,THAP1
WHAMMP4,HGNC:55700,ENSG00000215302,,WHAMMP4
MESDP1,HGNC:27324,ENSG00000257368,,MESDP1
U6,,ENSG00000283545,,U6
WHAMMP2,HGNC:32360,ENSG00000248334,,WHAMMP2
Y_RNA,,ENSG00000207176,,Y_RNA
RNU6-494P,HGNC:47457,ENSG00000253063,,RNU6-494P
Y_RNA,,ENSG00000201563,,Y_RNA
RNF170,HGNC:25358,ENSG00000120925,GENE ID:81790,RNF170
ANO6,HGNC:25240,ENSG00000177119,GENE ID:196527,ANO6
ADAMTS7P1,HGNC:49407,ENSG00000274376,,ADAMTS7P1
UBE2Q2P2,HGNC:37440,ENSG00000259429,,UBE2Q2P2
UBE2Q2P6,HGNC:49412,ENSG00000275695,,UBE2Q2P6
CSPG4P10,HGNC:48361,ENSG00000276710,,CSPG4P10
DUSP22,HGNC:16077,ENSG00000112679,GENE ID:56940,DUSP22
DUSP22,HGNC:16077,ENSG00000112679,GENE ID:124907782,DUSP22
GOLGA2P10,HGNC:26229,ENSG00000255769,,GOLGA2P10
TCEAL6,HGNC:24553,ENSG00000204071,GENE ID:158931,TCEAL6
ATAT1,HGNC:21186,ENSG00000223752,GENE ID:79969,ATAT1
FAM223A,HGNC:30612,ENSG00000279245,GENE ID:100132967,FAM223A
GOLGA6L17P,HGNC:49414,ENSG00000277741,,GOLGA6L17P
FAM223B,HGNC:34048,ENSG00000272681,GENE ID:286967,FAM223B
UXT,HGNC:12641,ENSG00000126756,GENE ID:8409,UXT
ULK4P3,HGNC:15777,ENSG00000178081,,ULK4P3
RPL36P12,HGNC:35590,ENSG00000213361,,RPL36P12
GOLGA8EP,HGNC:32377,ENSG00000185182,GENE ID:390535,GOLGA8EP
RWDD4P1,HGNC:23753,ENSG00000244490,,RWDD4P1
RNU6-1322P,HGNC:48285,ENSG00000201179,,RNU6-1322P
SPDYE2B,HGNC:48334,ENSG00000173678,GENE ID:100310812,SPDYE2B
CLIC1,HGNC:2062,ENSG00000226651,GENE ID:1192,CLIC1
LILRP2,HGNC:15497,ENSG00000275442,GENE ID:79166,LILRP2
LILRP2,HGNC:15497,ENSG00000293018,GENE ID:79166,LILRP2
HERC2P2,HGNC:4870,ENSG00000276550,,HERC2P2
SPDYE5,HGNC:35464,ENSG00000170092,GENE ID:442590,SPDYE5
RN7SL806P,HGNC:46822,ENSG00000242719,,RN7SL806P
MIR4469,HGNC:41556,ENSG00000284062,GENE ID:100616115,MIR4469
Y_RNA,,ENSG00000202514,,Y_RNA
NDUFS2,HGNC:7708,ENSG00000158864,GENE ID:4720,NDUFS2
HOOK3,HGNC:23576,ENSG00000168172,GENE ID:84376,HOOK3
CCDC120,HGNC:28910,ENSG00000147144,GENE ID:90060,CCDC120
SPDYE9,HGNC:45034,ENSG00000262461,GENE ID:643909,SPDYE9
SPDYE9,HGNC:45034,ENSG00000262461,GENE ID:124906603,SPDYE9
SPDYE11,HGNC:51507,ENSG00000275976,GENE ID:100996746,SPDYE11
SPDYE11,HGNC:51507,ENSG00000275976,GENE ID:124906603,SPDYE11
GOLGA8IP,HGNC:26660,ENSG00000277561,,GOLGA8IP
SPDYE13,HGNC:51509,ENSG00000286038,GENE ID:105180390,SPDYE13
SPDYE15,HGNC:51511,ENSG00000286014,GENE ID:105180391,SPDYE15
SPDYE15,HGNC:51511,ENSG00000286014,GENE ID:124906603,SPDYE15
SPDYE16,HGNC:51512,ENSG00000185040,GENE ID:102723555,SPDYE16
GOLGA6EP,HGNC:55708,ENSG00000187812,,GOLGA6EP
PUF60,HGNC:17042,ENSG00000179950,GENE ID:22827,PUF60
C1D,HGNC:29911,ENSG00000197223,GENE ID:10438,C1D
SPDYE17,HGNC:51513,ENSG00000186645,GENE ID:102723849,SPDYE17
SPDYE17,HGNC:51513,ENSG00000186645,GENE ID:124906603,SPDYE17
SPDYE18,HGNC:51514,ENSG00000205482,GENE ID:100505767,SPDYE18
SPDYE1,HGNC:16408,ENSG00000136206,GENE ID:285955,SPDYE1
ARPC4,HGNC:707,ENSG00000241553,GENE ID:10093,ARPC4
PITPNA,HGNC:9001,ENSG00000174238,GENE ID:5306,PITPNA
KIR2DL1,HGNC:6329,ENSG00000278805,GENE ID:3802,KIR2DL1
SLC25A21,HGNC:14411,ENSG00000183032,GENE ID:89874,SLC25A21
HTR7,HGNC:5302,ENSG00000148680,GENE ID:3363,HTR7
KIR2DS4,HGNC:6336,ENSG00000277345,GENE ID:3809,KIR2DS4
KIR3DL2,HGNC:6339,ENSG00000276424,GENE ID:3812,KIR3DL2
ULK4P1,HGNC:15775,ENSG00000261279,,ULK4P1
GOLGA6L5P,HGNC:30472,ENSG00000230373,GENE ID:100133220,GOLGA6L5P
NUTM2HP,HGNC:45017,ENSG00000232706,,NUTM2HP
PGGT1BP1,HGNC:45024,ENSG00000213667,,PGGT1BP1
TAF6,HGNC:11540,ENSG00000106290,GENE ID:6878,TAF6
ASAH2B,HGNC:23456,ENSG00000204147,GENE ID:653308,ASAH2B
OR2S1P,HGNC:8275,ENSG00000228307,,OR2S1P
UBE2Q2P1,HGNC:37439,ENSG00000189136,,UBE2Q2P1
RNF38,HGNC:18052,ENSG00000137075,GENE ID:152006,RNF38
HLA-N,HGNC:19406,ENSG00000230509,,HLA-N
DDR1-DT,HGNC:28694,ENSG00000236492,,DDR1-DT
SUCLA2P1,HGNC:21632,ENSG00000231157,,SUCLA2P1
FLOT1,HGNC:3757,ENSG00000206379,GENE ID:10211,FLOT1
MIR4503,HGNC:41675,ENSG00000266327,GENE ID:100616280,MIR4503
MIDEAS,HGNC:19853,ENSG00000156030,GENE ID:91748,MIDEAS
LINC00933,HGNC:48625,ENSG00000259728,,LINC00933
CATSPER2P1,HGNC:31054,ENSG00000205771,,CATSPER2P1
PDCD6IPP2,HGNC:49873,ENSG00000261377,,PDCD6IPP2
LILRP1,HGNC:15496,ENSG00000277070,,LILRP1
KIR2DS5,HGNC:6337,ENSG00000276676,GENE ID:3810,KIR2DS5
EFL1P1,HGNC:31739,ENSG00000259404,,EFL1P1
KIR2DP1,HGNC:16344,ENSG00000277376,,KIR2DP1
KIR2DS2,HGNC:6334,ENSG00000276258,GENE ID:100132285,KIR2DS2
HERC2P9,HGNC:30495,ENSG00000206149,,HERC2P9
KIR2DL4,HGNC:6332,ENSG00000274189,GENE ID:3805,KIR2DL4
IRF4,HGNC:6119,ENSG00000137265,GENE ID:3662,IRF4
A1CF,HGNC:24086,ENSG00000148584,GENE ID:29974,A1CF
S100Z,HGNC:30367,ENSG00000171643,GENE ID:170591,S100Z
RNU6ATAC36P,HGNC:46935,ENSG00000252684,,RNU6ATAC36P
CRHBP,HGNC:2356,ENSG00000145708,GENE ID:1393,CRHBP
SCAND2P,HGNC:10567,ENSG00000176700,,SCAND2P
KIR3DL1,HGNC:6338,ENSG00000276329,GENE ID:3811,KIR3DL1
OR4F13P,HGNC:15076,ENSG00000214344,,OR4F13P
OR4F13P,HGNC:15076,ENSG00000291191,GENE ID:390651,OR4F13P
TSBP1,HGNC:13922,ENSG00000206245,GENE ID:10665,TSBP1
Y_RNA,,ENSG00000200572,,Y_RNA
MIR363,HGNC:32023,ENSG00000284499,GENE ID:574031,MIR363
MIR92A2,HGNC:31644,ENSG00000284538,GENE ID:407049,MIR92A2
MIR19B2,HGNC:31576,ENSG00000284107,GENE ID:406981,MIR19B2
MIR20B,HGNC:32024,ENSG00000284043,GENE ID:574032,MIR20B
MIR18B,HGNC:32025,ENSG00000283931,GENE ID:574033,MIR18B
MIR106A,HGNC:31494,ENSG00000284157,GENE ID:406899,MIR106A
CRLF2,HGNC:14281,ENSG00000205755,GENE ID:64109,CRLF2
FN1,HGNC:3778,ENSG00000115414,GENE ID:2335,FN1
PIGX,HGNC:26046,ENSG00000163964,GENE ID:54965,PIGX
LILRP1,HGNC:15496,ENSG00000273670,,LILRP1
CSPG4P12,HGNC:48362,ENSG00000259295,,CSPG4P12
KIR2DP1,HGNC:16344,ENSG00000274476,,KIR2DP1
KIR2DL4,HGNC:6332,ENSG00000278606,GENE ID:3805,KIR2DL4
ADAMTS7P4,HGNC:49410,ENSG00000218052,,ADAMTS7P4
CA5B,HGNC:1378,ENSG00000169239,GENE ID:11238,CA5B
DNM1P47,HGNC:35200,ENSG00000259660,,DNM1P47
GOLGA2P11,HGNC:26788,ENSG00000260062,,GOLGA2P11
IFNGR1,HGNC:5439,ENSG00000027697,GENE ID:3459,IFNGR1
RNU6-1138P,HGNC:48101,ENSG00000202229,,RNU6-1138P
RNU6-1046P,HGNC:48009,ENSG00000252347,,RNU6-1046P
SLC22A17,HGNC:23095,ENSG00000092096,GENE ID:51310,SLC22A17
DNM1P34,HGNC:35181,ENSG00000260357,,DNM1P34
HLA-DQB1-AS1,HGNC:39762,ENSG00000233744,GENE ID:106480429,HLA-DQB1-AS1
CEP95,HGNC:25141,ENSG00000258890,GENE ID:90799,CEP95
ISLR2,HGNC:29286,ENSG00000167178,GENE ID:57611,ISLR2
UBDP1,HGNC:18796,ENSG00000224044,,UBDP1
GPANK1,HGNC:13920,ENSG00000206408,GENE ID:7918,GPANK1
AGGF1,HGNC:24684,ENSG00000164252,GENE ID:55109,AGGF1
XAGE5,HGNC:30930,ENSG00000171405,GENE ID:170627,XAGE5
KIR3DL3,HGNC:16312,ENSG00000276084,GENE ID:115653,KIR3DL3
SAGE1,HGNC:30369,ENSG00000181433,GENE ID:55511,SAGE1
CD99L2,HGNC:18237,ENSG00000102181,GENE ID:83692,CD99L2
TXNRD3,HGNC:20667,ENSG00000197763,GENE ID:114112,TXNRD3
KIR3DL3,HGNC:16312,ENSG00000274724,GENE ID:115653,KIR3DL3
MIR208A,HGNC:31585,ENSG00000199157,GENE ID:406990,MIR208A
MIR208B,HGNC:33669,ENSG00000215991,GENE ID:100126336,MIR208B
CEBPE,HGNC:1836,ENSG00000092067,GENE ID:1053,CEBPE
ZBED3,HGNC:20711,ENSG00000132846,GENE ID:84327,ZBED3
RNU6-1277P,HGNC:48240,ENSG00000201431,,RNU6-1277P
JAKMIP1,HGNC:26460,ENSG00000152969,GENE ID:152789,JAKMIP1
LINC00517,HGNC:19831,ENSG00000259091,GENE ID:400208,LINC00517
ETF1P1,HGNC:3478,ENSG00000224108,,ETF1P1
HLA-P,HGNC:21196,ENSG00000261134,,HLA-P
KIR2DS4,HGNC:6336,ENSG00000275351,GENE ID:3809,KIR2DS4
SNORA47,HGNC:32640,ENSG00000238961,GENE ID:677828,SNORA47
PDE8B,,ENSG00000284762,GENE ID:8622,PDE8B
GPR53P,HGNC:4509,ENSG00000237811,,GPR53P
TTC6,HGNC:19739,ENSG00000139865,GENE ID:319089,TTC6
DDR1-DT,HGNC:28694,ENSG00000231444,,DDR1-DT
BRD2,HGNC:1103,ENSG00000234704,GENE ID:6046,BRD2
Metazoa_SRP,,ENSG00000278348,,Metazoa_SRP
KIR2DL1,HGNC:6329,ENSG00000277833,GENE ID:3802,KIR2DL1
ISLR,HGNC:6133,ENSG00000129009,GENE ID:3671,ISLR
HMGB1P35,HGNC:39175,ENSG00000251566,,HMGB1P35
PDE8B,HGNC:8794,ENSG00000113231,GENE ID:8622,PDE8B
SEZ6,HGNC:15955,ENSG00000063015,GENE ID:124925,SEZ6
STRA6,HGNC:30650,ENSG00000137868,GENE ID:64220,STRA6
SNHG32,HGNC:19078,ENSG00000206380,GENE ID:50854,SNHG32
ATF5,HGNC:790,ENSG00000169136,GENE ID:22809,ATF5
U6,,ENSG00000277551,,U6
LILRP2,HGNC:15497,ENSG00000273755,GENE ID:79166,LILRP2
KIR3DP1,HGNC:16343,ENSG00000277176,GENE ID:128966722,KIR3DP1
KIR3DP1,HGNC:16343,ENSG00000277176,GENE ID:128966730,KIR3DP1
KIR3DP1,HGNC:16343,ENSG00000277176,GENE ID:128966731,KIR3DP1
KIR3DP1,HGNC:16343,ENSG00000277176,GENE ID:128966732,KIR3DP1
KIR3DP1,HGNC:16343,ENSG00000277176,GENE ID:128966733,KIR3DP1
CLTA,HGNC:2090,ENSG00000122705,GENE ID:1211,CLTA
RIMS1,HGNC:17282,ENSG00000079841,GENE ID:22999,RIMS1
HTR1F,HGNC:5292,ENSG00000179097,GENE ID:3355,HTR1F
SUMO2P1,HGNC:13985,ENSG00000229210,,SUMO2P1
NOTCH4,HGNC:7884,ENSG00000235396,GENE ID:4855,NOTCH4
OR2J2,HGNC:8260,ENSG00000232945,GENE ID:26707,OR2J2
DHPS,HGNC:2869,ENSG00000095059,GENE ID:1725,DHPS
ABHD14B,HGNC:28235,ENSG00000114779,GENE ID:84836,ABHD14B
USP8P1,HGNC:13987,ENSG00000236374,,USP8P1
WDR46,HGNC:13923,ENSG00000226916,GENE ID:9277,WDR46
KIR2DL3,HGNC:6331,ENSG00000274402,GENE ID:3804,KIR2DL3
KIR3DL1,HGNC:6338,ENSG00000275486,GENE ID:3811,KIR3DL1
TCTN2,HGNC:25774,ENSG00000168778,GENE ID:79867,TCTN2
RPL12P50,HGNC:51942,ENSG00000270916,,RPL12P50
RNA5SP525,HGNC:53794,ENSG00000212595,,RNA5SP525
GABRA3,HGNC:4077,ENSG00000011677,GENE ID:2556,GABRA3
TLR9,HGNC:15633,ENSG00000239732,GENE ID:54106,TLR9
PRPF39,HGNC:20314,ENSG00000185246,GENE ID:55015,PRPF39
MIX23P2,HGNC:45025,ENSG00000236944,,MIX23P2
RNU6-764P,HGNC:47727,ENSG00000252205,,RNU6-764P
RNA5SP307,HGNC:43207,ENSG00000199733,,RNA5SP307
MIR105-1,HGNC:31492,ENSG00000207957,GENE ID:406897,MIR105-1
COL5A1,HGNC:2209,ENSG00000130635,GENE ID:1289,COL5A1
MIR767,HGNC:33136,ENSG00000211583,GENE ID:768215,MIR767
RFC4,HGNC:9972,ENSG00000163918,GENE ID:5984,RFC4
MIR105-2,HGNC:31493,ENSG00000207818,GENE ID:406898,MIR105-2
LINC03028,HGNC:56168,ENSG00000236894,,LINC03028
KRT8P8,HGNC:33362,ENSG00000223940,,KRT8P8
CSAG4,,ENSG00000290868,GENE ID:100130935,CSAG4
FAM238A,HGNC:17776,ENSG00000233261,,FAM238A
APOM,HGNC:13916,ENSG00000226215,GENE ID:55937,APOM
FAM238B,HGNC:44917,ENSG00000231976,,FAM238B
AR,HGNC:644,ENSG00000169083,GENE ID:367,AR
PDSS1,HGNC:17759,ENSG00000148459,GENE ID:23590,PDSS1
OR2AD1P,HGNC:14749,ENSG00000227626,,OR2AD1P
SNHG32,HGNC:19078,ENSG00000226710,GENE ID:50854,SNHG32
LTB,HGNC:6711,ENSG00000236925,GENE ID:4050,LTB
SPAG9,HGNC:14524,ENSG00000008294,GENE ID:9043,SPAG9
NFATC2IP,HGNC:25906,ENSG00000176953,GENE ID:84901,NFATC2IP
VARS2,HGNC:21642,ENSG00000206476,GENE ID:57176,VARS2
HSPA8P3,HGNC:44918,ENSG00000234788,,HSPA8P3
ABI1,HGNC:11320,ENSG00000136754,GENE ID:10006,ABI1
KIR3DL2,HGNC:6339,ENSG00000275083,GENE ID:3812,KIR3DL2
C6orf47,HGNC:19076,ENSG00000226531,GENE ID:57827,C6orf47
C6orf47-AS1,HGNC:39767,ENSG00000225390,,C6orf47-AS1
STK19,HGNC:11398,ENSG00000226257,GENE ID:8859,STK19
GPANK1,HGNC:13920,ENSG00000232312,GENE ID:7918,GPANK1
CDH13,HGNC:1753,ENSG00000140945,GENE ID:1012,CDH13
C3orf80,HGNC:40048,ENSG00000180044,GENE ID:401097,C3orf80
OR5K1,HGNC:8349,ENSG00000232382,GENE ID:26339,OR5K1
STAC,HGNC:11353,ENSG00000144681,GENE ID:6769,STAC
OR10J2P,HGNC:14991,ENSG00000248642,,OR10J2P
OR10J7P,HGNC:19637,ENSG00000248442,,OR10J7P
OR10J8P,HGNC:19638,ENSG00000251686,,OR10J8P
HMGA1P3,HGNC:13323,ENSG00000258011,,HMGA1P3
SNORD58,,ENSG00000212615,GENE ID:124903416,SNORD58
SNORD127,HGNC:33555,ENSG00000239043,,SNORD127
DOT1L,HGNC:24948,ENSG00000104885,GENE ID:84444,DOT1L
ARPC3,HGNC:706,ENSG00000111229,GENE ID:10094,ARPC3
FKBP3,HGNC:3719,ENSG00000100442,GENE ID:2287,FKBP3
TRIM26,HGNC:12962,ENSG00000231002,GENE ID:7726,TRIM26
OR10J9P,HGNC:19639,ENSG00000249197,,OR10J9P
PRDX1,HGNC:9352,ENSG00000117450,GENE ID:5052,PRDX1
KDM6A,HGNC:12637,ENSG00000147050,GENE ID:7403,KDM6A
KIR2DS4,HGNC:6336,ENSG00000274957,GENE ID:3809,KIR2DS4
KIR2DP1,HGNC:16344,ENSG00000278614,,KIR2DP1
KIR2DL4,HGNC:6332,ENSG00000278430,GENE ID:3805,KIR2DL4
PLEKHJ1,HGNC:18211,ENSG00000104886,GENE ID:55111,PLEKHJ1
MIS18BP1,HGNC:20190,ENSG00000129534,GENE ID:55320,MIS18BP1
HMGB1P48,HGNC:39281,ENSG00000234379,,HMGB1P48
Y_RNA,,ENSG00000265738,,Y_RNA
TNXB,HGNC:11976,ENSG00000233323,GENE ID:7148,TNXB
CSNK2B,HGNC:2460,ENSG00000224398,GENE ID:1460,CSNK2B
COL11A2P1,HGNC:13947,ENSG00000232802,,COL11A2P1
HLA-A,HGNC:4931,ENSG00000235657,GENE ID:3105,HLA-A
KIR3DP1,HGNC:16343,ENSG00000275255,GENE ID:128966722,KIR3DP1
KIR3DP1,HGNC:16343,ENSG00000275255,GENE ID:128966730,KIR3DP1
KIR3DP1,HGNC:16343,ENSG00000275255,GENE ID:128966731,KIR3DP1
KIR3DP1,HGNC:16343,ENSG00000275255,GENE ID:128966732,KIR3DP1
KIR3DP1,HGNC:16343,ENSG00000275255,GENE ID:128966733,KIR3DP1
NASP,HGNC:7644,ENSG00000132780,GENE ID:4678,NASP
LILRP2,HGNC:15497,ENSG00000273528,GENE ID:79166,LILRP2
LILRP2,HGNC:15497,ENSG00000293048,GENE ID:79166,LILRP2
MIR8058,HGNC:50018,ENSG00000277387,GENE ID:102465863,MIR8058
RN7SL134P,HGNC:46150,ENSG00000263360,,RN7SL134P
MIR3182,HGNC:38317,ENSG00000263785,GENE ID:100422853,MIR3182
HSBP1,HGNC:5203,ENSG00000230989,GENE ID:3281,HSBP1
KNOP1,HGNC:34404,ENSG00000103550,GENE ID:400506,KNOP1
GPN3,HGNC:30186,ENSG00000111231,GENE ID:51184,GPN3
GTF3C6P3,HGNC:55025,ENSG00000270196,,GTF3C6P3
PRR15,HGNC:22310,ENSG00000176532,GENE ID:222171,PRR15
TMSB4XP3,HGNC:38587,ENSG00000223437,,TMSB4XP3
MIR550A3,HGNC:41870,ENSG00000212024,GENE ID:100616354,MIR550A3
S100A11P2,HGNC:37840,ENSG00000236592,,S100A11P2
TBX20,HGNC:11598,ENSG00000164532,GENE ID:57057,TBX20
MIR1227,HGNC:33932,ENSG00000221411,GENE ID:100302283,MIR1227
MIR6789,HGNC:50094,ENSG00000284129,GENE ID:102466736,MIR6789
SF3A2,HGNC:10766,ENSG00000104897,GENE ID:8175,SF3A2
STAG2,HGNC:11355,ENSG00000101972,GENE ID:10735,STAG2
CCP110,HGNC:24342,ENSG00000103540,GENE ID:9738,CCP110
TMEM207,HGNC:33705,ENSG00000198398,GENE ID:131920,TMEM207
OR2J2,HGNC:8260,ENSG00000226347,GENE ID:26707,OR2J2
IFITM4P,HGNC:21669,ENSG00000233023,,IFITM4P
TNXB,HGNC:11976,ENSG00000236221,GENE ID:7148,TNXB
FANCM,HGNC:23168,ENSG00000187790,GENE ID:57697,FANCM
GTF2IRD2,HGNC:30775,ENSG00000196275,GENE ID:84163,GTF2IRD2
PLSCR5,HGNC:19952,ENSG00000231213,GENE ID:389158,PLSCR5
OR2U1P,HGNC:8278,ENSG00000236918,,OR2U1P
HCG27,HGNC:27366,ENSG00000238148,GENE ID:253018,HCG27
LINC01097,HGNC:27738,ENSG00000281202,GENE ID:285547,LINC01097
RPL15P4,HGNC:21663,ENSG00000236273,,RPL15P4
PPT2,HGNC:9326,ENSG00000168452,GENE ID:9374,PPT2
C6orf47,HGNC:19076,ENSG00000203623,GENE ID:57827,C6orf47
NKX3-2,HGNC:951,ENSG00000109705,GENE ID:579,NKX3-2
SKIC2,HGNC:10898,ENSG00000206353,GENE ID:6499,SKIC2
RNU7-85P,HGNC:34181,ENSG00000238884,GENE ID:124902076,RNU7-85P
KHDRBS3,HGNC:18117,ENSG00000131773,GENE ID:10656,KHDRBS3
BOD1L1,HGNC:31792,ENSG00000038219,GENE ID:259282,BOD1L1
GTF2H4,HGNC:4658,ENSG00000236895,GENE ID:2968,GTF2H4
NR1I2,HGNC:7968,ENSG00000144852,GENE ID:8856,NR1I2
ATG9B,HGNC:21899,ENSG00000181652,GENE ID:285973,ATG9B
LILRP1,HGNC:15496,ENSG00000276307,,LILRP1
KIR2DL1,HGNC:6329,ENSG00000278821,GENE ID:3802,KIR2DL1
KIR3DL3,HGNC:16312,ENSG00000275513,GENE ID:115653,KIR3DL3
AMH,HGNC:464,ENSG00000104899,GENE ID:268,AMH
RPL31P49,HGNC:35909,ENSG00000241680,,RPL31P49
FAM216A,HGNC:30180,ENSG00000204856,GENE ID:29902,FAM216A
MIR4321,HGNC:38244,ENSG00000284272,GENE ID:100423031,MIR4321
MIR6719,HGNC:50012,ENSG00000277759,GENE ID:102465974,MIR6719
FBL,HGNC:3599,ENSG00000105202,GENE ID:2091,FBL
GBX1,HGNC:4185,ENSG00000164900,GENE ID:2636,GBX1
FOXL3,HGNC:54201,ENSG00000248767,GENE ID:116033993,FOXL3
SEM1,HGNC:10845,ENSG00000127922,GENE ID:7979,SEM1
KIR2DS2,HGNC:6334,ENSG00000274438,GENE ID:100132285,KIR2DS2
VPS29,HGNC:14340,ENSG00000111237,GENE ID:51699,VPS29
MAPRE1P1,HGNC:29624,ENSG00000253915,,MAPRE1P1
RNU1-35P,HGNC:48377,ENSG00000199652,,RNU1-35P
U8,,ENSG00000200191,GENE ID:124900257,U8
KIR3DL2,HGNC:6339,ENSG00000278361,GENE ID:3812,KIR3DL2
RNU6-756P,HGNC:47719,ENSG00000206724,,RNU6-756P
TMEM65,HGNC:25203,ENSG00000164983,GENE ID:157378,TMEM65
KIR2DS3,HGNC:6335,ENSG00000277657,GENE ID:3808,KIR2DS3
IFITM4P,HGNC:21669,ENSG00000228102,,IFITM4P
TRIM10,HGNC:10072,ENSG00000227472,GENE ID:10107,TRIM10
KIR2DL1,HGNC:6329,ENSG00000278207,GENE ID:3802,KIR2DL1
MIR5091,HGNC:43478,ENSG00000266240,GENE ID:100847023,MIR5091
KNG1,HGNC:6383,ENSG00000113889,GENE ID:3827,KNG1
RPL32P12,HGNC:36600,ENSG00000242209,,RPL32P12
LY6G5B,HGNC:13931,ENSG00000241132,GENE ID:58496,LY6G5B
MTNR1A,HGNC:7463,ENSG00000168412,GENE ID:4543,MTNR1A
LARP7P2,HGNC:49764,ENSG00000261939,,LARP7P2
GPRC5B,HGNC:13308,ENSG00000167191,GENE ID:51704,GPRC5B
MCCD1P2,HGNC:33462,ENSG00000234970,,MCCD1P2
GPAA1,HGNC:4446,ENSG00000197858,GENE ID:8733,GPAA1
PPT2,HGNC:9326,ENSG00000206329,GENE ID:9374,PPT2
COL5A1-AS1,HGNC:31368,ENSG00000204011,,COL5A1-AS1
RNY1P14,HGNC:50877,ENSG00000207155,,RNY1P14
MIR3689C,HGNC:41816,ENSG00000264744,GENE ID:100616333,MIR3689C
MIR3689A,HGNC:38904,ENSG00000265872,GENE ID:100500846,MIR3689A
MIR3689D1,HGNC:41621,ENSG00000265848,GENE ID:100616131,MIR3689D1
MIR3689B,HGNC:38924,ENSG00000264163,GENE ID:100500906,MIR3689B
MIR3689D2,HGNC:41846,ENSG00000264136,GENE ID:100616344,MIR3689D2
Y_RNA,,ENSG00000222613,,Y_RNA
MIR3689E,HGNC:41887,ENSG00000266827,GENE ID:100616460,MIR3689E
MIR3689F,HGNC:41702,ENSG00000266514,GENE ID:100616212,MIR3689F
RAD9B,HGNC:21700,ENSG00000151164,GENE ID:144715,RAD9B
FCN2,HGNC:3624,ENSG00000160339,GENE ID:2220,FCN2
TBC1D9,HGNC:21710,ENSG00000109436,GENE ID:23158,TBC1D9
LY6G5C,HGNC:13932,ENSG00000237495,GENE ID:80741,LY6G5C
KIR2DL4,HGNC:6332,ENSG00000275848,GENE ID:3805,KIR2DL4
ALDH7A1P1,HGNC:878,ENSG00000251400,,ALDH7A1P1
MRPS10P2,HGNC:29727,ENSG00000234325,,MRPS10P2
WDR41,HGNC:25601,ENSG00000164253,GENE ID:55255,WDR41
EGOT,HGNC:37129,ENSG00000235947,GENE ID:100126791,EGOT
MARK2P10,HGNC:39801,ENSG00000227284,,MARK2P10
SEMA3G,HGNC:30400,ENSG00000010319,GENE ID:56920,SEMA3G
DPY19L1,HGNC:22205,ENSG00000173852,GENE ID:23333,DPY19L1
FCN1,HGNC:3623,ENSG00000085265,GENE ID:2219,FCN1
TRIM26,HGNC:12962,ENSG00000230230,GENE ID:7726,TRIM26
ABHD16A,HGNC:13921,ENSG00000236063,GENE ID:7920,ABHD16A
DDX39B-AS1,HGNC:39771,ENSG00000236019,GENE ID:106478957,DDX39B-AS1
OR2H2,HGNC:8253,ENSG00000229680,GENE ID:7932,OR2H2
HLA-T,HGNC:23478,ENSG00000229293,,HLA-T
RNF4,HGNC:10067,ENSG00000063978,GENE ID:6047,RNF4
PSORS1C3,HGNC:17203,ENSG00000231450,,PSORS1C3
ZNF844,HGNC:25932,ENSG00000223547,GENE ID:284391,ZNF844
C6orf15,HGNC:13927,ENSG00000225543,GENE ID:29113,C6orf15
CARM1P1,HGNC:23392,ENSG00000227835,,CARM1P1
LTA,HGNC:6709,ENSG00000223919,GENE ID:4049,LTA
IQCK,HGNC:28556,ENSG00000174628,GENE ID:124152,IQCK
TNNC1,HGNC:11943,ENSG00000114854,GENE ID:7134,TNNC1
MAU2,HGNC:29140,ENSG00000129933,GENE ID:23383,MAU2
TLE4,HGNC:11840,ENSG00000106829,GENE ID:7091,TLE4
KIR3DL1,HGNC:6338,ENSG00000277175,GENE ID:3811,KIR3DL1
NISCH,HGNC:18006,ENSG00000010322,GENE ID:11188,NISCH
LY6G5C,HGNC:13932,ENSG00000226404,GENE ID:80741,LY6G5C
KIR3DL1,HGNC:6338,ENSG00000274920,GENE ID:3811,KIR3DL1
MIR548N,HGNC:35330,ENSG00000221669,GENE ID:100302152,MIR548N
WNT2,HGNC:12780,ENSG00000105989,GENE ID:7472,WNT2
PARD6A,HGNC:15943,ENSG00000102981,GENE ID:50855,PARD6A
