HGNC_ID,primary_gene_symbol,alias_symbol,NCBI_ID,ENSG_ID
HGNC:28115,TBCEL,MGC10233,GENE ID:219899,ENSG00000154114
HGNC:28116,CPTP,MGC10334,GENE ID:80772,ENSG00000224051
HGNC:28117,RBM42,MGC10433,GENE ID:79171,ENSG00000126254
HGNC:28118,YJU2B,MGC10471,GENE ID:81576,ENSG00000104957
HGNC:28119,VPS26B,MGC10485,GENE ID:112936,ENSG00000151502
HGNC:28119,VPS26B,Pep8b,GENE ID:112936,ENSG00000151502
HGNC:28120,HSD17B7P2,HSD17B7,GENE ID:158160,ENSG00000099251
HGNC:28120,HSD17B7P2,bA291L22.1,GENE ID:158160,ENSG00000099251
HGNC:28121,PRRC2B,MGC10526,GENE ID:84726,ENSG00000288701
HGNC:28121,PRRC2B,LQFBS-1,GENE ID:84726,ENSG00000288701
HGNC:28122,VPS25,MGC10540,GENE ID:84313,ENSG00000131475
HGNC:28122,VPS25,EAP20,GENE ID:84313,ENSG00000131475
HGNC:28122,VPS25,DERP9,GENE ID:84313,ENSG00000131475
HGNC:28125,NAA11,ARD2,GENE ID:84779,ENSG00000156269
HGNC:28125,NAA11,hARD2,GENE ID:84779,ENSG00000156269
HGNC:28126,GCC2-AS1,,GENE ID:644903,ENSG00000214184
HGNC:28127,CPLANE2,MGC10731,GENE ID:79363,ENSG00000132881
HGNC:28128,TMEM107,MGC10744,GENE ID:84314,ENSG00000179029
HGNC:28128,TMEM107,JBTS29,GENE ID:84314,ENSG00000179029
HGNC:28128,TMEM107,MKS13,GENE ID:84314,ENSG00000179029
HGNC:28129,GLB1L,MGC10771,GENE ID:79411,ENSG00000163521
HGNC:28130,PRR7,MGC10772,GENE ID:80758,ENSG00000131188
HGNC:28133,FAM167B,MGC10820,GENE ID:84734,ENSG00000183615
HGNC:28133,FAM167B,DIORA-2,GENE ID:84734,ENSG00000183615
HGNC:28135,TCHP,MGC10854,GENE ID:84260,ENSG00000139437
HGNC:28135,TCHP,TpMs,GENE ID:84260,ENSG00000139437
HGNC:28136,FBXW9,MGC10870,GENE ID:84261,ENSG00000132004
HGNC:28136,FBXW9,Fbw9,GENE ID:84261,ENSG00000132004
HGNC:28136,FBXW9,MEC-15,GENE ID:84261,ENSG00000132004
HGNC:28139,SPX,MGC10946,GENE ID:80763,ENSG00000134548
HGNC:28139,SPX,NPQ,GENE ID:80763,ENSG00000134548
HGNC:28139,SPX,spexin,GENE ID:80763,ENSG00000134548
HGNC:28139,SPX,SPX1,GENE ID:80763,ENSG00000134548
HGNC:28141,AFAP1-AS1,MGC10981,GENE ID:84740,ENSG00000272620
HGNC:28142,LIMD2,MGC10986,GENE ID:80774,ENSG00000136490
HGNC:28143,TMEM177,MGC10993,GENE ID:80775,ENSG00000144120
HGNC:28144,QNG1,MGC10999,GENE ID:84267,ENSG00000165118
HGNC:28145,YIPF4,MGC11061,GENE ID:84272,ENSG00000119820
HGNC:28145,YIPF4,FinGER4,GENE ID:84272,ENSG00000119820
HGNC:28145,YIPF4,YIPFalpha2,GENE ID:84272,ENSG00000119820
HGNC:28146,DLGAP1-AS2,MGC11082,GENE ID:84777,ENSG00000262001
HGNC:28147,EIF1AD,MGC11102,GENE ID:84285,ENSG00000175376
HGNC:28147,EIF1AD,haponin,GENE ID:84285,ENSG00000175376
HGNC:28148,CARD19,MGC11115,GENE ID:84270,ENSG00000165233
HGNC:28148,CARD19,bA370F5.1,GENE ID:84270,ENSG00000165233
HGNC:28148,CARD19,BinCARD,GENE ID:84270,ENSG00000165233
HGNC:28149,PRR15L,MGC11242,GENE ID:79170,ENSG00000167183
HGNC:28150,CRELD2,MGC11256,GENE ID:79174,ENSG00000184164
HGNC:28152,CENPO,MGC11266,GENE ID:79172,ENSG00000138092
HGNC:28152,CENPO,CENP-O,GENE ID:79172,ENSG00000138092
HGNC:28153,BRME1,MGC11271,GENE ID:79173,ENSG00000132016
HGNC:28153,BRME1,MEIOK21,GENE ID:79173,ENSG00000132016
HGNC:28154,NUDT16L1,SDOS,GENE ID:84309,ENSG00000168101
HGNC:28154,NUDT16L1,TIRR,GENE ID:84309,ENSG00000168101
HGNC:28155,FBXL15,MGC11279,GENE ID:79176,ENSG00000107872
HGNC:28155,FBXL15,Fbl15,GENE ID:79176,ENSG00000107872
HGNC:28156,MFSD5,MGC11308,GENE ID:84975,ENSG00000182544
HGNC:28156,MFSD5,HsMOT2,GENE ID:84975,ENSG00000182544
HGNC:28156,MFSD5,SLC61A1,GENE ID:84975,ENSG00000182544
HGNC:28157,GPAT3,MGC11324,GENE ID:84803,ENSG00000138678
HGNC:28157,GPAT3,LPAAT-theta,GENE ID:84803,ENSG00000138678
HGNC:28157,GPAT3,MAG1,GENE ID:84803,ENSG00000138678
HGNC:28157,GPAT3,HMFN0839,GENE ID:84803,ENSG00000138678
HGNC:28157,GPAT3,AGPAT10,GENE ID:84803,ENSG00000138678
HGNC:28158,MFSD9,SLC67A2,GENE ID:84804,ENSG00000135953
HGNC:28158,MFSD9,MGC11332,GENE ID:84804,ENSG00000135953
HGNC:28159,GFOD2,FLJ23802,GENE ID:81577,ENSG00000141098
HGNC:28159,GFOD2,MGC11335,GENE ID:81577,ENSG00000141098
HGNC:28160,ZXDC,MGC11349,GENE ID:79364,ENSG00000070476
HGNC:28160,ZXDC,FLJ13861,GENE ID:79364,ENSG00000070476
HGNC:28161,DUSP26,MGC1136,GENE ID:78986,ENSG00000133878
HGNC:28161,DUSP26,DUSP24,GENE ID:78986,ENSG00000133878
HGNC:28161,DUSP26,NEAP,GENE ID:78986,ENSG00000133878
HGNC:28163,CCDC28B,MGC1203,GENE ID:79140,ENSG00000160050
HGNC:28163,CCDC28B,RP4-622L5.5,GENE ID:79140,ENSG00000160050
HGNC:28163,CCDC28B,LTAP2B,GENE ID:79140,ENSG00000160050
HGNC:28164,PRRC1,FLJ32875,GENE ID:133619,ENSG00000164244
HGNC:28166,DRC8,MGC12458,GENE ID:84288,ENSG00000203666
HGNC:28166,DRC8,DRC8,GENE ID:84288,ENSG00000203666
HGNC:28166,DRC8,CFAP200,GENE ID:84288,ENSG00000203666
HGNC:28167,ZNF670,MGC12466,GENE ID:93474,ENSG00000277462
HGNC:28169,ANKRD36BP1,MGC12538,GENE ID:84832,ENSG00000214262
HGNC:28170,CROCCP2,MGC12760,GENE ID:84809,ENSG00000215908
HGNC:28171,HDHD3,MGC12904,GENE ID:81932,ENSG00000119431
HGNC:28172,ARK2N,MGC12909,GENE ID:147339,ENSG00000152242
HGNC:28172,ARK2N,ARKL1,GENE ID:147339,ENSG00000152242
HGNC:28172,ARK2N,RNF111L1,GENE ID:147339,ENSG00000152242
HGNC:28172,ARK2N,Ark2N,GENE ID:147339,ENSG00000152242
HGNC:28174,PLPP7,MGC12921,GENE ID:84814,ENSG00000160539
HGNC:28174,PLPP7,FLJ14662,GENE ID:84814,ENSG00000160539
HGNC:28174,PLPP7,NET39,GENE ID:84814,ENSG00000160539
HGNC:28177,MPV17L2,FKSG24,GENE ID:84769,ENSG00000254858
HGNC:28177,MPV17L2,MGC12972,GENE ID:84769,ENSG00000254858
HGNC:28178,VMA22,MGC12981,GENE ID:84317,ENSG00000136710
HGNC:28178,VMA22,FLJ30131,GENE ID:84317,ENSG00000136710
HGNC:28178,VMA22,ccp1,GENE ID:84317,ENSG00000136710
HGNC:28180,PGAP4,MGC12992,GENE ID:84302,ENSG00000165152
HGNC:28183,UGT2A2,,GENE ID:574537,ENSG00000271271
HGNC:28184,CHCHD6,MGC13016,GENE ID:84303,ENSG00000159685
HGNC:28184,CHCHD6,PPP1R23,GENE ID:84303,ENSG00000159685
HGNC:28184,CHCHD6,CHCM1,GENE ID:84303,ENSG00000159685
HGNC:28184,CHCHD6,Mic25,GENE ID:84303,ENSG00000159685
HGNC:28184,CHCHD6,MICOS25,GENE ID:84303,ENSG00000159685
HGNC:28185,ORAI3,MGC13024,GENE ID:93129,ENSG00000175938
HGNC:28187,TMEM174,MGC13034,GENE ID:134288,ENSG00000164325
HGNC:28187,TMEM174,FLJ31268,GENE ID:134288,ENSG00000164325
HGNC:28188,CFAP300,MGC13040,GENE ID:85016,ENSG00000137691
HGNC:28188,CFAP300,FBB5,GENE ID:85016,ENSG00000137691
HGNC:28188,CFAP300,DNAAF17,GENE ID:85016,ENSG00000137691
HGNC:28189,NUDT22,MGC13045,GENE ID:84304,ENSG00000149761
HGNC:28191,AKAP19,MGC13057,GENE ID:84281,ENSG00000187699
HGNC:28191,AKAP19,smAKAP,GENE ID:84281,ENSG00000187699
HGNC:28192,ZNF607,MGC13071,GENE ID:84775,ENSG00000198182
HGNC:28192,ZNF607,FLJ14802,GENE ID:84775,ENSG00000198182
HGNC:28194,PDCD2L,MGC13096,GENE ID:84306,ENSG00000126249
HGNC:28195,POLR2J4,MGC13098,GENE ID:84820,ENSG00000272655
HGNC:28196,TMEM79,MGC13102,GENE ID:84283,ENSG00000163472
HGNC:28196,TMEM79,FLJ16057,GENE ID:84283,ENSG00000163472
HGNC:28196,TMEM79,FLJ32254,GENE ID:84283,ENSG00000163472
HGNC:28196,TMEM79,MATT,GENE ID:84283,ENSG00000163472
HGNC:28197,ZNF559,MGC13105,GENE ID:84527,ENSG00000188321
HGNC:28199,BUD13,MGC13125,GENE ID:84811,ENSG00000137656
HGNC:28199,BUD13,fSAP71,GENE ID:84811,ENSG00000137656
HGNC:28199,BUD13,Cwc26,GENE ID:84811,ENSG00000137656
HGNC:282,ADRA2B,ADRARL1,GENE ID:151,ENSG00000274286
HGNC:28200,ZNF764,MGC13138,GENE ID:92595,ENSG00000169951
HGNC:28201,TMEM128,MGC13159,GENE ID:85013,ENSG00000132406
HGNC:28203,CCDC77,MGC13183,GENE ID:84318,ENSG00000120647
HGNC:28204,NTPCR,MGC13186,GENE ID:84284,ENSG00000135778
HGNC:28204,NTPCR,HCR-NTPase,GENE ID:84284,ENSG00000135778
HGNC:28204,NTPCR,THEP1,GENE ID:84284,ENSG00000135778
HGNC:28206,RHNO1,HKMT1188,GENE ID:83695,ENSG00000171792
HGNC:28206,RHNO1,MGC13204,GENE ID:83695,ENSG00000171792
HGNC:28206,RHNO1,RHINO,GENE ID:83695,ENSG00000171792
HGNC:28207,MON1A,MGC13272,GENE ID:84315,ENSG00000164077
HGNC:28207,MON1A,SAND1,GENE ID:84315,ENSG00000164077
HGNC:28208,PERM1,MGC13275,GENE ID:84808,ENSG00000187642
HGNC:28208,PERM1,RP11-54O7.8,GENE ID:84808,ENSG00000187642
HGNC:28209,CEP19,MGC14126,GENE ID:84984,ENSG00000174007
HGNC:28210,FAM83A,MGC14128,GENE ID:84985,ENSG00000147689
HGNC:28210,FAM83A,BJ-TSA-9,GENE ID:84985,ENSG00000147689
HGNC:28211,TMEM141,MGC14141,GENE ID:85014,ENSG00000244187
HGNC:28212,NAA38,MGC14151,GENE ID:84316,ENSG00000183011
HGNC:28212,NAA38,PFAAP2,GENE ID:84316,ENSG00000183011
HGNC:28213,PIGY,MGC14156,GENE ID:84992,ENSG00000255072
HGNC:28213,PIGY,PIG-Y,GENE ID:84992,ENSG00000255072
HGNC:28214,FRMD5,MGC14161,GENE ID:84978,ENSG00000171877
HGNC:28216,COX14,MGC14288,GENE ID:84987,ENSG00000178449
HGNC:28217,TMEM203,MGC14327,GENE ID:94107,ENSG00000187713
HGNC:28217,TMEM203,HBEBP1,GENE ID:94107,ENSG00000187713
HGNC:28218,TXNDC17,MGC14353,GENE ID:84817,ENSG00000129235
HGNC:28218,TXNDC17,TRP14,GENE ID:84817,ENSG00000129235
HGNC:28219,MIR22HG,MGC14376,GENE ID:84981,ENSG00000186594
HGNC:28219,MIR22HG,DKFZp686O06159,GENE ID:84981,ENSG00000186594
HGNC:28221,UBL7,BMSC-UbP,GENE ID:84993,ENSG00000138629
HGNC:28221,UBL7,MGC14421,GENE ID:84993,ENSG00000138629
HGNC:28222,JMJD1C-AS1,,GENE ID:84989,ENSG00000272767
HGNC:28223,FAM222A-AS1,,GENE ID:84983,ENSG00000255650
HGNC:28224,UTP23,MGC14595,GENE ID:84294,ENSG00000147679
HGNC:28226,GINS4,MGC14799,GENE ID:84296,ENSG00000147536
HGNC:28226,GINS4,SLD5,GENE ID:84296,ENSG00000147536
HGNC:28227,LINC00467,MGC14801,GENE ID:84791,ENSG00000153363
HGNC:28227,LINC00467,ASAP,GENE ID:84791,ENSG00000153363
HGNC:28228,LRRC39,MGC14816,GENE ID:127495,ENSG00000122477
HGNC:28228,LRRC39,myomasp,GENE ID:127495,ENSG00000122477
HGNC:28229,LLPH,MGC14817,GENE ID:84298,ENSG00000139233
HGNC:28229,LLPH,hLLP,GENE ID:84298,ENSG00000139233
HGNC:28230,MIEN1,MGC14832,GENE ID:84299,ENSG00000141741
HGNC:28230,MIEN1,ORB3,GENE ID:84299,ENSG00000141741
HGNC:28230,MIEN1,XTP4,GENE ID:84299,ENSG00000141741
HGNC:28230,MIEN1,C35,GENE ID:84299,ENSG00000141741
HGNC:28230,MIEN1,Rdx12,GENE ID:84299,ENSG00000141741
HGNC:28233,ANKRD40,MGC15396,GENE ID:91369,ENSG00000154945
HGNC:28235,ABHD14B,MGC15429,GENE ID:84836,ENSG00000114779
HGNC:28235,ABHD14B,CIB,GENE ID:84836,ENSG00000114779
HGNC:28236,CCDC183,MGC15438,GENE ID:84960,ENSG00000213213
HGNC:28236,CCDC183,bA216L13.7,GENE ID:84960,ENSG00000213213
HGNC:28237,SLC38A10,MGC15523,GENE ID:124565,ENSG00000157637
HGNC:28237,SLC38A10,PP1744,GENE ID:124565,ENSG00000157637
HGNC:28237,SLC38A10,SNAT10,GENE ID:124565,ENSG00000157637
HGNC:28238,NXPE3,MGC15606,GENE ID:91775,ENSG00000144815
HGNC:28240,HVCN1,MGC15619,GENE ID:84329,ENSG00000122986
HGNC:28240,HVCN1,Hv1,GENE ID:84329,ENSG00000122986
HGNC:28240,HVCN1,VSOP,GENE ID:84329,ENSG00000122986
HGNC:28242,HPDL,MGC15668,GENE ID:84842,ENSG00000186603
HGNC:28242,HPDL,4-HPPD-L,GENE ID:84842,ENSG00000186603
HGNC:28243,ALKBH6,MGC15677,GENE ID:84964,ENSG00000239382
HGNC:28245,CASC15,lnc-SOX4-1,GENE ID:401237,ENSG00000272168
HGNC:28246,IGSF21,MGC15730,GENE ID:84966,ENSG00000117154
HGNC:28246,IGSF21,RP11-121A23.1,GENE ID:84966,ENSG00000117154
HGNC:28247,TCEAL3,MGC15737,GENE ID:85012,ENSG00000196507
HGNC:28247,TCEAL3,WEX8,GENE ID:85012,ENSG00000196507
HGNC:28248,PNMA6A,MGC15827,GENE ID:84968,ENSG00000235961
HGNC:28249,PHYKPL,MGC15875,GENE ID:85007,ENSG00000175309
HGNC:28250,C1orf94,MGC15882,GENE ID:84970,ENSG00000142698
HGNC:28254,SNHG7,MGC16037,GENE ID:84973,ENSG00000233016
HGNC:28254,SNHG7,NCRNA00061,GENE ID:84973,ENSG00000233016
HGNC:28255,PCED1B,MGC16044,GENE ID:91523,ENSG00000179715
HGNC:28258,MIR503HG,MGC16121,GENE ID:84848,ENSG00000223749
HGNC:28258,MIR503HG,H19X,GENE ID:84848,ENSG00000223749
HGNC:28260,GLIS3-AS1,MGC16153,GENE ID:84850,ENSG00000237009
HGNC:28261,TBCK,MGC16169,GENE ID:93627,ENSG00000145348
HGNC:28261,TBCK,HSPC302,GENE ID:93627,ENSG00000145348
HGNC:28261,TBCK,Fy-1,GENE ID:93627,ENSG00000145348
HGNC:28261,TBCK,FERRY1,GENE ID:93627,ENSG00000145348
HGNC:28262,ATP1A1-AS1,MGC16179,GENE ID:84852,ENSG00000203865
HGNC:28264,PCGF5,MGC16202,GENE ID:84333,ENSG00000180628
HGNC:28268,FAM86B1,MGC16279,GENE ID:85002,ENSG00000186523
HGNC:28269,LINC00839,,GENE ID:84856,ENSG00000185904
HGNC:28270,R3HDM4,MGC16353,GENE ID:91300,ENSG00000198858
HGNC:28272,CENPBD1P,MGC16385,GENE ID:92806,ENSG00000177946
HGNC:28273,TENT5B,MGC16491,GENE ID:115572,ENSG00000158246
HGNC:28274,FAM163A,MGC16664,GENE ID:148753,ENSG00000143340
HGNC:28274,FAM163A,NDSP,GENE ID:148753,ENSG00000143340
HGNC:28275,TMEM125,MGC17299,GENE ID:128218,ENSG00000179178
HGNC:28276,TMT1B,MGC17301,GENE ID:196410,ENSG00000170439
HGNC:28276,TMT1B,ALDI,GENE ID:196410,ENSG00000170439
HGNC:28277,TCEANC,MGC17403,GENE ID:170082,ENSG00000176896
HGNC:28277,TCEANC,TCEANC1,GENE ID:170082,ENSG00000176896
HGNC:28278,LINC00526,MGC17515,GENE ID:147525,ENSG00000264575
HGNC:28278,LINC00526,HsT959,GENE ID:147525,ENSG00000264575
HGNC:28278,LINC00526,TP53LC13,GENE ID:147525,ENSG00000264575
HGNC:28279,TNFAIP8L1,MGC17791,GENE ID:126282,ENSG00000185361
HGNC:28280,TLCD5,MGC17839,GENE ID:219902,ENSG00000181264
HGNC:28281,TMEM263,MGC17943,GENE ID:90488,ENSG00000151135
HGNC:28283,GSG1L,MGC18079,GENE ID:146395,ENSG00000169181
HGNC:28283,GSG1L,PRO19651,GENE ID:146395,ENSG00000169181
HGNC:28283,GSG1L,KTSR5831,GENE ID:146395,ENSG00000169181
HGNC:28285,AKAIN1,,GENE ID:642597,ENSG00000231824
HGNC:28286,SLFN5,MGC19764,GENE ID:162394,ENSG00000166750
HGNC:28287,ALG14,MGC19780,GENE ID:199857,ENSG00000172339
HGNC:28288,TMEM106A,MGC20235,GENE ID:113277,ENSG00000184988
HGNC:28289,CCDC97,FLJ40267,GENE ID:90324,ENSG00000142039
HGNC:28289,CCDC97,MGC20255,GENE ID:90324,ENSG00000142039
HGNC:28290,DIPK1B,MGC20262,GENE ID:138311,ENSG00000165716
HGNC:28290,DIPK1B,C9orf136,GENE ID:138311,ENSG00000165716
HGNC:28291,ZNF830,MGC20398,GENE ID:91603,ENSG00000198783
HGNC:28291,ZNF830,OMCG1,GENE ID:91603,ENSG00000198783
HGNC:28292,EID2,EID-2,GENE ID:163126,ENSG00000176396
HGNC:28292,EID2,MGC20452,GENE ID:163126,ENSG00000176396
HGNC:28294,UBQLNL,MGC20470,GENE ID:143630,ENSG00000175518
HGNC:28294,UBQLNL,MGC26958,GENE ID:143630,ENSG00000175518
HGNC:28295,CCDC32,MGC20481,GENE ID:90416,ENSG00000128891
HGNC:28296,DYNC2I2,DIC5,GENE ID:89891,ENSG00000119333
HGNC:28296,DYNC2I2,MGC20486,GENE ID:89891,ENSG00000119333
HGNC:28296,DYNC2I2,bA216B9.3,GENE ID:89891,ENSG00000119333
HGNC:28296,DYNC2I2,FAP133,GENE ID:89891,ENSG00000119333
HGNC:28296,DYNC2I2,CFAP133,GENE ID:89891,ENSG00000119333
HGNC:28297,TMEM255B,MGC20579,GENE ID:348013,ENSG00000184497
HGNC:28298,LIF-AS2,TP53LC08,GENE ID:91370,ENSG00000268812
HGNC:28299,MFSD12,MGC20700,GENE ID:126321,ENSG00000161091
HGNC:28299,MFSD12,PP3501,GENE ID:126321,ENSG00000161091
HGNC:28299,MFSD12,SLC59B1,GENE ID:126321,ENSG00000161091
HGNC:283,ADRA2C,ADRARL2,GENE ID:152,ENSG00000184160
HGNC:28300,NT5C3B,MGC20781,GENE ID:115024,ENSG00000141698
HGNC:28300,NT5C3B,cN-IIIB,GENE ID:115024,ENSG00000141698
HGNC:28301,DOK6,MGC20785,GENE ID:220164,ENSG00000206052
HGNC:28301,DOK6,HsT3226,GENE ID:220164,ENSG00000206052
HGNC:28302,LRRC45,MGC20806,GENE ID:201255,ENSG00000169683
HGNC:28303,ODAD3,MGC20983,GENE ID:115948,ENSG00000198003
HGNC:28303,ODAD3,ODA10,GENE ID:115948,ENSG00000198003
HGNC:28304,YIPF6,MGC21416,GENE ID:286451,ENSG00000181704
HGNC:28304,YIPF6,FinGER6,GENE ID:286451,ENSG00000181704
HGNC:28304,YIPF6,Yip4,GENE ID:286451,ENSG00000181704
HGNC:28304,YIPF6,YIPFalpha3,GENE ID:286451,ENSG00000181704
HGNC:28305,KRT10-AS1,MGC21518,GENE ID:147184,ENSG00000167920
HGNC:28306,PRELID2,MGC21644,GENE ID:153768,ENSG00000186314
HGNC:28306,PRELID2,FLJ38376,GENE ID:153768,ENSG00000186314
HGNC:28307,CTBP1-DT,MGC21675,GENE ID:92070,ENSG00000196810
HGNC:28308,FAM131A,MGC21688,GENE ID:131408,ENSG00000175182
HGNC:28309,BRICD5,MGC21830,GENE ID:283870,ENSG00000182685
HGNC:28310,RCSD1,MK2S4,GENE ID:92241,ENSG00000198771
HGNC:28310,RCSD1,MGC21854,GENE ID:92241,ENSG00000198771
HGNC:28310,RCSD1,CapZIP,GENE ID:92241,ENSG00000198771
HGNC:28311,HIGD2A,MGC2198,GENE ID:192286,ENSG00000146066
HGNC:28311,HIGD2A,RCF1B,GENE ID:192286,ENSG00000146066
HGNC:28312,LINC00311,MGC22001,GENE ID:197196,ENSG00000179219
HGNC:28313,TET3,MGC22014,GENE ID:200424,ENSG00000187605
HGNC:28313,TET3,hCG_40738,GENE ID:200424,ENSG00000187605
HGNC:28314,CHCHD7,MGC2217,GENE ID:79145,ENSG00000170791
HGNC:28314,CHCHD7,COX23,GENE ID:79145,ENSG00000170791
HGNC:28316,PHOSPHO2,MGC22679,GENE ID:493911,ENSG00000144362
HGNC:28317,STK32A,MGC22688,GENE ID:202374,ENSG00000169302
HGNC:28317,STK32A,YANK1,GENE ID:202374,ENSG00000169302
HGNC:28318,LRRIQ3,MGC22773,GENE ID:127255,ENSG00000162620
HGNC:28319,PEBP4,MGC22776,GENE ID:157310,ENSG00000134020
HGNC:28319,PEBP4,CORK1,GENE ID:157310,ENSG00000134020
HGNC:28319,PEBP4,hPEBP4,GENE ID:157310,ENSG00000134020
HGNC:28320,PPP1R35,MGC22793,GENE ID:221908,ENSG00000160813
HGNC:28321,ANKRD22,MGC22805,GENE ID:118932,ENSG00000152766
HGNC:28322,ZNF524,MGC23143,GENE ID:147807,ENSG00000171443
HGNC:28323,ZBTB9,MGC23166,GENE ID:221504,ENSG00000213588
HGNC:28323,ZBTB9,ZNF919,GENE ID:221504,ENSG00000213588
HGNC:28324,TMIGD2,MGC23244,GENE ID:126259,ENSG00000167664
HGNC:28324,TMIGD2,CD28H,GENE ID:126259,ENSG00000167664
HGNC:28324,TMIGD2,IGPR-1,GENE ID:126259,ENSG00000167664
HGNC:28325,VESTAR,MGC23270,GENE ID:196872,ENSG00000258701
HGNC:28326,DHRS13,MGC23280,GENE ID:147015,ENSG00000167536
HGNC:28326,DHRS13,SDR7C5,GENE ID:147015,ENSG00000167536
HGNC:28327,SNAI3-AS1,MGC23284,GENE ID:197187,ENSG00000260630
HGNC:28328,ZFC3H1,MGC23401,GENE ID:196441,ENSG00000133858
HGNC:28328,ZFC3H1,KIAA0546,GENE ID:196441,ENSG00000133858
HGNC:28328,ZFC3H1,CSRC2,GENE ID:196441,ENSG00000133858
HGNC:28330,TMEM167A,FLJ30508,GENE ID:153339,ENSG00000174695
HGNC:28330,TMEM167A,MGC23909,GENE ID:153339,ENSG00000174695
HGNC:28330,TMEM167A,kish,GENE ID:153339,ENSG00000174695
HGNC:28331,TMED6,MGC23911,GENE ID:146456,ENSG00000157315
HGNC:28331,TMED6,p24gamma5,GENE ID:146456,ENSG00000157315
HGNC:28331,TMED6,p24g5,GENE ID:146456,ENSG00000157315
HGNC:28332,CCDC12,MGC23918,GENE ID:151903,ENSG00000160799
HGNC:28334,UPRT,DKFZp781E1243,GENE ID:139596,ENSG00000094841
HGNC:28334,UPRT,MGC23937,GENE ID:139596,ENSG00000094841
HGNC:28334,UPRT,FUR1,GENE ID:139596,ENSG00000094841
HGNC:28334,UPRT,RP11-311P8.3,GENE ID:139596,ENSG00000094841
HGNC:28335,LDHAL6A,MGC23940,GENE ID:160287,ENSG00000166800
HGNC:28335,LDHAL6A,LDH6A,GENE ID:160287,ENSG00000166800
HGNC:28336,TCEAL7,MGC23947,GENE ID:56849,ENSG00000182916
HGNC:28336,TCEAL7,WEX5,GENE ID:56849,ENSG00000182916
HGNC:28337,C9orf72,MGC23980,GENE ID:203228,ENSG00000147894
HGNC:28337,C9orf72,DENNL72,GENE ID:203228,ENSG00000147894
HGNC:28337,C9orf72,DENND9,GENE ID:203228,ENSG00000147894
HGNC:28338,DENND5B,MGC24039,GENE ID:160518,ENSG00000170456
HGNC:28339,SRARP,MGC24047,GENE ID:149563,ENSG00000183888
HGNC:28339,SRARP,ERRF,GENE ID:149563,ENSG00000183888
HGNC:28343,METTL6,MGC24132,GENE ID:131965,ENSG00000206562
HGNC:28344,C1orf162,MGC24133,GENE ID:128346,ENSG00000143110
HGNC:28346,FAM210A,MGC24180,GENE ID:125228,ENSG00000177150
HGNC:28346,FAM210A,HsT2329,GENE ID:125228,ENSG00000177150
HGNC:28349,RMI2,MGC24665,GENE ID:116028,ENSG00000175643
HGNC:28349,RMI2,BLAP18,GENE ID:116028,ENSG00000175643
HGNC:28350,ZNF747,MGC2474,GENE ID:65988,ENSG00000169955
HGNC:28351,LBHD1,MGC2477,GENE ID:79081,ENSG00000162194
HGNC:28352,CUEDC2,MGC2491,GENE ID:79004,ENSG00000107874
HGNC:28354,PRR22,MGC24975,GENE ID:163154,ENSG00000212123
HGNC:28355,LRRC28,MGC24976,GENE ID:123355,ENSG00000168904
HGNC:28355,LRRC28,FLJ34269,GENE ID:123355,ENSG00000168904
HGNC:28355,LRRC28,FLJ45242,GENE ID:123355,ENSG00000168904
HGNC:28356,TBC1D16,MGC25062,GENE ID:125058,ENSG00000167291
HGNC:28356,TBC1D16,FLJ20748,GENE ID:125058,ENSG00000167291
HGNC:28357,ZNF576,MGC2508,GENE ID:79177,ENSG00000124444
HGNC:28358,D2HGDH,MGC25181,GENE ID:728294,ENSG00000180902
HGNC:28358,D2HGDH,D2HGD,GENE ID:728294,ENSG00000180902
HGNC:28358,D2HGDH,FLJ42195,GENE ID:728294,ENSG00000180902
HGNC:28359,CCDC86,MGC2574,GENE ID:79080,ENSG00000110104
HGNC:28359,CCDC86,cyclon,GENE ID:79080,ENSG00000110104
HGNC:28359,CCDC86,Cgr1,GENE ID:79080,ENSG00000110104
HGNC:28360,DDA1,PCIA1,GENE ID:79016,ENSG00000130311
HGNC:28360,DDA1,MGC2594,GENE ID:79016,ENSG00000130311
HGNC:28361,KATNAL1,MGC2599,GENE ID:84056,ENSG00000102781
HGNC:28362,RPL21P18,ENSG00000184796,GENE ID:729484,ENSG00000213343
HGNC:28363,AUNIP,MGC2603,GENE ID:79000,ENSG00000127423
HGNC:28363,AUNIP,AIBp,GENE ID:79000,ENSG00000127423
HGNC:28364,CEP170P1,MGC26143,GENE ID:645455,ENSG00000154608
HGNC:28364,CEP170P1,FAM68B,GENE ID:645455,ENSG00000154608
HGNC:28365,ZBTB37,MGC2629,GENE ID:84614,ENSG00000185278
HGNC:28365,ZBTB37,ZNF908,GENE ID:84614,ENSG00000185278
HGNC:28368,METTL22,FLJ12433,GENE ID:79091,ENSG00000067365
HGNC:28368,METTL22,MGC2654,GENE ID:79091,ENSG00000067365
HGNC:28369,THOC6,MGC2655,GENE ID:79228,ENSG00000131652
HGNC:28369,THOC6,fSAP35,GENE ID:79228,ENSG00000131652
HGNC:28370,LRFN3,MGC2656,GENE ID:79414,ENSG00000126243
HGNC:28370,LRFN3,SALM4,GENE ID:79414,ENSG00000126243
HGNC:28370,LRFN3,FIGLER1,GENE ID:79414,ENSG00000126243
HGNC:28371,TRAM1L1,MGC26568,GENE ID:133022,ENSG00000174599
HGNC:28372,PIP5K1P1,MGC26597,GENE ID:206426,ENSG00000219294
