,primary_gene_symbol,HGNC_ID,ENSG_ID,NCBI_ID,gene_symbol
74499,OR5AL1,HGNC:14844,ENSG00000272987,GENE ID:79482,
74500,OR10G8,HGNC:14845,ENSG00000234560,GENE ID:219869,
74501,OR5M8,HGNC:14846,ENSG00000181371,GENE ID:219484,
74502,OR51M1,HGNC:14847,ENSG00000184698,GENE ID:390059,
74503,OR6T1,HGNC:14848,ENSG00000181499,GENE ID:219874,
74504,OR6D1P,HGNC:14849,ENSG00000224402,GENE ID:220974,
74505,CAPN8,HGNC:1485,ENSG00000203697,GENE ID:388743,nCL-2
74506,OR5AL2P,HGNC:14850,ENSG00000255466,GENE ID:79476,
74507,OR51Q1,HGNC:14851,ENSG00000167360,GENE ID:390061,
74508,OR4D5,HGNC:14852,ENSG00000171014,GENE ID:219875,
74509,OR52N1,HGNC:14853,ENSG00000181001,GENE ID:79473,
74510,OR4X1,HGNC:14854,ENSG00000176567,GENE ID:390113,
74511,OR8J1,HGNC:14855,ENSG00000172487,GENE ID:219477,
74512,OR51J1,HGNC:14856,ENSG00000184321,GENE ID:79470,
74513,COG5,HGNC:14857,ENSG00000164597,GENE ID:10466,GTC90
74514,UCK1,HGNC:14859,ENSG00000130717,GENE ID:83549,URK1
74515,UCK1,HGNC:14859,ENSG00000130717,GENE ID:83549,FLJ12255
74516,CAPN9,HGNC:1486,ENSG00000135773,GENE ID:10753,nCL-4
74517,CAPN9,HGNC:1486,ENSG00000135773,GENE ID:10753,GC36
74518,UBXN4,HGNC:14860,ENSG00000144224,GENE ID:23190,KIAA0242
74519,MTIF2P1,HGNC:14861,ENSG00000233432,GENE ID:80713,
74520,POLR2M,HGNC:14862,ENSG00000255529,GENE ID:81488,Gdown
74521,POLR2M,HGNC:14862,ENSG00000255529,GENE ID:81488,Gdown1
74522,COL5A3,HGNC:14864,ENSG00000080573,GENE ID:50509,
74523,ESX1,HGNC:14865,ENSG00000123576,GENE ID:80712,ESXR1
74524,HHIP,HGNC:14866,ENSG00000164161,GENE ID:64399,HIP
74525,HHIP,HGNC:14866,ENSG00000164161,GENE ID:64399,FLJ20992
74526,APOL4,HGNC:14867,ENSG00000100336,GENE ID:80832,APOLIV
74527,APOL3,HGNC:14868,ENSG00000128284,GENE ID:80833,CG12-1
74528,APOL3,HGNC:14868,ENSG00000128284,GENE ID:80833,APOLIII
74529,APOL5,HGNC:14869,ENSG00000128313,GENE ID:80831,APOLV
74530,CAPS,HGNC:1487,ENSG00000105519,GENE ID:828,CAPS1
74531,CAPS,HGNC:1487,ENSG00000105519,GENE ID:828,MGC126562
74532,APOL6,HGNC:14870,ENSG00000221963,GENE ID:80830,APOL-VI
74533,APOL6,HGNC:14870,ENSG00000221963,GENE ID:80830,APOLVI
74534,PPP1R14A,HGNC:14871,ENSG00000167641,GENE ID:94274,CPI-17
74535,ASPN,HGNC:14872,ENSG00000106819,GENE ID:54829,FLJ20129
74536,ASPN,HGNC:14872,ENSG00000106819,GENE ID:54829,SLRR1C
74537,ASPN,HGNC:14872,ENSG00000106819,GENE ID:54829,PLAP-1
74538,RAI14,HGNC:14873,ENSG00000039560,GENE ID:26064,NORPEG
74539,RAI14,HGNC:14873,ENSG00000039560,GENE ID:26064,KIAA1334
74540,RAI14,HGNC:14873,ENSG00000039560,GENE ID:26064,RAI13
74541,RAI14,HGNC:14873,ENSG00000039560,GENE ID:26064,DKFZp564G013
74542,NOX5,HGNC:14874,ENSG00000255346,GENE ID:79400,NOX5A
74543,NOX5,HGNC:14874,ENSG00000255346,GENE ID:79400,NOX5B
74544,FCRL2,HGNC:14875,ENSG00000132704,GENE ID:79368,FCRH2
74545,FCRL2,HGNC:14875,ENSG00000132704,GENE ID:79368,IRTA4
74546,FCRL2,HGNC:14875,ENSG00000132704,GENE ID:79368,CD307b
74547,BIRC8,HGNC:14878,ENSG00000163098,GENE ID:112401,ILP-2
74548,BIRC8,HGNC:14878,ENSG00000163098,GENE ID:112401,hILP2
74549,BIRC8,HGNC:14878,ENSG00000163098,GENE ID:112401,RNF136
74550,INTS6,HGNC:14879,ENSG00000102786,GENE ID:26512,DICE1
74551,INTS6,HGNC:14879,ENSG00000102786,GENE ID:26512,HDB
74552,INTS6,HGNC:14879,ENSG00000102786,GENE ID:26512,Notchl2
74553,INTS6,HGNC:14879,ENSG00000102786,GENE ID:26512,DBI-1
74554,INTS6,HGNC:14879,ENSG00000102786,GENE ID:26512,DDX26A
74555,INTS6,HGNC:14879,ENSG00000102786,GENE ID:26512,INT6
74556,CAPZA1,HGNC:1488,ENSG00000116489,GENE ID:829,CAPPA1
74557,GTPBP3,HGNC:14880,ENSG00000130299,GENE ID:84705,MSS1
74558,GTPBP3,HGNC:14880,ENSG00000130299,GENE ID:84705,THDF1
74559,GTPBP3,HGNC:14880,ENSG00000130299,GENE ID:84705,GTPBG3
74560,GTPBP3,HGNC:14880,ENSG00000130299,GENE ID:84705,MTGP1
74561,GTPBP3,HGNC:14880,ENSG00000130299,GENE ID:84705,FLJ14700
74562,ZEB2,HGNC:14881,ENSG00000169554,GENE ID:9839,KIAA0569
74563,ZEB2,HGNC:14881,ENSG00000169554,GENE ID:9839,SIP-1
74564,ZEB2,HGNC:14881,ENSG00000169554,GENE ID:9839,SIP1
74565,CRTAC1,HGNC:14882,ENSG00000095713,GENE ID:55118,FLJ10320
74566,CRTAC1,HGNC:14882,ENSG00000095713,GENE ID:55118,CEP-68
74567,CRTAC1,HGNC:14882,ENSG00000095713,GENE ID:55118,ASPIC1
74568,DNAJA2,HGNC:14884,ENSG00000069345,GENE ID:10294,HIRIP4
74569,DNAJA2,HGNC:14884,ENSG00000069345,GENE ID:10294,DNAJ
74570,DNAJA2,HGNC:14884,ENSG00000069345,GENE ID:10294,CPR3
74571,DNAJA2,HGNC:14884,ENSG00000069345,GENE ID:10294,DNJ3
74572,DNAJA4,HGNC:14885,ENSG00000140403,GENE ID:55466,PRO1472
74573,DNAJB4,HGNC:14886,ENSG00000162616,GENE ID:11080,HLJ1
74574,DNAJB5,HGNC:14887,ENSG00000137094,GENE ID:25822,Hsc40
74575,DNAJB6,HGNC:14888,ENSG00000105993,GENE ID:10049,MRJ
74576,DNAJB11,HGNC:14889,ENSG00000090520,GENE ID:51726,EDJ
74577,DNAJB11,HGNC:14889,ENSG00000090520,GENE ID:51726,HEDJ
74578,DNAJB11,HGNC:14889,ENSG00000090520,GENE ID:51726,ERdj3
74579,CAPZA1P1,HGNC:1489,ENSG00000230956,GENE ID:53338,
74580,THUMPD2,HGNC:14890,ENSG00000138050,GENE ID:80745,MGC2454
74581,DNAJB12,HGNC:14891,ENSG00000148719,GENE ID:54788,DJ10
74582,DNAJB12,HGNC:14891,ENSG00000148719,GENE ID:54788,FLJ20027
74583,DPP7,HGNC:14892,ENSG00000176978,GENE ID:29952,DPPII
74584,DPP7,HGNC:14892,ENSG00000176978,GENE ID:29952,DPP2
74585,ULBP1,HGNC:14893,ENSG00000111981,GENE ID:80329,RAET1I
74586,ULBP2,HGNC:14894,ENSG00000131015,GENE ID:80328,RAET1H
74587,ULBP3,HGNC:14895,ENSG00000131019,GENE ID:79465,RAET1N
74588,SPTBN4,HGNC:14896,ENSG00000160460,GENE ID:57731,SPTBN3
74589,SPTBN4,HGNC:14896,ENSG00000160460,GENE ID:57731,KIAA1642
74590,ITPKC,HGNC:14897,ENSG00000086544,GENE ID:80271,IP3KC
74591,ITPKC,HGNC:14897,ENSG00000086544,GENE ID:80271,IP3-3KC
74592,ADAMTS14,HGNC:14899,ENSG00000138316,GENE ID:140766,
