gene_symbol,alias_symbol,ENSG_ID,collision,source
FANCE,"FACE,FAE",ENSG00000112039,FACE,NCBI
FANCD2,"FA-D2,FA4,FACD,FAD,FAD2,FANCD",ENSG00000144554,FAD,NCBI
PSEN1,"ACNINV3,AD3,CMD1U,FAD,PS-1,PS1,PSNL1,S182",ENSG00000080815,FAD,NCBI
BRCA2,"BRCC2,BROVCA2,FACD,FAD,FAD1,FANCD,FANCD1,GLM3,PNCA2,XRCC11",ENSG00000139618,FAD,NCBI
BRCA2,"BRCC2,BROVCA2,FACD,FAD,FAD1,FANCD,FANCD1,GLM3,PNCA2,XRCC11",ENSG00000139618,FAD1,NCBI
FLAD1,"FAD1,FADS,LSMFLAD,PP591",ENSG00000160688,FAD1,NCBI
RAPSN,"CMS11,CMS4C,FADS,FADS2,RAPSYN,RNF205",ENSG00000165917,FADS,NCBI
MUSK,"CMS9,FADS,FADS1",ENSG00000030304,FADS,NCBI
FLAD1,"FAD1,FADS,LSMFLAD,PP591",ENSG00000160688,FADS,NCBI
SCD5,"ACOD4,DFNA79,FADS4,HSCD5,SCD2,SCD4",ENSG00000145284,FADS4,NCBI
NUP88,FADS4,ENSG00000108559,FADS4,NCBI
FANCE,"FACE,FAE",ENSG00000112039,FAE,NCBI
ELOVL6,"FACE,FAE,LCE,hELO2",ENSG00000170522,FAE,NCBI
FANCF,FAF,ENSG00000183161,FAF,NCBI
USP9X,"DFFRX,FAF,FAF-X,FAM,MRX99,MRXS99F,XLID99,hFAM",ENSG00000124486,FAF,NCBI
FALEC,"FAL1,LINC00568,ncRNA-a1",ENSG00000228126,FAL1,NCBI
EIF4A3,"DDX48,Fal1,MUK34,NMP265,NUK34,RCPS,eIF-4A-III,eIF4A-III,eIF4AIII",ENSG00000141543,FAL1,NCBI
ALDH3A2,"ALDH10,FALDH,SLS",ENSG00000072210,FALDH,NCBI
ADH5,"ADH-3,ADHX,AMEDS,BMFS7,FALDH,FDH,GSH-FDH,GSNOR,HEL-S-60p",ENSG00000197894,FALDH,NCBI
ST13P4,"FAM10A4,FAM10A4P",,FAM10A4,NCBI
ST13,"AAG2,FAM10A1,FAM10A4,HIP,HOP,HSPABP,HSPABP1,P48,PRO0786,SNC6",ENSG00000100380,FAM10A4,NCBI
TVP23C-CDRT4,"FAM18B2,FAM18B2-CDRT4,TVP23C",ENSG00000259024,FAM18B2,NCBI
TVP23C,FAM18B2,ENSG00000175106,FAM18B2,NCBI
WASHC2C,"FAM21A,FAM21C,VPEF",ENSG00000172661,FAM21A,NCBI
WASHC2A,"FAM21A,FAM21B,bA56A21.1,bA98I6.1",ENSG00000099290,FAM21A,NCBI
FAM25BP,"FAM25A,FAM25B,FAM25C,FAM25G",ENSG00000290780,FAM25A,NCBI
FAM25G,"FAM25A,FAM25B,FAM25C,bA301J7.4",ENSG00000189090,FAM25A,NCBI
FAM25BP,"FAM25A,FAM25B,FAM25C,FAM25G",ENSG00000290780,FAM25B,NCBI
FAM25G,"FAM25A,FAM25B,FAM25C,bA301J7.4",ENSG00000189090,FAM25B,NCBI
FAM25BP,"FAM25A,FAM25B,FAM25C,FAM25G",ENSG00000290780,FAM25C,NCBI
FAM25G,"FAM25A,FAM25B,FAM25C,bA301J7.4",ENSG00000189090,FAM25C,NCBI
RWDD4,"FAM28A,RWDD4A",ENSG00000182552,FAM28A,NCBI
RWDD4P2,"FAM28A,FAM28CP,RWDD4,RWDD4A",,FAM28A,NCBI
SUPT20HL1,"FAM48B1,SPT20L",ENSG00000223731,FAM48B1,NCBI
SUPT20HL2,"FAM48B1,FAM48B2",ENSG00000223611,FAM48B1,NCBI
SPATA31D4,"FAM75D3,FAM75D4,SPATA31D3",ENSG00000189357,FAM75D3,NCBI
SPATA31D3,FAM75D3,ENSG00000186788,FAM75D3,NCBI
FAM90A16,"FAM90A16P,FAM90A17P",ENSG00000285620,FAM90A16P,NCBI
FAM90A17,"FAM90A16P,FAM90A17P",ENSG00000285720,FAM90A16P,NCBI
FAM90A17,"FAM90A16P,FAM90A17P",ENSG00000285720,FAM90A17P,NCBI
FAM90A16,"FAM90A16P,FAM90A17P",ENSG00000285620,FAM90A17P,NCBI
FAM90A19,"FAM90A18P,FAM90A19P",ENSG00000285657,FAM90A18P,NCBI
FAM90A18,"FAM90A18P,FAM90A19P",ENSG00000285913,FAM90A18P,NCBI
FAM90A18,"FAM90A18P,FAM90A19P",ENSG00000285913,FAM90A19P,NCBI
FAM90A19,"FAM90A18P,FAM90A19P",ENSG00000285657,FAM90A19P,NCBI
SAMD12,"BAFME,BAFME1,FAME,FAME1,FCMTE1,MEBA",ENSG00000177570,FAME,NCBI
STARD7,"ADCME,BAFME2,FAME,FAME2,FCMTE2,GTT1",ENSG00000084090,FAME,NCBI
CCDC198,"C14orf105,FAME",ENSG00000100557,FAME,NCBI
ADRA2B,"ADRA2L1,ADRA2RL1,ADRARL1,ALPHA2BAR,FAME2,alpha-2BAR",ENSG00000274286,FAME2,NCBI
STARD7,"ADCME,BAFME2,FAME,FAME2,FCMTE2,GTT1",ENSG00000084090,FAME2,NCBI
MARCHF6,"DOA10,FAME3,FCMTE3,MARCH-VI,MARCH6,RNF176,TEB4",ENSG00000145495,FAME3,NCBI
COL6A4P1,"COL6A4,COL6A4P,DIVA,DVWA,FAME3,VWA6",ENSG00000291281,FAME3,NCBI
NSMAF,"FAN,GRAMD5",ENSG00000035681,FAN,NCBI
CNTRL,"CEP1,CEP110,FAN,bA165P4.1",ENSG00000119397,FAN,NCBI
BRCA2,"BRCC2,BROVCA2,FACD,FAD,FAD1,FANCD,FANCD1,GLM3,PNCA2,XRCC11",ENSG00000139618,FANCD,NCBI
FANCD2,"FA-D2,FA4,FACD,FAD,FAD2,FANCD",ENSG00000144554,FANCD,NCBI
CEL,"BAL,BSDL,BSSL,CELL,CEase,FAP,FAPP,LIPA,MODY8",ENSG00000170835,FAP,NCBI
GLMN,"FAP,FAP48,FAP68,FKBPAP,GLML,GVM,VMGLOM",ENSG00000174842,FAP,NCBI
PLEKHA8P1,"FAPP-2,FAPP2,PLEKHA8,PLEKHA9,hFAPP2",ENSG00000293316,FAPP2,NCBI
PLEKHA8,FAPP2,ENSG00000106086,FAPP2,NCBI
FOXD3-AS1,"FAST,pasFOXD3",ENSG00000230798,FAST,NCBI
FASTK,FAST,ENSG00000164896,FAST,NCBI
FAT1,"CDHF7,CDHR8,FAT,ME5,hFat1",ENSG00000083857,FAT,NCBI
CD36,"BDPLT10,CHDS7,FAT,GP3B,GP4,GPIV,PASIV,SCARB3",ENSG00000135218,FAT,NCBI
DMAC2L,"ATP5S,ATPW,FB,HSU79253",ENSG00000125375,FB,NCBI
CFB,"AHUS4,ARMD14,BF,BFD,CFAB,CFBD,FB,FBI12,GBG,H2-Bf,PBF2",ENSG00000243649,FB,NCBI
AKIRIN2,"C6orf166,FBI1,dJ486L4.2",ENSG00000135334,FBI1,NCBI
ZBTB7A,"FBI-1,FBI1,LRF,MNDLFH,TIP21,ZBTB7,ZNF857A,pokemon",ENSG00000178951,FBI1,NCBI
FBXL2,"FBL2,FBL3",ENSG00000153558,FBL2,NCBI
FBXL20,"Fbl2,Fbl20",ENSG00000108306,FBL2,NCBI
FBXL2,"FBL2,FBL3",ENSG00000153558,FBL3,NCBI
FBXL3,"FBL3,FBL3A,FBXL3A,IDDSFAS",ENSG00000005812,FBL3,NCBI
FBXL5,"FBL4,FBL5,FLR1",ENSG00000118564,FBL4,NCBI
FBXL4,"FBL4,FBL5,MTDPS13",ENSG00000112234,FBL4,NCBI
FBXL5,"FBL4,FBL5,FLR1",ENSG00000118564,FBL5,NCBI
FBXL4,"FBL4,FBL5,MTDPS13",ENSG00000112234,FBL5,NCBI
FBXL6,"FBL6,FBL6A,PP14630",ENSG00000182325,FBL6,NCBI
FBXL7,"FBL6,FBL7",ENSG00000183580,FBL6,NCBI
FBXL7,"FBL6,FBL7",ENSG00000183580,FBL7,NCBI
KDM2A,"CXXC8,FBL11,FBL7,FBXL11,JHDM1A,LILINA",ENSG00000173120,FBL7,NCBI
FUBP1,"FBP,FUBP,hDH V",ENSG00000162613,FBP,NCBI
FBP1,FBP,ENSG00000165140,FBP,NCBI
FOLR2,"BETA-HFR,FBP,FBP/PL-1,FOLR1,FR-BETA,FR-P3,FRbeta",ENSG00000165457,FBP,NCBI
RAB14,"FBP,RAB-14",ENSG00000119396,FBP,NCBI
FOLR1,"FBP,FOLR,FRalpha,NCFTD",ENSG00000110195,FBP,NCBI
PCNX4,"C14orf135,FBP2,PCNXL4",ENSG00000126773,FBP2,NCBI
KHSRP,"FBP2,FUBP2,KSRP,p75",ENSG00000088247,FBP2,NCBI
HNRNPA3P1,"D10S102,FBRNP,HNRPA3,HNRPA3P1",,FBRNP,NCBI
HNRNPA3,"2610510D13Rik,D10S102,FBRNP,HNRPA3",ENSG00000170144,FBRNP,NCBI
FBRS,"FBS,FBS1",ENSG00000156860,FBS,NCBI
FBXO8,"DC10,FBS,FBX8",ENSG00000164117,FBS,NCBI
FBRS,"FBS,FBS1",ENSG00000156860,FBS1,NCBI
FBXO2,"FBG1,FBX2,Fbs1,NFB42,OCP1",ENSG00000116661,FBS1,NCBI
FBXW7,"AGO,CDC4,DEDHIL,FBW6,FBW7,FBX30,FBXO30,FBXW6,SEL-10,SEL10,hAgo,hCdc4",ENSG00000109670,FBW6,NCBI
FBXW8,"FBW6,FBW8,FBX29,FBXO29,FBXW6",ENSG00000174989,FBW6,NCBI
FBXO30,Fbx30,ENSG00000118496,FBX30,NCBI
FBXO44,"FBG3,FBX30,FBX6A,Fbx44,Fbxo6a",ENSG00000132879,FBX30,NCBI
FBXW7,"AGO,CDC4,DEDHIL,FBW6,FBW7,FBX30,FBXO30,FBXW6,SEL-10,SEL10,hAgo,hCdc4",ENSG00000109670,FBX30,NCBI
FBXW7,"AGO,CDC4,DEDHIL,FBW6,FBW7,FBX30,FBXO30,FBXW6,SEL-10,SEL10,hAgo,hCdc4",ENSG00000109670,FBXW6,NCBI
FBXW8,"FBW6,FBW8,FBX29,FBXO29,FBXW6",ENSG00000174989,FBXW6,NCBI
CHRNA1,"ACHRA,ACHRD,CHRNA,CMS1A,CMS1B,CMS2A,FCCMS,SCCMS",ENSG00000138435,FCCMS,NCBI
CHRND,"ACHRD,CMS2A,CMS3A,CMS3B,CMS3C,FCCMS,SCCMS",ENSG00000135902,FCCMS,NCBI
CHRNE,"ACHRE,CMS1A1,CMS1D,CMS1E,CMS2A,CMS4A,CMS4B,CMS4C,FCCMS,FIM1,FIMG,FIMG1,MGI,SCCMS",ENSG00000108556,FCCMS,NCBI
MS4A2,"APY,ATOPY,FCER1B,FCERI,IGEL,IGER,IGHER",ENSG00000149534,FCERI,NCBI
FCER1A,"FCE1A,FCERIA,FcERI",ENSG00000179639,FCERI,NCBI
FCGR1BP,"CD34,CD64b,FCG1,FCGR1,FCGR1B,FcRI,FcgammaRIa,IGFR1,IGFRB",ENSG00000291135,FCG1,NCBI
FCGR1A,"CD64,CD64A,FCG1,FCGR1,FCRI,FcgammaRI,IGFR1",ENSG00000150337,FCG1,NCBI
FCGR2C,"CD32,CD32C,CDW32,FCG2,FCRIIC,FcgammaRIIc,IGFR2",,FCG2,NCBI
FCGR2A,"CD32,CD32A,CDw32,FCG2,FCGR2,FCGR2A1,FcGR,FcgammaRIIa,IGFR2",ENSG00000143226,FCG2,NCBI
FCGR2B,"CD32,CD32B,FCG2,FCGR2,FCGR2C,FcGRIIB,FcRII-c,FcgammaRIIb,IGFR2",ENSG00000072694,FCG2,NCBI
FCGR3A,"CD16,CD16-II,CD16A,FCG3,FCGR3,FCGRIII,FCR-10,FCRIII,FCRIIIA,FcGRIIIA,IGFR3,IMD20",ENSG00000203747,FCG3,NCBI
FCGR3B,"CD16,CD16-I,CD16A,CD16b,FCG3,FCGR3,FCGR3A,FCR-10,FCRIII,FCRIIIb",ENSG00000162747,FCG3,NCBI
FCGR1A,"CD64,CD64A,FCG1,FCGR1,FCRI,FcgammaRI,IGFR1",ENSG00000150337,FCGR1,NCBI
FCGR1BP,"CD34,CD64b,FCG1,FCGR1,FCGR1B,FcRI,FcgammaRIa,IGFR1,IGFRB",ENSG00000291135,FCGR1,NCBI
FCGR2B,"CD32,CD32B,FCG2,FCGR2,FCGR2C,FcGRIIB,FcRII-c,FcgammaRIIb,IGFR2",ENSG00000072694,FCGR2,NCBI
FCGR2A,"CD32,CD32A,CDw32,FCG2,FCGR2,FCGR2A1,FcGR,FcgammaRIIa,IGFR2",ENSG00000143226,FCGR2,NCBI
FCGR3A,"CD16,CD16-II,CD16A,FCG3,FCGR3,FCGRIII,FCR-10,FCRIII,FCRIIIA,FcGRIIIA,IGFR3,IMD20",ENSG00000203747,FCGR3,NCBI
FCGR3B,"CD16,CD16-I,CD16A,CD16b,FCG3,FCGR3,FCGR3A,FCR-10,FCRIII,FCRIIIb",ENSG00000162747,FCGR3,NCBI
FCGR3A,"CD16,CD16-II,CD16A,FCG3,FCGR3,FCGRIII,FCR-10,FCRIII,FCRIIIA,FcGRIIIA,IGFR3,IMD20",ENSG00000203747,FCR-10,NCBI
FCGR3B,"CD16,CD16-I,CD16A,CD16b,FCG3,FCGR3,FCGR3A,FCR-10,FCRIII,FCRIIIb",ENSG00000162747,FCR-10,NCBI
FCGR1A,"CD64,CD64A,FCG1,FCGR1,FCRI,FcgammaRI,IGFR1",ENSG00000150337,FCRI,NCBI
FCGR1BP,"CD34,CD64b,FCG1,FCGR1,FCGR1B,FcRI,FcgammaRIa,IGFR1,IGFRB",ENSG00000291135,FCRI,NCBI
FCGR3A,"CD16,CD16-II,CD16A,FCG3,FCGR3,FCGRIII,FCR-10,FCRIII,FCRIIIA,FcGRIIIA,IGFR3,IMD20",ENSG00000203747,FCRIII,NCBI
FCGR3B,"CD16,CD16-I,CD16A,CD16b,FCG3,FCGR3,FCGR3A,FCR-10,FCRIII,FCRIIIb",ENSG00000162747,FCRIII,NCBI
FUT6,"FCT3A,FT1A,Fuc-TVI,FucT-VI",ENSG00000156413,FCT3A,NCBI
FUT4,"CD15,ELFT,FCT3A,FUC-TIV,FUTIV,LeX,SSEA-1",ENSG00000196371,FCT3A,NCBI
ALDH1L1,"10-FTHFDH,10-fTHF,FDH,FTHFD",ENSG00000144908,FDH,NCBI
ADH5,"ADH-3,ADHX,AMEDS,BMFS7,FALDH,FDH,GSH-FDH,GSNOR,HEL-S-60p",ENSG00000197894,FDH,NCBI
GTF2E2,"FE,TF2E2,TFIIE-B,TTD6",ENSG00000197265,FE,NCBI
GTF2E1,"FE,TF2E1,TFIIE-A",ENSG00000153767,FE,NCBI
AFP,"AFPD,FETA,HPAFP",ENSG00000081051,FETA,NCBI
ATP8B5P,FetA,ENSG00000290567,FETA,NCBI
NDP,"EVR2,FEVR,ND",ENSG00000124479,FEVR,NCBI
FZD4,"CD344,EVR1,FEVR,FZD4S,Fz-4,Fz4,FzE4,GPCR,hFz4",ENSG00000174804,FEVR,NCBI
FEZF1,"FEZ,HH22,ZNF312B",ENSG00000128610,FEZ,NCBI
FEZF2,"FEZ,FEZL,FKSG36,TOF,ZFP312,ZNF312",ENSG00000153266,FEZ,NCBI
FGF17,"FGF-13,FGF-17,HH20",ENSG00000158815,FGF-13,NCBI
FGF13,"DEE90,FGF-13,FGF2,FHF-2,FHF2,LINC00889,XLID110",ENSG00000129682,FGF-13,NCBI
CFH,"AHUS1,AMBP1,ARMD4,ARMS1,CFHL3,FH,FHL1,HF,HF1,HF2,HUS",ENSG00000000971,FH,NCBI
LDLR,"FH,FHC,FHCL1,LDLCQ2",ENSG00000130164,FH,NCBI
LDLR,"FH,FHC,FHCL1,LDLCQ2",ENSG00000130164,FHC,NCBI
MYBPC3,"CMD1MM,CMH4,FHC,LVNC10,MYBP-C,cMyBP-C",ENSG00000134571,FHC,NCBI
FTH1,"FHC,FTH,FTHL6,HFE5,NBIA9,PIG15,PLIF",ENSG00000167996,FHC,NCBI
FHL1,"FCMSU,FHL-1,FHL1A,FHL1B,FLH1A,KYOT,RBMX1A,RBMX1B,SLIM,SLIM-1,SLIM1,SLIMMER,XMPMA",ENSG00000022267,FHL-1,NCBI
CFHR1,"CFHL,CFHL1,CFHL1P,CFHR1P,FHL-1,FHR-1,FHR1,H36,H36-1,H36-2,HFL1,HFL2",ENSG00000244414,FHL-1,NCBI
PCDHGB4,"CDH20,FIB2,PCDH-GAMMA-B4",ENSG00000253953,FIB2,NCBI
FGA,"AMYLD2,Fib2",ENSG00000171560,FIB2,NCBI
GOPC,"CAL,FIG,GOPC1,PIST,dJ94G16.2",ENSG00000047932,FIG,NCBI
DEPP1,"C10orf10,DEPP,FIG,Fseg",ENSG00000165507,FIG,NCBI
PTH,"FIH1,PTH1",ENSG00000152266,FIH1,NCBI
HIF1AN,FIH1,ENSG00000166135,FIH1,NCBI
IL36B,"FIL1,FIL1-(ETA),FIL1H,FILI-(ETA),IL-1F8,IL-1H2,IL1-ETA,IL1F8,IL1H2",ENSG00000136696,FIL1,NCBI
IL37,"FIL1,FIL1(ZETA),FIL1Z,IL-1F7,IL-1H,IL-1H4,IL-1RP1,IL-23,IL-37,IL1F7,IL1H4,IL1RP1",ENSG00000125571,FIL1,NCBI
IL36A,"FIL1,FIL1(EPSILON),FIL1E,IL-1F6,IL1(EPSILON),IL1F6",ENSG00000136694,FIL1,NCBI
IL36RN,"FIL1,FIL1(DELTA),FIL1D,IL-36Ra,IL1F5,IL1HY1,IL1L1,IL1RP3,IL36RA,PSORP,PSORS14",ENSG00000136695,FIL1,NCBI
RRAGA,"FIP-1,FIP1,RAGA",ENSG00000155876,FIP1,NCBI
FIP1L1,"FIP1,Rhe,hFip1",ENSG00000145216,FIP1,NCBI
RAB11FIP3,"CART1,FIP3,FIP3-Rab11,Rab11-FIP3",ENSG00000090565,FIP3,NCBI
IKBKG,"AMCBX1,EDAID1,FIP-3,FIP3,Fip3p,IKK-gamma,IKKAP1,IKKG,IMD33,IP,IP1,IP2,IPD2,NEMO,SAIDX,ZC2HC9",ENSG00000269335,FIP3,NCBI
FARP2,"FIR,FRG,PLEKHC3",ENSG00000006607,FIR,NCBI
PUF60,"FIR,RoBPI,SIAHBP1,VRJS",ENSG00000179950,FIR,NCBI
AK3,"AK3L1,AK6,AKL3L,AKL3L1,FIX",ENSG00000147853,FIX,NCBI
F9,"F9 p22,FIX,HEMB,P19,PTC,THPH8",ENSG00000101981,FIX,NCBI
UMOD,"ADMCKD2,ADTKD1,FJHN,HNFJ,HNFJ1,MCKD2,THGP,THP",ENSG00000169344,FJHN,NCBI
HNF1B,"ADTKD3,FJHN,HNF-1-beta,HNF-1B,HNF1beta,HNF2,HPC11,LF-B3,LFB3,MODY5,RCAD,T2D,TCF-2,TCF2,VHNF1",ENSG00000275410,FJHN,NCBI
FKBP1A,"FKBP-12,FKBP-1A,FKBP1,FKBP12,PKC12,PKCI2,PPIASE",ENSG00000088832,FKBP12,NCBI
FKBP1AP2,"FKBP12,FKBP1P2",,FKBP12,NCBI
FKBP1AP1,"FKBP12,FKBP1P1",,FKBP12,NCBI
FKBP1AP4,"FKBP12,FKBP1P4",,FKBP12,NCBI
FKBP1AP3,"FKBP12,FKBP1P3",,FKBP12,NCBI
FKBP4,"FKBP51,FKBP52,FKBP59,HBI,Hsp56,PPIase,p52",ENSG00000004478,FKBP51,NCBI
FKBP5,"AIG6,FKBP51,FKBP54,P54,PPIase,Ptg-10",ENSG00000096060,FKBP51,NCBI
FIRRM,"Apolo1,C1orf112,FLIP,MEICA1",ENSG00000000460,FLIP,NCBI
CFLAR,"CASH,CASP8AP1,CLARP,Casper,FLAME,FLAME-1,FLAME1,FLIP,I-FLICE,MRIT,c-FLIP,c-FLIPL,c-FLIPR,c-FLIPS,cFLIP",ENSG00000003402,FLIP,NCBI
FPR3,"FML2_HUMAN,FMLP-R-II,FMLPY,FPRH1,FPRH2,FPRL2,RMLP-R-I",ENSG00000187474,FMLP-R-II,NCBI
FPR2,"ALX,ALXR,FMLP-R-II,FMLPX,FPR2A,FPRH1,FPRH2,FPRL1,HM63,LXA4R",ENSG00000171049,FMLP-R-II,NCBI
FRAXA,FMR1,,FMR1,NCBI
FMR1-IT1,FMR1,,FMR1,NCBI
FRAXE,FMR2,,FMR2,NCBI
AFF2,"FMR2,FMR2P,FRAXE,MRX2,OX19,XLID109",ENSG00000155966,FMR2,NCBI
CHTOP,"C10orf77,C1orf77,FL-SRAG,FOP,SRAG,SRAG-3,SRAG-5,pp7704",ENSG00000160679,FOP,NCBI
ACVR1,"ACTRI,ACVR1A,ACVRLK2,ALK2,FOP,SKR1,TSRI",ENSG00000115170,FOP,NCBI
CEP43,"FGFR1OP,FOP",ENSG00000213066,FOP,NCBI
FOXD4L3,"FOXD4B,FOXD4L2,FOXD4L4,FOXD6",ENSG00000187559,FOXD4B,NCBI
FOXD4L4,"FOXD4L2,FOXD4b,bA460E7.2",ENSG00000184659,FOXD4B,NCBI
FOXD4L3,"FOXD4B,FOXD4L2,FOXD4L4,FOXD6",ENSG00000187559,FOXD4L2,NCBI
FOXD4L4,"FOXD4L2,FOXD4b,bA460E7.2",ENSG00000184659,FOXD4L2,NCBI
PTGFR,FP,ENSG00000122420,FP,NCBI
SDHA,"CMD1GG,FP,MC2DN1,NDAXOA,PGL5,PPGL5,SDH1,SDH2,SDHF",ENSG00000073578,FP,NCBI
FPR2,"ALX,ALXR,FMLP-R-II,FMLPX,FPR2A,FPRH1,FPRH2,FPRL1,HM63,LXA4R",ENSG00000171049,FPRH1,NCBI
FPR3,"FML2_HUMAN,FMLP-R-II,FMLPY,FPRH1,FPRH2,FPRL2,RMLP-R-I",ENSG00000187474,FPRH1,NCBI
FPR2,"ALX,ALXR,FMLP-R-II,FMLPX,FPR2A,FPRH1,FPRH2,FPRL1,HM63,LXA4R",ENSG00000171049,FPRH2,NCBI
FPR3,"FML2_HUMAN,FMLP-R-II,FMLPY,FPRH1,FPRH2,FPRL2,RMLP-R-I",ENSG00000187474,FPRH2,NCBI
FES,FPS,ENSG00000182511,FPS,NCBI
FDPS,"FPPS,FPS,POROK9",ENSG00000160752,FPS,NCBI
RABEP2,FRA,ENSG00000177548,FRA,NCBI
FOSL1,"FRA,FRA1,fra-1",ENSG00000175592,FRA,NCBI
ATAD5,"C17orf41,ELG1,FRAG1",ENSG00000176208,FRAG1,NCBI
PGAP2,"CWH43-N,FRAG1,HPMRS3,MRT17,MRT21",ENSG00000148985,FRAG1,NCBI
FRZB,"FRE,FRITZ,FRP-3,FRZB-1,FRZB-PEN,FRZB1,FZRB,OS1,SFRP3,SRFP3,hFIZ",ENSG00000162998,FRITZ,NCBI
WDPCP,"BBS15,C2orf86,CHDTHP,CPLANE5,FRITZ,FRTZ",ENSG00000143951,FRITZ,NCBI
SFRP1,"FRP,FRP-1,FRP1,FrzA,SARP2",ENSG00000104332,FRP,NCBI
FSTL1,"FRP,FSL1,MIR198,OCC-1,OCC1,tsc36",ENSG00000163430,FRP,NCBI
INHBA,"EDF,FRP",ENSG00000122641,FRP,NCBI
SFRP2,"FRP-2,SARP1,SDF-5",ENSG00000145423,FRP-2,NCBI
ITGA3,"CD49C,FRP-2,GAP-B3,GAPB3,ILNEB,JEB7,MSK18,VCA-2,VL3A,VLA3a",ENSG00000005884,FRP-2,NCBI
ATR,"FCTCS,FRP1,MEC1,SCKL,SCKL1",ENSG00000175054,FRP1,NCBI
SFRP1,"FRP,FRP-1,FRP1,FrzA,SARP2",ENSG00000104332,FRP1,NCBI
FST,FS,ENSG00000134363,FS,NCBI
GBGT1,"A3GALNT,FS,UNQ2513",ENSG00000148288,FS,NCBI
ATL1,"AD-FSP,FSP1,GBP3,HSN1D,SPG3,SPG3A,atlastin1",ENSG00000198513,FSP1,NCBI
S100A4,"18A2,42A,CAPL,FSP1,MTS1,P9KA,PEL98",ENSG00000196154,FSP1,NCBI
AIFM2,"AMID,FSP1,PRG3",ENSG00000042286,FSP1,NCBI
CABYR,"CABYRa,CABYRc,CABYRc/d,CABYRe,CBP86,CT88,FSP-2,FSP2",ENSG00000154040,FSP2,NCBI
SPAST,"ADPSP,FSP2,SPG4",ENSG00000021574,FSP2,NCBI
FUS,"ALS6,ETM4,FUS1,HNRNPP2,POMP75,TLS,altFUS",ENSG00000089280,FUS1,NCBI
TUSC2,"C3orf11,FUS1,PAP,PDAP2",ENSG00000114383,FUS1,NCBI
TMSB4X,"FX,PTMB4,TB4X,TMSB4",ENSG00000205542,FX,NCBI
F10,"FX,FXA",ENSG00000126218,FX,NCBI
GFUS,"FX,P35B,SDR4E1,TSTA3",ENSG00000104522,FX,NCBI
ACKR1,"CCBP1,CD234,DARC,DARC/ACKR1,Dfy,FY,GPD,GpFy,WBCQ1",ENSG00000213088,FY,NCBI
FUZ,"CPLANE3,FY,NTD",ENSG00000010361,FY,NCBI
CCL3L3,"464.2,D17S1718,G0S19-2,LD78,LD78BETA,SCYA3L,SCYA3L1",ENSG00000276085,G0S19-2,NCBI
CCL3L1,"464.2,D17S1718,G0S19-2,LD78,LD78-beta(1-70),LD78BETA,MIP1AP,SCYA3L,SCYA3L1",,G0S19-2,NCBI
BUD31,"Cwc14,EDG-2,EDG2,G10,YCR063W,fSAP17",ENSG00000106245,G10,NCBI
ZBTB12,"Bat9,C6orf46,D6S59E,G10,NG35",ENSG00000204366,G10,NCBI
GNA13,"G13,HG1N",ENSG00000120063,G13,NCBI
ATF6B,"ATF6beta,CREB-RP,CREBL1,G13",ENSG00000213676,G13,NCBI
RBM5,"G15,H37,LUCA-15,LUCA15,RMB5",ENSG00000003756,G15,NCBI
AGPAT1,"1-AGPAT1,G15,LPAAT-alpha,LPAATA,LPLAT1",ENSG00000204310,G15,NCBI
PBX2,"G17,HOX12,PBX2MHC",ENSG00000204304,G17,NCBI
SLC38A3,"DEE102,G17,NAT1,SN1,SNAT3",ENSG00000188338,G17,NCBI
GPSM3,"AGS4,C6orf9,G18,G18.1a,G18.1b,G18.2,NG1",ENSG00000213654,G18,NCBI
CISH,"BACTS2,CIS,CIS-1,G18,SOCS",ENSG00000114737,G18,NCBI
KIAA1549L,"C11orf41,C11orf69,G2",ENSG00000110427,G2,NCBI
CRYGEP,"CCL,CRYG5,CRYGEP1,D2S1472,G2",ENSG00000290929,G2,NCBI
PRRC2A,"BAT2,D6S51,D6S51E,G2",ENSG00000204469,G2,NCBI
SLC37A1,"G3PP,SPX1",ENSG00000160190,G3PP,NCBI
PGP,"AUM,G3PP,PGPase",ENSG00000184207,G3PP,NCBI
SLC37A4,"CDG2W,G6PT,G6PT1,G6PT2,G6PT3,GSD1b,GSD1c,GSD1d,PRO0685,SPX4,TRG-19,TRG19",ENSG00000137700,G6PT,NCBI
G6PC1,"G6PC,G6PT,G6Pase,GSD1,GSD1a",ENSG00000131482,G6PT,NCBI
GLS2,"GA,GLS,LGA,hLGA",ENSG00000135423,GA,NCBI
AGA,"AGU,ASRG,GA",ENSG00000038002,GA,NCBI
TMBIM4,"CGI-119,GAAP,LFG4,S1R,ZPRO",ENSG00000155957,GAAP,NCBI
HIVEP1,"CIRIP,CRYBP1,GAAP,MBP-1,PRDII-BF1,Schnurri-1,ZAS1,ZNF40,ZNF40A",ENSG00000095951,GAAP,NCBI
GAGE12E,GAGE-12B,ENSG00000216649,GAGE-12B,NCBI
GAGE12B,GAGE-12B,ENSG00000275113,GAGE-12B,NCBI
GAGE12D,GAGE-12B,ENSG00000227488,GAGE-12B,NCBI
GAGE12C,GAGE-12B,ENSG00000237671,GAGE-12B,NCBI
GAGE2A,"CT4.2,GAGE-2,GAGE-2A,GAGE2",ENSG00000189064,GAGE-2,NCBI
GAGE2B,"CT4.2,GAGE-2,GAGE-2B",,GAGE-2,NCBI
