,ENSG_ID,gene_symbol,alias_symbol,HGNC_ID,NCBI_ID
37858,ENSG00000277816,LILRB3,{'LIR-3'},6607,11025
37859,ENSG00000277816,LILRB3,{'LIR3'},6607,11025
37860,ENSG00000277816,LILRB3,{'PIR-B'},6607,11025
37861,ENSG00000277816,LILRB3,{'PIRB'},6607,11025
37884,ENSG00000238650,SNORD54,{'RNU54'},10204,26795
37885,ENSG00000238650,SNORD54,{'U54'},10204,26795
37886,ENSG00000127124,HIVEP3,{'FLJ16752'},13561,59269
37887,ENSG00000127124,HIVEP3,{'KBP-1'},13561,59269
37888,ENSG00000127124,HIVEP3,{'KBP1'},13561,59269
37889,ENSG00000127124,HIVEP3,{'KIAA1555'},13561,59269
37890,ENSG00000127124,HIVEP3,{'KRC'},13561,59269
37891,ENSG00000127124,HIVEP3,{'SCHNURRI-3'},13561,59269
37892,ENSG00000127124,HIVEP3,{'SHN3'},13561,59269
37893,ENSG00000127124,HIVEP3,{'ZAS3'},13561,59269
37894,ENSG00000127124,HIVEP3,{'ZNF40C'},13561,59269
37895,ENSG00000253603,CERNA3,{'CTA'},53469,105375847
37898,ENSG00000122696,SLC25A51,{'CG7943'},23323,92014
37899,ENSG00000122696,SLC25A51,{'MCART1'},23323,92014
37900,ENSG00000122696,SLC25A51,{'MGC14836'},23323,92014
37905,ENSG00000080371,RAB21,{'KIAA0118'},18263,23011
37908,ENSG00000181690,PLAG1,{'ZNF912'},9045,5324
37921,ENSG00000213194,CDK7P1,{'CDK7PS'},18614,
37923,ENSG00000170791,CHCHD7,{'COX23'},28314,79145
37924,ENSG00000170791,CHCHD7,{'MGC2217'},28314,79145
37927,ENSG00000265962,GACAT2,{'HMLINCRNA717'},50516,100287082
37928,ENSG00000265962,GACAT2,{'MTCL1-AS1'},50516,100287082
37930,ENSG00000126878,AIF1L,{'C9ORF58'},28904,83543
37931,ENSG00000126878,AIF1L,{'FLJ12783'},28904,83543
37932,ENSG00000126878,AIF1L,{'IBA2'},28904,83543
37933,ENSG00000168502,MTCL1,{'CCDC165'},29121,23255
37934,ENSG00000168502,MTCL1,{'KIAA0802'},29121,23255
37935,ENSG00000168502,MTCL1,{'SOGA2'},29121,23255
37936,ENSG00000273944,RDH13,{'SDR7C3'},19978,112724
37938,ENSG00000188674,C2orf80,{'GONDA1'},34352,389073
37939,ENSG00000188674,C2orf80,{'LOC389073'},34352,389073
37941,ENSG00000137936,BCAR3,{'AND-34'},973,8412
37942,ENSG00000137936,BCAR3,{'MIG7'},973,8412
37943,ENSG00000137936,BCAR3,{'NSP2'},973,8412
37944,ENSG00000137936,BCAR3,{'SH2D3B'},973,8412
37945,ENSG00000244045,TMEM199,{'C17ORF32'},18085,147007
37946,ENSG00000244045,TMEM199,{'MGC45714'},18085,147007
37947,ENSG00000244045,TMEM199,{'VMA12'},18085,147007
37948,ENSG00000244045,TMEM199,{'VPH2'},18085,147007
37960,ENSG00000276065,GP6,{'GPVI'},14388,51206
37966,ENSG00000167065,DUSP18,{'DUSP20'},18484,150290
37974,ENSG00000208003,MIR549A,{'HSA-MIR-549'},32803,693132
37975,ENSG00000208003,MIR549A,{'MIR549'},32803,693132
37976,ENSG00000208003,MIR549A,{'MIRN549'},32803,693132
37979,ENSG00000068976,PYGM,{'GSD5'},9726,5837
37980,ENSG00000242058,RPS4XP19,{'RPS4P19'},36872,
37982,ENSG00000165972,CCDC38,{'FLJ40089'},26843,120935
37985,ENSG00000117899,MESD,{'BOCA'},13520,23184
37986,ENSG00000117899,MESD,{'KIAA0081'},13520,23184
37987,ENSG00000117899,MESD,{'MESDC2'},13520,23184
37991,ENSG00000272380,MIR3976,{'HSA-MIR-3976'},41578,100616244
37992,ENSG00000206432,TMEM200C,{'TTMA'},37208,645369
37996,ENSG00000185339,TCN2,{'D22S676'},11653,6948
37997,ENSG00000185339,TCN2,{'D22S750'},11653,6948
37998,ENSG00000185339,TCN2,{'TC2'},11653,6948
38000,ENSG00000125731,SH2D3A,{'NSP1'},16885,10045
38006,ENSG00000284532,MIR4723,{'HSA-MIR-4723'},41660,100616388
38009,ENSG00000109072,VTN,{'VN'},12724,7448
38011,ENSG00000265855,MIR4514,{'HSA-MIR-4514'},41845,100616181
38013,ENSG00000156206,CFAP161,{'C15ORF26'},26782,161502
38014,ENSG00000156206,CFAP161,{'FLJ38615'},26782,161502
38015,ENSG00000134438,RAX,{'RAX1'},18662,30062
38016,ENSG00000134438,RAX,{'RX'},18662,30062
38023,ENSG00000182379,NXPH4,{'NPH4'},8078,11247
38027,ENSG00000166569,CPLX4,{'CPX-IV'},24330,339302
38030,ENSG00000116120,FARSB,{'FARSLB'},17800,10056
38031,ENSG00000116120,FARSB,{'FRSB'},17800,10056
38032,ENSG00000116120,FARSB,{'PHEHB'},17800,10056
38034,ENSG00000111252,SH2B3,{'IDDM20'},29605,10019
38035,ENSG00000111252,SH2B3,{'LNK'},29605,10019
38037,ENSG00000104419,NDRG1,{'CAP43'},7679,10397
38038,ENSG00000104419,NDRG1,{'DRG1'},7679,10397
38039,ENSG00000104419,NDRG1,{'NDR1'},7679,10397
38040,ENSG00000104419,NDRG1,{'RTP'},7679,10397
38041,ENSG00000104419,NDRG1,{'TDD5'},7679,10397
38046,ENSG00000274638,NLRP2,{'CLR19.9'},22948,55655
38047,ENSG00000274638,NLRP2,{'FLJ20510'},22948,55655
38048,ENSG00000274638,NLRP2,{'NALP2'},22948,55655
38049,ENSG00000274638,NLRP2,{'NBS1'},22948,55655
38050,ENSG00000274638,NLRP2,{'PAN1'},22948,55655
38051,ENSG00000274638,NLRP2,{'PYPAF2'},22948,55655
38055,ENSG00000214121,PRDX1P1,{'PAGB'},11711,
38056,ENSG00000214121,PRDX1P1,{'TDPX2'},11711,
38062,ENSG00000270547,LINC01235,{'FLJ41200'},49769,401492
38063,ENSG00000156222,SLC28A1,{'CNT1'},11001,9154
38064,ENSG00000074695,LMAN1,{'ERGIC-53'},6631,3998
38065,ENSG00000074695,LMAN1,{'ERGIC53'},6631,3998
38066,ENSG00000074695,LMAN1,{'F5F8D'},6631,3998
38067,ENSG00000074695,LMAN1,{'FMFD1'},6631,3998
38068,ENSG00000074695,LMAN1,{'GP58'},6631,3998
38069,ENSG00000074695,LMAN1,{'MCFD1'},6631,3998
38070,ENSG00000074695,LMAN1,{'MR60'},6631,3998
38071,ENSG00000050555,LAMC3,{'DKFZP434E202'},6494,10319
38072,ENSG00000125735,TNFSF14,{'CD258'},11930,8740
38073,ENSG00000125735,TNFSF14,{'HVEM-L'},11930,8740
38074,ENSG00000125735,TNFSF14,{'LIGHT'},11930,8740
38075,ENSG00000125735,TNFSF14,{'LTG'},11930,8740
38085,ENSG00000168067,MAP4K2,{'BL44'},6864,5871
38086,ENSG00000168067,MAP4K2,{'GCK'},6864,5871
38087,ENSG00000168067,MAP4K2,{'RAB8IP'},6864,5871
38089,ENSG00000139651,ZNF740,{'ZFP740'},27465,283337
38094,ENSG00000284361,MIR4745,{'HSA-MIR-4745'},41868,100616459
38095,ENSG00000263414,MIR3187,{'HSA-MIR-3187'},38319,100422854
38096,ENSG00000170608,FOXA3,{'HNF3G'},5023,3171
38097,ENSG00000224675,GALNT13-AS1,{'AC009227.1'},56700,100144595
38098,ENSG00000022267,FHL1,{'BA535K18.1'},3702,2273
38099,ENSG00000022267,FHL1,{'FHL1B'},3702,2273
38100,ENSG00000022267,FHL1,{'FLH1A'},3702,2273
38101,ENSG00000022267,FHL1,{'KYO-T'},3702,2273
38102,ENSG00000022267,FHL1,{'MGC111107'},3702,2273
38103,ENSG00000022267,FHL1,{'SLIM1'},3702,2273
38104,ENSG00000022267,FHL1,{'XMPMA'},3702,2273
38105,ENSG00000197879,MYO1C,{'MYOIC'},7597,4641
38106,ENSG00000197879,MYO1C,{'MYR2'},7597,4641
38107,ENSG00000197879,MYO1C,{'NMI'},7597,4641
38109,ENSG00000170604,IRF2BP1,{'DKFZP434M154'},21728,26145
38110,ENSG00000170604,IRF2BP1,{'IRF-2BP1'},21728,26145
38111,ENSG00000150540,HNMT,{'HMT'},5028,3176
38128,ENSG00000176182,MYPOP,{'P42POP'},20178,339344
38132,ENSG00000224426,SLC31A1P1,{'CTR1PSI'},17124,
38133,ENSG00000224426,SLC31A1P1,{'SLC31A1P'},17124,
38136,ENSG00000233916,ZDHHC20P1,{'OTTHUMG00000086707'},33456,
38138,ENSG00000188425,NANOS2,{'NOS2'},23292,339345
38139,ENSG00000188425,NANOS2,{'ZC2HC12B'},23292,339345
38148,ENSG00000196243,LINC00615,{'C12ORF37'},26343,439916
38149,ENSG00000196243,LINC00615,{'FLJ25378'},26343,439916
38150,ENSG00000104983,CCDC61,{'HVFL3'},33629,729440
38151,ENSG00000104983,CCDC61,{'VFL3'},33629,729440
38212,ENSG00000188438,DEFB108F,{'DEFB108P5'},38062,
38213,ENSG00000012504,NR1H4,{'FXR'},7967,9971
38214,ENSG00000012504,NR1H4,{'HRR-1'},7967,9971
38215,ENSG00000012504,NR1H4,{'HRR1'},7967,9971
38216,ENSG00000012504,NR1H4,{'RIP14'},7967,9971
38218,ENSG00000252307,RNA5SP153,{'RN5S153'},43053,
38282,ENSG00000267486,GLUD1P4,{'GLUDP4'},4339,
38283,ENSG00000275584,LILRA6,{'CD85B'},15495,79168
38284,ENSG00000275584,LILRA6,{'ILT8'},15495,79168
38285,ENSG00000275584,LILRA6,{'LILRB6'},15495,79168
38286,ENSG00000251694,USP17L9P,{'RS447'},12615,391627
38287,ENSG00000251694,USP17L9P,{'USP17'},12615,391627
38289,ENSG00000183287,CCBE1,{'FLJ30681'},29426,147372
38290,ENSG00000183287,CCBE1,{'KIAA1983'},29426,147372
38291,ENSG00000205946,USP17L6P,{'DUB4'},37179,391622
38292,ENSG00000205946,USP17L6P,{'USP17L6'},37179,391622
38293,ENSG00000205946,USP17L6P,{'VDUB4'},37179,391622
38296,ENSG00000235284,SNORD62A,{'RNU62'},10219,26786
38297,ENSG00000235284,SNORD62A,{'U62'},10219,26786
38298,ENSG00000235284,SNORD62A,{'U62A'},10219,26786
38299,ENSG00000231587,SNORD62B,{'U62'},23031,692093
38300,ENSG00000231587,SNORD62B,{'U62B'},23031,692093
38303,ENSG00000280040,SNX7-DT,{'RP11-296E3.2'},56892,
38304,ENSG00000130717,UCK1,{'FLJ12255'},14859,83549
38305,ENSG00000130717,UCK1,{'URK1'},14859,83549
38307,ENSG00000226950,DANCR,{'AGU2'},28964,57291
38308,ENSG00000226950,DANCR,{'ANCR'},28964,57291
38309,ENSG00000226950,DANCR,{'KIAA0114'},28964,57291
38310,ENSG00000226950,DANCR,{'LNCRNA-ANCR'},28964,57291
38311,ENSG00000226950,DANCR,{'SNHG13'},28964,57291
38323,ENSG00000174953,DHX36,{'DDX36'},14410,170506
38324,ENSG00000174953,DHX36,{'KIAA1488'},14410,170506
38325,ENSG00000174953,DHX36,{'MLEL1'},14410,170506
38326,ENSG00000174953,DHX36,{'RHAU'},14410,170506
38330,ENSG00000187957,DNER,{'BET'},24456,92737
38331,ENSG00000187957,DNER,{'UNQ26'},24456,92737
38335,ENSG00000211580,MIR769,{'HSA-MIR-769'},33138,768217
38336,ENSG00000211580,MIR769,{'MIRN769'},33138,768217
38337,ENSG00000008438,PGLYRP1,{'PGLYRP'},8904,8993
38338,ENSG00000008438,PGLYRP1,{'PGRP'},8904,8993
38339,ENSG00000008438,PGLYRP1,{'PGRP-S'},8904,8993
38340,ENSG00000008438,PGLYRP1,{'PGRPS'},8904,8993
38341,ENSG00000008438,PGLYRP1,{'TAG7'},8904,8993
38342,ENSG00000008438,PGLYRP1,{'TNFSF3L'},8904,8993
38343,ENSG00000170917,NUDT6,{'FGF-AS'},8053,11162
38344,ENSG00000170917,NUDT6,{'FGF2AS'},8053,11162
38345,ENSG00000170917,NUDT6,{'GFG'},8053,11162
38346,ENSG00000170917,NUDT6,{'GFG-1'},8053,11162
38355,ENSG00000169900,PYDC1,{'ASC2'},30261,260434
38356,ENSG00000169900,PYDC1,{'POP1'},30261,260434
38362,ENSG00000188624,IGFL3,{'UNQ483'},32930,388555
38366,ENSG00000141469,SLC14A1,{'HST1341'},10918,6563
38367,ENSG00000141469,SLC14A1,{'JK'},10918,6563
38368,ENSG00000141469,SLC14A1,{'RACH1'},10918,6563
38369,ENSG00000141469,SLC14A1,{'RACH2'},10918,6563
38370,ENSG00000261052,SULT1A3,{'STM'},11455,6818
38371,ENSG00000261052,SULT1A3,{'TL-PST'},11455,6818
38388,ENSG00000213406,ANXA2P1,{'ANX2L1'},538,
38389,ENSG00000213406,ANXA2P1,{'ANX2P1'},538,
38390,ENSG00000213406,ANXA2P1,{'LPC2A'},538,
38393,ENSG00000109471,IL2,{'IL-2'},6001,3558
38394,ENSG00000109471,IL2,{'TCGF'},6001,3558
38402,ENSG00000198612,COPS8,{'COP9'},24335,10920
38403,ENSG00000198612,COPS8,{'CSN8'},24335,10920
38404,ENSG00000198612,COPS8,{'MGC1297'},24335,10920
38405,ENSG00000198612,COPS8,{'SGN8'},24335,10920
38408,ENSG00000204437,CTSLP6,{'BA479O17.1'},23611,
38409,ENSG00000204437,CTSLP6,{'CTSL1P6'},23611,
38410,ENSG00000204437,CTSLP6,{'CTSLL6'},23611,
38413,ENSG00000273340,MICE,{'DJ377H14.7'},7094,
38414,ENSG00000273340,MICE,{'PERB11.5'},7094,
38416,ENSG00000227758,HCG9P5,{'DJ377H14.6'},30983,
38417,ENSG00000227758,HCG9P5,{'HCGIX-5'},30983,
38423,ENSG00000235821,IFITM4P,{'DJ377H14.5'},21669,
38430,ENSG00000185800,DMWD,{'D19S593E'},2936,1762
38431,ENSG00000185800,DMWD,{'DMR-N9'},2936,1762
38432,ENSG00000185800,DMWD,{'GENE59'},2936,1762
38436,ENSG00000176998,HCG4,{'HCG4P10'},21241,
38437,ENSG00000176998,HCG4,{'HCGIV-10'},21241,
38438,ENSG00000176998,HCG4,{'HCGIV.9'},21241,
38443,ENSG00000261548,HLA-P,{'C6ORF101'},21196,
38444,ENSG00000261548,HLA-P,{'DJ377H14.3'},21196,
38445,ENSG00000261548,HLA-P,{'HLA-90'},21196,
38450,ENSG00000133661,SFTPD,{'COLEC7'},10803,6441
38451,ENSG00000133661,SFTPD,{'SFTP4'},10803,6441
38452,ENSG00000133661,SFTPD,{'SP-D'},10803,6441
38453,ENSG00000213880,RPL7AP7,{'DJ377H14.2'},21395,
38454,ENSG00000213880,RPL7AP7,{'RPL7B'},21395,
38467,ENSG00000276804,NLRP7,{'CLR19.4'},22947,199713
38468,ENSG00000276804,NLRP7,{'NALP7'},22947,199713
38469,ENSG00000276804,NLRP7,{'NOD12'},22947,199713
38470,ENSG00000276804,NLRP7,{'PAN7'},22947,199713
38471,ENSG00000276804,NLRP7,{'PYPAF3'},22947,199713
38477,ENSG00000104941,RSPH6A,{'RSHL1'},14241,81492
38478,ENSG00000104941,RSPH6A,{'RSP4'},14241,81492
38479,ENSG00000104941,RSPH6A,{'RSP6'},14241,81492
38480,ENSG00000104941,RSPH6A,{'RSPH4B'},14241,81492
38481,ENSG00000204946,ZNF783,{'DKFZP667J212'},27222,100289678
38490,ENSG00000224760,C1DP3,{'BA369J21.2'},31661,
38491,ENSG00000236217,C1DP2,{'BA369J21.3'},31660,
38493,ENSG00000230091,TMEM254-AS1,{'CPHX'},27340,
38494,ENSG00000138698,RAP1GDS1,{'SMGGDS'},9859,5910
38500,ENSG00000274355,FAM74A3,{'OTTHUMG00000067149'},32031,
38501,ENSG00000133678,TMEM254,{'BA369J21.6'},25804,80195
38502,ENSG00000133678,TMEM254,{'C10ORF57'},25804,80195
38503,ENSG00000133678,TMEM254,{'FLJ13263'},25804,80195
38505,ENSG00000277414,LILRB5,{'CD85C'},6609,10990
38506,ENSG00000277414,LILRB5,{'LIR-8'},6609,10990
38507,ENSG00000277414,LILRB5,{'LIR8'},6609,10990
38512,ENSG00000137210,TMEM14B,{'MGC1223'},21384,81853
38514,ENSG00000252153,MIR2278,{'HSA-MIR-2278'},37315,100313780
38520,ENSG00000274115,MIR6081,{'HSA-MIR-6081'},50151,102466518
38521,ENSG00000207563,MIR23B,{'HSA-MIR-23B'},31606,407011
38522,ENSG00000207563,MIR23B,{'MIRN23B'},31606,407011
38529,ENSG00000207864,MIR27B,{'HSA-MIR-27B'},31614,407019
38530,ENSG00000207864,MIR27B,{'MIR-27B'},31614,407019
38531,ENSG00000207864,MIR27B,{'MIRN27B'},31614,407019
38532,ENSG00000207617,MIR3074,{'HSA-MIR-3074'},38268,100422842
38533,ENSG00000284459,MIR24-1,{'HSA-MIR-24-1'},31607,407012
38534,ENSG00000284459,MIR24-1,{'MIRN24-1'},31607,407012
38537,ENSG00000251884,RNA5SP288,{'RN5S288'},43188,
38539,ENSG00000222455,RNA5SP296,{'RN5S296'},43196,
38548,ENSG00000128285,MCHR1,{'GPR24'},4479,2847
38549,ENSG00000128285,MCHR1,{'MCH1R'},4479,2847
38550,ENSG00000128285,MCHR1,{'SLC1'},4479,2847
38551,ENSG00000130818,ZNF426,{'MGC2663'},20725,79088
38552,ENSG00000236279,CLEC2L,{'FLJ32986'},21969,154790
38556,ENSG00000253352,TUG1,{'FLJ20618'},26066,55000
38557,ENSG00000253352,TUG1,{'LINC00080'},26066,55000
38558,ENSG00000253352,TUG1,{'NCRNA00080'},26066,55000
38573,ENSG00000211713,TRBV6-4,{'TCRBV13S5'},12229,
38574,ENSG00000211713,TRBV6-4,{'TCRBV6S4'},12229,
38575,ENSG00000211713,TRBV6-4,{'TRBV64'},12229,
38577,ENSG00000211710,TRBV4-1,{'BV07S1J2.7'},12215,
38578,ENSG00000211710,TRBV4-1,{'TCRBV4S1'},12215,
38579,ENSG00000211710,TRBV4-1,{'TCRBV7S1A1N2T'},12215,
38580,ENSG00000211710,TRBV4-1,{'TRBV41'},12215,
38583,ENSG00000175643,RMI2,{'BLAP18'},28349,116028
38584,ENSG00000175643,RMI2,{'C16ORF75'},28349,116028
38585,ENSG00000175643,RMI2,{'MGC24665'},28349,116028
38586,ENSG00000114062,UBE3A,{'ANCR'},12496,7337
38587,ENSG00000114062,UBE3A,{'AS'},12496,7337
38588,ENSG00000114062,UBE3A,{'E6-AP'},12496,7337
38589,ENSG00000114062,UBE3A,{'EPVE6AP'},12496,7337
38590,ENSG00000114062,UBE3A,{'FLJ26981'},12496,7337
38591,ENSG00000114062,UBE3A,{'HPVE6A'},12496,7337
38592,ENSG00000171469,ZNF561,{'MGC45408'},28684,93134
38599,ENSG00000178279,TNP2,{'TP2'},11952,7142
38615,ENSG00000122304,PRM2,{'CT94.2'},9448,5620
38617,ENSG00000100385,IL2RB,{'CD122'},6009,3560
38618,ENSG00000100385,IL2RB,{'IL15RB'},6009,3560
38619,ENSG00000106028,SSBP1,{'MTSSB'},11317,6742
38620,ENSG00000106028,SSBP1,{'SSBP'},11317,6742
38621,ENSG00000163075,CFAP221,{'FAP221'},33720,200373
38622,ENSG00000163075,CFAP221,{'PCDP1'},33720,200373
38623,ENSG00000175646,PRM1,{'CT94.1'},9447,5619
38628,ENSG00000221801,MIR548H2,{'HSA-MIR-548H-2'},35343,100313773
38629,ENSG00000221801,MIR548H2,{'MIRN548H2'},35343,100313773
38635,ENSG00000099284,MACROH2A2,{'H2AFY2'},14453,55506
38638,ENSG00000200785,SNORD8,{'MGU6-53'},20159,319103
38639,ENSG00000200785,SNORD8,{'RNU6C'},20159,319103
38642,ENSG00000258870,EIF4EBP1P1,{'EIF4EBP1P'},20160,
38644,ENSG00000129472,RAB2B,{'FLJ14824'},20246,84932
38649,ENSG00000263979,MIR4672,{'HSA-MIR-4672'},41662,100616429
38650,ENSG00000262420,TXNDC11-AS1,{'AC007613.1'},56375,
38651,ENSG00000136840,ST6GALNAC4,{'SIAT3C'},17846,27090
38652,ENSG00000136840,ST6GALNAC4,{'SIAT7D'},17846,27090
38653,ENSG00000136840,ST6GALNAC4,{'ST6GALNACIV'},17846,27090
38669,ENSG00000276146,LILRB2,{'CD85D'},6606,10288
38670,ENSG00000276146,LILRB2,{'ILT4'},6606,10288
38671,ENSG00000276146,LILRB2,{'LIR-2'},6606,10288
38672,ENSG00000276146,LILRB2,{'LIR2'},6606,10288
38673,ENSG00000276146,LILRB2,{'MIR-10'},6606,10288
38674,ENSG00000276146,LILRB2,{'MIR10'},6606,10288
38676,ENSG00000110047,EHD1,{'FLJ42622'},3242,10938
38677,ENSG00000110047,EHD1,{'FLJ44618'},3242,10938
38678,ENSG00000110047,EHD1,{'H-PAST'},3242,10938
38679,ENSG00000110047,EHD1,{'HPAST1'},3242,10938
38680,ENSG00000110047,EHD1,{'PAST1'},3242,10938
38685,ENSG00000100099,HPS4,{'BLOC3S2'},15844,89781
38686,ENSG00000100099,HPS4,{'KIAA1667'},15844,89781
38687,ENSG00000100099,HPS4,{'LE'},15844,89781
38693,ENSG00000228502,EEF1A1P11,{'EEF1AL9'},3206,
38695,ENSG00000197046,SIGLEC15,{'CD33L3'},27596,284266
38696,ENSG00000197046,SIGLEC15,{'HST1361'},27596,284266
38702,ENSG00000188641,DPYD,{'DHPDHASE'},3012,1806
38703,ENSG00000188641,DPYD,{'DPD'},3012,1806
38707,ENSG00000167103,PIP5KL1,{'BA203J24.5'},28711,138429
38708,ENSG00000167103,PIP5KL1,{'MGC46424'},28711,138429
38709,ENSG00000167103,PIP5KL1,{'PIPKH'},28711,138429
38712,ENSG00000140090,SLC24A4,{'NCKX4'},10978,123041
38719,ENSG00000148734,NPFFR1,{'GPR147'},17425,64106
38720,ENSG00000148734,NPFFR1,{'NPFF1R1'},17425,64106
38721,ENSG00000148734,NPFFR1,{'OT7T022'},17425,64106
38724,ENSG00000171466,ZNF562,{'FLJ20079'},25950,54811
38739,ENSG00000283926,MIR192,{'HSA-MIR-192'},31562,406967
38740,ENSG00000283926,MIR192,{'MIRN192'},31562,406967
38742,ENSG00000284155,MIR194-2,{'HSA-MIR-194-2'},31565,406970
38743,ENSG00000284155,MIR194-2,{'MIRN194-2'},31565,406970
38744,ENSG00000274986,MIR6750,{'HSA-MIR-6750'},49965,102466192
38745,ENSG00000274314,MIR6749,{'HSA-MIR-6749'},50087,102466727
38751,ENSG00000068971,PPP2R5B,{'B56B'},9310,5526
38752,ENSG00000068971,PPP2R5B,{'B56BETA'},9310,5526
38753,ENSG00000068971,PPP2R5B,{'FLJ35411'},9310,5526
38754,ENSG00000068971,PPP2R5B,{'PR61B'},9310,5526
38755,ENSG00000152078,TLCD4,{'FLJ31842'},26477,148534
38756,ENSG00000152078,TLCD4,{'TMEM56'},26477,148534
38757,ENSG00000078403,MLLT10,{'AF10'},16063,8028
38759,ENSG00000248724,NPHP3-AS1,{'NCRNA00119'},24129,348808
38760,ENSG00000091039,OSBPL8,{'MST120'},16396,114882
38761,ENSG00000091039,OSBPL8,{'MSTP120'},16396,114882
38762,ENSG00000091039,OSBPL8,{'ORP8'},16396,114882
38763,ENSG00000091039,OSBPL8,{'OSBP10'},16396,114882
38765,ENSG00000222383,RNA5SP203,{'RN5S203'},43103,
38770,ENSG00000237978,KCNMB2-AS1,{'RP11-385J1.2'},51409,
38771,ENSG00000111837,MAK,{'DJ417M14.2'},6816,4117
38772,ENSG00000111837,MAK,{'RP62'},6816,4117
38773,ENSG00000136908,DPM2,{'MGC111193'},3006,8818
38774,ENSG00000136908,DPM2,{'MGC21559'},3006,8818
38776,ENSG00000091428,RAPGEF4,{'CAMP-GEFII'},16626,11069
38777,ENSG00000091428,RAPGEF4,{'CGEF2'},16626,11069
38783,ENSG00000152234,ATP5F1A,{'ATP5A'},823,498
38784,ENSG00000152234,ATP5F1A,{'ATP5A1'},823,498
38785,ENSG00000152234,ATP5F1A,{'ATP5AL2'},823,498
38786,ENSG00000152234,ATP5F1A,{'ATPM'},823,498
38787,ENSG00000152234,ATP5F1A,{'HATP1'},823,498
38788,ENSG00000152234,ATP5F1A,{'OMR'},823,498
38789,ENSG00000152234,ATP5F1A,{'ORM'},823,498
38797,ENSG00000171492,LRRC8D,{'FLJ10470'},16992,55144
38798,ENSG00000171492,LRRC8D,{'LRRC5'},16992,55144
38805,ENSG00000135697,BCO1,{'BCDO'},13815,53630
38806,ENSG00000135697,BCO1,{'BCDO1'},13815,53630
38807,ENSG00000135697,BCO1,{'BCMO'},13815,53630
38808,ENSG00000135697,BCO1,{'BCMO1'},13815,53630
38809,ENSG00000135697,BCO1,{'FLJ10730'},13815,53630
38812,ENSG00000276175,LILRA3,{'CD85E'},6604,11026
38813,ENSG00000276175,LILRA3,{'HM31'},6604,11026
38814,ENSG00000276175,LILRA3,{'HM43'},6604,11026
38815,ENSG00000276175,LILRA3,{'ILT6'},6604,11026
38816,ENSG00000276175,LILRA3,{'LIR-4'},6604,11026
38817,ENSG00000276175,LILRA3,{'LIR4'},6604,11026
38818,ENSG00000239830,RPS4XP22,{'RPS4P22'},36125,
38819,ENSG00000149735,GPHA2,{'A2'},18054,170589
38820,ENSG00000149735,GPHA2,{'GPA2'},18054,170589
38821,ENSG00000149735,GPHA2,{'MGC126572'},18054,170589
38822,ENSG00000149735,GPHA2,{'ZSIG51'},18054,170589
38829,ENSG00000127452,FBXL12,{'FBL12'},13611,54850
38830,ENSG00000127452,FBXL12,{'FLJ20188'},13611,54850
38841,ENSG00000085276,MECOM,{'EVI1'},3498,2122
38842,ENSG00000085276,MECOM,{'KMT8E'},3498,2122
38843,ENSG00000085276,MECOM,{'MDS1'},3498,2122
38844,ENSG00000085276,MECOM,{'MDS1-EVI1'},3498,2122
38845,ENSG00000085276,MECOM,{'PRDM3'},3498,2122
38847,ENSG00000167106,EEIG1,{'BA203J24.7'},31419,399665
38848,ENSG00000167106,EEIG1,{'C9ORF132'},31419,399665
38850,ENSG00000167106,EEIG1,{'FAM102A'},31419,399665
38851,ENSG00000167106,EEIG1,{'SYM-3A'},31419,399665
38852,ENSG00000170989,S1PR1,{'CD363'},3165,1901
38853,ENSG00000170989,S1PR1,{'D1S3362'},3165,1901
38854,ENSG00000170989,S1PR1,{'EDG-1'},3165,1901
38855,ENSG00000170989,S1PR1,{'EDG1'},3165,1901
38856,ENSG00000168070,MAJIN,{'C11ORF85'},27441,283129
38863,ENSG00000274914,LILRA5,{'CD85'},16309,353514
38864,ENSG00000274914,LILRA5,{'CD85F'},16309,353514
38865,ENSG00000274914,LILRA5,{'ILT11'},16309,353514
38866,ENSG00000274914,LILRA5,{'LILRB7'},16309,353514
38867,ENSG00000274914,LILRA5,{'LIR9'},16309,353514
38899,ENSG00000284473,MIR4720,{'HSA-MIR-4720'},41705,100616150
38903,ENSG00000277255,MIR7854,{'HSA-MIR-7854'},50047,102465840
38904,ENSG00000275109,MIR6504,{'HSA-MIR-6504'},49976,102465251
38908,ENSG00000239118,MIR1972-2,{'HSA-MIR-1972-2'},38252,100422922
38910,ENSG00000090857,PDPR,{'PDP3'},30264,55066
38913,ENSG00000168062,BATF2,{'MGC20410'},25163,116071
38914,ENSG00000168062,BATF2,{'SARI'},25163,116071
38915,ENSG00000116299,ELAPOR1,{'EIG121'},29618,57535
38916,ENSG00000116299,ELAPOR1,{'KIAA1324'},29618,57535
38917,ENSG00000116299,ELAPOR1,{'MABA1'},29618,57535
38922,ENSG00000269552,OR7A8P,{'HG83'},8371,
38923,ENSG00000269552,OR7A8P,{'OR19-11'},8371,
38924,ENSG00000269552,OR7A8P,{'OR7A9P'},8371,
38925,ENSG00000269552,OR7A8P,{'OST042'},8371,
38927,ENSG00000269806,BICRA-AS1,{'GLTSCR1-AS1'},51588,
38929,ENSG00000024422,EHD2,{'PAST2'},3243,30846
38960,ENSG00000213465,ARL2,{'ARFL2'},693,402
38961,ENSG00000163626,COX18,{'FLJ38991'},26801,285521
