,HGNC_ID,alias_symbol,NCBI_ID,ENSG_ID,gene_symbol
15975,3702,{'FHL1B'},2273,ENSG00000022267,FHL1
15976,3702,{'XMPMA'},2273,ENSG00000022267,FHL1
15977,3702,{'FLH1A'},2273,ENSG00000022267,FHL1
15978,3702,{'MGC111107'},2273,ENSG00000022267,FHL1
15980,3703,{'SLIM3'},2274,ENSG00000115641,FHL2
15981,3703,{'DRAL'},2274,ENSG00000115641,FHL2
15982,3704,{'SLIM2'},2275,ENSG00000183386,FHL3
15983,17371,{'FLJ33049'},9457,ENSG00000112214,FHL5
15984,17371,{'ACT'},9457,ENSG00000112214,FHL5
15985,17371,{'dJ393D12.2'},9457,ENSG00000112214,FHL5
15986,17905,{'FHOS'},29109,ENSG00000135723,FHOD1
15987,26178,{'FHOS2'},80206,ENSG00000134775,FHOD3
15988,26178,{'KIAA1695'},80206,ENSG00000134775,FHOD3
15989,26178,{'FLJ22297'},80206,ENSG00000134775,FHOD3
15990,26178,{'FLJ22717'},80206,ENSG00000134775,FHOD3
15993,25922,{'FLJ14810'},84929,ENSG00000130720,FIBCD1
15995,33747,{'MGC24932'},387758,ENSG00000176971,FIBIN
15996,3705,{'FGFIBP'},9158,ENSG00000172500,FIBP
15997,18416,{'HYPE'},11153,ENSG00000198855,FICD
15998,18416,{'HIP13'},11153,ENSG00000198855,FICD
16000,16873,{'SAC3'},9896,ENSG00000112367,FIG4
16001,16873,{'hSac3'},9896,ENSG00000112367,FIG4
16002,16873,{'dJ249I4.1'},9896,ENSG00000112367,FIG4
16003,16873,{'ALS11'},9896,ENSG00000112367,FIG4
16004,16873,{'CMT4J'},9896,ENSG00000112367,FIG4
16005,24669,{'bHLHc8'},344018,ENSG00000183733,FIGLA
16006,24669,{'Figalpha'},344018,ENSG00000183733,FIGLA
16012,21015,{'FILIP'},27145,ENSG00000118407,FILIP1
16013,21015,{'KIAA1275'},27145,ENSG00000118407,FILIP1
16014,24589,{'DOC-1'},11259,ENSG00000168386,FILIP1L
16015,24589,{'GIP130'},11259,ENSG00000168386,FILIP1L
16020,19124,{'DKFZp586K0717'},81608,ENSG00000145216,FIP1L1
16021,19124,{'FIP1'},81608,ENSG00000145216,FIP1L1
16022,19124,{'hFip1'},81608,ENSG00000145216,FIP1L1
16023,49627,{'LINC01200'},286467,ENSG00000213468,FIRRE
16024,25565,{'FLJ10706'},55732,ENSG00000000460,FIRRM
16025,25565,{'Apolo1'},55732,ENSG00000000460,FIRRM
16026,25565,{'FLIP'},55732,ENSG00000000460,FIRRM
16027,25565,{'MEICA1'},55732,ENSG00000000460,FIRRM
16028,21689,{'CGI-135'},51024,ENSG00000214253,FIS1
16029,21689,{'H_NH0132A01.6'},51024,ENSG00000214253,FIS1
16030,33714,{'FIT1'},161247,ENSG00000139914,FITM1
16031,16135,{'dJ881L22.2'},128486,ENSG00000197296,FITM2
16032,16135,{'FIT2'},128486,ENSG00000197296,FITM2
16033,25917,{'FLJ14768'},84922,ENSG00000179943,FIZ1
16034,25917,{'ZNF798'},84922,ENSG00000179943,FIZ1
16035,17166,{'FLJ22416'},24147,ENSG00000179431,FJX1
16036,17166,{'FLJ25593'},24147,ENSG00000179431,FJX1
16037,3711,{'FKBP-12'},2280,ENSG00000088832,FKBP1A
16038,3711,{'FKBP12'},2280,ENSG00000088832,FKBP1A
16039,3711,{'PKC12'},2280,ENSG00000088832,FKBP1A
16040,3711,{'PPIASE'},2280,ENSG00000088832,FKBP1A
16041,3711,{'FKBP12C'},2280,ENSG00000088832,FKBP1A
16047,3712,{'OTK4'},2281,ENSG00000119782,FKBP1B
16048,3712,{'FKBP12.6'},2281,ENSG00000119782,FKBP1B
16049,3712,{'PPIase'},2281,ENSG00000119782,FKBP1B
16050,3712,{'FKBP9'},2281,ENSG00000119782,FKBP1B
16052,21376,{'bA184C23.2'},642489,ENSG00000198225,FKBP1C
16053,3718,{'FKBP-13'},2286,ENSG00000173486,FKBP2
16054,3718,{'FKBP13'},2286,ENSG00000173486,FKBP2
16055,3718,{'PPIase'},2286,ENSG00000173486,FKBP2
16056,3719,{'FKBP-25'},2287,ENSG00000100442,FKBP3
16057,3719,{'FKBP25'},2287,ENSG00000100442,FKBP3
16058,3720,{'FKBP59'},2288,ENSG00000004478,FKBP4
16059,3720,{'FKBP52'},2288,ENSG00000004478,FKBP4
16065,3721,{'FKBP51'},2289,ENSG00000096060,FKBP5
16066,3721,{'FKBP54'},2289,ENSG00000096060,FKBP5
16067,3721,{'PPIase'},2289,ENSG00000096060,FKBP5
16068,3721,{'P54'},2289,ENSG00000096060,FKBP5
16069,3721,{'Ptg-10'},2289,ENSG00000096060,FKBP5
16070,3722,{'PPIase'},8468,ENSG00000077800,FKBP6
16071,3722,{'FKBP36'},8468,ENSG00000077800,FKBP6
16074,3723,{'FKBP23'},51661,ENSG00000079150,FKBP7
16075,3724,{'FKBP38'},23770,ENSG00000105701,FKBP8
16076,3724,{'FKBPr38'},23770,ENSG00000105701,FKBP8
16077,3725,{'FKBP60'},11328,ENSG00000122642,FKBP9
16078,3725,{'FKBP63'},11328,ENSG00000122642,FKBP9
16079,23568,{'MGC20531'},360132,ENSG00000176826,FKBP9P1
16080,18169,{'hFKBP65'},60681,ENSG00000141756,FKBP10
16081,18169,{'FKBP65'},60681,ENSG00000141756,FKBP10
16082,18169,{'FLJ22041'},60681,ENSG00000141756,FKBP10
16083,18169,{'FKBP6'},60681,ENSG00000141756,FKBP10
16084,18169,{'FLJ20683'},60681,ENSG00000141756,FKBP10
16085,18169,{'FLJ23833'},60681,ENSG00000141756,FKBP10
16086,18624,{'FKBP19'},51303,ENSG00000134285,FKBP11
16087,18625,{'FLJ20731'},55033,ENSG00000106080,FKBP14
16088,18625,{'FKBP22'},55033,ENSG00000106080,FKBP14
16090,23397,{'PPP1R76'},23307,ENSG00000119321,FKBP15
16091,23397,{'FKBP133'},23307,ENSG00000119321,FKBP15
16092,23397,{'WAFL'},23307,ENSG00000119321,FKBP15
16093,13949,{'DIR1'},63943,ENSG00000204315,FKBPL
16094,13949,{'NG7'},63943,ENSG00000204315,FKBPL
16095,13949,{'WISp39'},63943,ENSG00000204315,FKBPL
16096,17997,{'LGMD2I'},79147,ENSG00000181027,FKRP
16097,17997,{'MDC1C'},79147,ENSG00000181027,FKRP
16098,17997,{'FKTR'},79147,ENSG00000181027,FKRP
16099,3622,{'LGMD2M'},2218,ENSG00000106692,FKTN
16102,24671,{'PP591'},80308,ENSG00000160688,FLAD1
16103,24671,{'FAD1'},80308,ENSG00000160688,FLAD1
16104,27310,{'BHD'},201163,ENSG00000154803,FLCN
16105,27310,{'MGC17998'},201163,ENSG00000154803,FLCN
16106,27310,{'MGC23445'},201163,ENSG00000154803,FLCN
16107,27310,{'DENND8B'},201163,ENSG00000154803,FLCN
16108,3748,{'FLG1'},2312,ENSG00000143631,FLG
16109,3748,{'FLG-1'},2312,ENSG00000143631,FLG
16110,33276,{'IFPS'},388698,ENSG00000143520,FLG2
16111,3749,{'SIC-1'},2313,ENSG00000151702,FLI1
16112,3749,{'EWSR2'},2313,ENSG00000151702,FLI1
16113,3749,{'FLI-1'},2313,ENSG00000151702,FLI1
16115,3750,{'FLI'},2314,ENSG00000177731,FLII
16116,3750,{'FLIL'},2314,ENSG00000177731,FLII
16117,3750,{'Fli1'},2314,ENSG00000177731,FLII
16118,3750,{'MGC39265'},2314,ENSG00000177731,FLII
16119,3754,{'ABP-280'},2316,ENSG00000196924,FLNA
16120,3755,{'TAP'},2317,ENSG00000136068,FLNB
16121,3755,{'TABP'},2317,ENSG00000136068,FLNB
16122,3755,{'ABP-278'},2317,ENSG00000136068,FLNB
16123,3755,{'FH1'},2317,ENSG00000136068,FLNB
16125,3756,{'ABP-280'},2318,ENSG00000128591,FLNC
16126,3756,{'ABPL'},2318,ENSG00000128591,FLNC
16129,3758,{'ESA'},2319,ENSG00000132589,FLOT2
16130,3758,{'ESA1'},2319,ENSG00000132589,FLOT2
16131,3758,{'ECS-1'},2319,ENSG00000132589,FLOT2
16132,3758,{'ECS1'},2319,ENSG00000132589,FLOT2
16133,3760,{'MGC21624'},23769,ENSG00000126500,FLRT1
16134,3760,{'SPG68'},23769,ENSG00000126500,FLRT1
16136,55912,{'AL049775.1'},100506731,ENSG00000205562,FLRT2-AS1
16138,3763,{'VEGFR1'},2321,ENSG00000102755,FLT1
16139,44609,{'LOC391533'},391533,ENSG00000229515,FLT1P1
16140,3765,{'STK1'},2322,ENSG00000122025,FLT3
16141,3765,{'FLK2'},2322,ENSG00000122025,FLT3
16142,3765,{'CD135'},2322,ENSG00000122025,FLT3
16144,3767,{'VEGFR3'},2324,ENSG00000037280,FLT4
16145,3767,{'PCL'},2324,ENSG00000037280,FLT4
16146,3767,{'VEGFR-3'},2324,ENSG00000037280,FLT4
16147,24682,{'FLVCR'},28982,ENSG00000162769,FLVCR1
16148,24682,{'MFSD7B'},28982,ENSG00000162769,FLVCR1
16149,24682,{'PCA'},28982,ENSG00000162769,FLVCR1
16150,24682,{'SLC49A1'},28982,ENSG00000162769,FLVCR1
16151,39077,{'LQK1'},642946,ENSG00000198468,FLVCR1-DT
16152,20105,{'FLJ20371'},55640,ENSG00000119686,FLVCR2
16153,20105,{'MFSD7C'},55640,ENSG00000119686,FLVCR2
16154,20105,{'SLC49A2'},55640,ENSG00000119686,FLVCR2
16155,20105,{'CCT'},55640,ENSG00000119686,FLVCR2
16156,55854,{'AC007182.6'},102724153,ENSG00000224721,FLVCR2-AS1
16157,25404,{'DKFZp761A132'},84256,ENSG00000059122,FLYWCH1
16161,26946,{'HSPC268'},154791,ENSG00000164898,FMC1
16163,3768,{'DKFZP686C2281'},342184,ENSG00000248905,FMN1
16164,3768,{'FLJ45135'},342184,ENSG00000248905,FMN1
16165,3768,{'MGC125288'},342184,ENSG00000248905,FMN1
16166,3768,{'MGC125289'},342184,ENSG00000248905,FMN1
16169,1212,{'C17orf1'},752,ENSG00000184922,FMNL1
16171,55311,{'CTD-2020K17.1'},339192,ENSG00000267121,FMNL1-DT
16172,18267,{'KIAA1902'},114793,ENSG00000157827,FMNL2
16173,23698,{'DKFZp762B245'},91010,ENSG00000161791,FMNL3
16174,23698,{'MGC45819'},91010,ENSG00000161791,FMNL3
16175,23698,{'WBP3'},91010,ENSG00000161791,FMNL3
16178,3771,{'FMOII'},2328,ENSG00000007933,FMO3
16184,32210,{'RP11-45J16.2'},116123,ENSG00000215834,FMO9P
16187,3774,{'SLRR2E'},2331,ENSG00000122176,FMOD
16188,3775,{'FMRP'},2332,ENSG00000102081,FMR1
16189,3775,{'FRAXA'},2332,ENSG00000102081,FMR1
16190,3775,{'MGC87458'},2332,ENSG00000102081,FMR1
16191,39081,{'ASFMR1'},100126270,ENSG00000268066,FMR1-AS1
16192,39081,{'FMR4'},100126270,ENSG00000268066,FMR1-AS1
16193,39081,{'FMR5'},100126270,ENSG00000268066,FMR1-AS1
16195,26372,{'FLJ25736'},158521,ENSG00000176988,FMR1NB
16196,26372,{'NY-SAR-35'},158521,ENSG00000176988,FMR1NB
16197,26372,{'CT37'},158521,ENSG00000176988,FMR1NB
16199,3778,{'MSF'},2335,ENSG00000115414,FN1
16200,3778,{'CIG'},2335,ENSG00000115414,FN1
16201,3778,{'LETS'},2335,ENSG00000115414,FN1
16202,3778,{'GFND2'},2335,ENSG00000115414,FN1
16203,3778,{'FINC'},2335,ENSG00000115414,FN1
16204,3778,{'lnc-ABCA12-8'},2335,ENSG00000115414,FN1
16207,25700,{'FLJ12171'},79672,ENSG00000141560,FN3KRP
16208,25700,{'FN3KL'},79672,ENSG00000141560,FN3KRP
16209,17069,{'FBP17'},23048,ENSG00000187239,FNBP1
16210,17069,{'KIAA0554'},23048,ENSG00000187239,FNBP1
16211,20851,{'TOCA1'},54874,ENSG00000137942,FNBP1L
16212,20851,{'FLJ20275'},54874,ENSG00000137942,FNBP1L
16215,19752,{'KIAA1014'},23360,ENSG00000109920,FNBP4
16216,21184,{'bA243O10.1'},84624,ENSG00000164694,FNDC1
16217,21184,{'KIAA1866'},84624,ENSG00000164694,FNDC1
16218,21184,{'dJ322A24.1'},84624,ENSG00000164694,FNDC1
16221,20296,{'bA203I16.5'},22862,ENSG00000102531,FNDC3A
16222,20296,{'KIAA0970'},22862,ENSG00000102531,FNDC3A
16223,24670,{'FAD104'},64778,ENSG00000075420,FNDC3B
16224,24670,{'DKFZp762K137'},64778,ENSG00000075420,FNDC3B
16225,24670,{'FLJ23399'},64778,ENSG00000075420,FNDC3B
16226,24670,{'PRO4979'},64778,ENSG00000075420,FNDC3B
16227,24670,{'YVTM2421'},64778,ENSG00000075420,FNDC3B
16229,20239,{'FLJ22362'},64838,ENSG00000115226,FNDC4
16230,20239,{'FRCP1'},64838,ENSG00000115226,FNDC4
16231,20240,{'FRCP2'},252995,ENSG00000160097,FNDC5
16232,26668,{'FLJ35838'},163479,ENSG00000143107,FNDC7
16233,25286,{'DKFZp434H2215'},54752,ENSG00000073598,FNDC8
16234,33547,{'MGC27121'},408263,ENSG00000172568,FNDC9
16236,28764,{'MGC5356'},79025,ENSG00000125531,FNDC11
16237,29418,{'KIAA1961'},96459,ENSG00000217128,FNIP1
16238,29280,{'KIAA1450'},57600,ENSG00000052795,FNIP2
16239,29280,{'FNIPL'},57600,ENSG00000052795,FNIP2
16240,29280,{'MAPO1'},57600,ENSG00000052795,FNIP2
16242,3782,{'FPTA'},2339,ENSG00000168522,FNTA
16243,3782,{'PGGT1A'},2339,ENSG00000168522,FNTA
16244,3782,{'PTAR2'},2339,ENSG00000168522,FNTA
16247,3785,{'FPTB'},2342,ENSG00000257365,FNTB
16250,23377,{'FLJ20375'},54914,ENSG00000188352,FOCAD
16252,3788,{'PSM'},2346,ENSG00000086205,FOLH1
16253,3788,{'PSMA'},2346,ENSG00000086205,FOLH1
16254,3788,{'NAALAD1'},2346,ENSG00000086205,FOLH1
16255,3788,{'NAALAdase'},2346,ENSG00000086205,FOLH1
16256,3788,{'GCP2'},2346,ENSG00000086205,FOLH1
16257,3788,{'GCPII'},2346,ENSG00000086205,FOLH1
16258,13636,{'PSMAL'},219595,ENSG00000134612,FOLH1B
16259,3791,{'FRα'},2348,ENSG00000110195,FOLR1
16261,3793,{'FRβ'},2350,ENSG00000165457,FOLR2
16263,3795,{'FR-G'},2352,ENSG00000110203,FOLR3
16264,3795,{'FRγ'},2352,ENSG00000110203,FOLR3
16266,3796,{'c-fos'},2353,ENSG00000170345,FOS
16267,3796,{'AP-1'},2353,ENSG00000170345,FOS
16268,3797,{'G0S3'},2354,ENSG00000125740,FOSB
16269,3797,{'GOSB'},2354,ENSG00000125740,FOSB
16270,3797,{'GOS3'},2354,ENSG00000125740,FOSB
16271,3797,{'AP-1'},2354,ENSG00000125740,FOSB
16272,3797,{'MGC42291'},2354,ENSG00000125740,FOSB
16273,3797,{'DKFZp686C0818'},2354,ENSG00000125740,FOSB
16274,13718,{'fra-1'},8061,ENSG00000175592,FOSL1
16276,3798,{'FRA2'},2355,ENSG00000075426,FOSL2
16277,3798,{'FLJ23306'},2355,ENSG00000075426,FOSL2
16283,3799,{'HFKH-5'},27023,ENSG00000171956,FOXB1
16284,3799,{'FKH5'},27023,ENSG00000171956,FOXB1
16285,23315,{'bA159H20.4'},442425,ENSG00000204612,FOXB2
16286,3800,{'FREAC3'},2296,ENSG00000054598,FOXC1
16287,3800,{'ARA'},2296,ENSG00000054598,FOXC1
16288,3800,{'IGDA'},2296,ENSG00000054598,FOXC1
16289,3800,{'IHG1'},2296,ENSG00000054598,FOXC1
16290,3801,{'MFH-1'},2303,ENSG00000176692,FOXC2
16291,50665,{'ODRUL'},103752587,ENSG00000260944,FOXC2-AS1
16292,50650,{'TCONS_00011636'},101927703,ENSG00000280916,FOXCUT
16293,3802,{'FREAC4'},2297,ENSG00000251493,FOXD1
16294,50658,{'TCONS_00009423'},106144539,ENSG00000247993,FOXD1-AS1
16295,3803,{'FREAC9'},2306,ENSG00000186564,FOXD2
16296,44256,{'MGC12982'},84793,ENSG00000237424,FOXD2-AS1
16297,3804,{'Genesis'},27022,ENSG00000187140,FOXD3
16298,3804,{'HFH2'},27022,ENSG00000187140,FOXD3
16299,40241,{'pasFOXD3'},100996301,ENSG00000230798,FOXD3-AS1
16300,40241,{'FAST'},100996301,ENSG00000230798,FOXD3-AS1
16301,3805,{'FREAC5'},2298,ENSG00000170122,FOXD4
16302,3805,{'FOXD4a'},2298,ENSG00000170122,FOXD4
16303,18521,{'FOXD5'},200350,ENSG00000184492,FOXD4L1
16304,18523,{'OTTHUMG00000019959'},286380,ENSG00000187559,FOXD4L3
16305,18523,{'FOXD6'},286380,ENSG00000187559,FOXD4L3
16306,23762,{'bA460E7.2'},349334,ENSG00000184659,FOXD4L4
16307,23762,{'OTTHUMG00000013337'},349334,ENSG00000184659,FOXD4L4
16308,23762,{'OTTHUMG00000066752'},349334,ENSG00000184659,FOXD4L4
16309,18522,{'bA15J10.2'},653427,ENSG00000204779,FOXD4L5
16310,18522,{'OTTHUMG00000013332'},653427,ENSG00000204779,FOXD4L5
16311,31986,{'OTTHUMG00000066822'},653404,ENSG00000273514,FOXD4L6
16312,3806,{'TTF-2'},2304,ENSG00000178919,FOXE1
16313,3806,{'HFKH4'},2304,ENSG00000178919,FOXE1
16314,3808,{'FREAC8'},2301,ENSG00000186790,FOXE3
16315,3809,{'FREAC1'},2294,ENSG00000103241,FOXF1
16316,3810,{'FREAC2'},2295,ENSG00000137273,FOXF2
16318,3811,{'HFK2'},2290,ENSG00000176165,FOXG1
16319,3811,{'QIN'},2290,ENSG00000176165,FOXG1
16320,3811,{'BF1'},2290,ENSG00000176165,FOXG1
16321,3811,{'HFK1'},2290,ENSG00000176165,FOXG1
16322,3811,{'HFK3'},2290,ENSG00000176165,FOXG1
16323,3811,{'HBF-3'},2290,ENSG00000176165,FOXG1
16324,50663,{'FOXG1-AS'},103695363,ENSG00000257126,FOXG1-AS1
16325,3814,{'FAST1'},8928,ENSG00000160973,FOXH1
16326,3815,{'FREAC6'},2299,ENSG00000168269,FOXI1
16327,32448,{'FLJ46831'},399823,ENSG00000186766,FOXI2
16329,3816,{'HFH-4'},2302,ENSG00000129654,FOXJ1
16330,3816,{'HFH4'},2302,ENSG00000129654,FOXJ1
16331,24818,{'FHX'},55810,ENSG00000065970,FOXJ2
16332,29178,{'KIAA1041'},22887,ENSG00000198815,FOXJ3
16333,23480,{'IMAGE:5164497'},221937,ENSG00000164916,FOXK1
16335,3817,{'FREAC7'},2300,ENSG00000176678,FOXL1
16336,3817,{'FKH6'},2300,ENSG00000176678,FOXL1
16337,1092,{'BPES1'},668,ENSG00000183770,FOXL2
16338,34428,{'FLJ43329'},401089,ENSG00000206262,FOXL2NB
16341,3818,{'HFH-11'},2305,ENSG00000111206,FOXM1
16342,3818,{'trident'},2305,ENSG00000111206,FOXM1
16343,3818,{'HNF-3'},2305,ENSG00000111206,FOXM1
16344,3818,{'INS-1'},2305,ENSG00000111206,FOXM1
16345,3818,{'MPP2'},2305,ENSG00000111206,FOXM1
16346,3818,{'MPHOSPH2'},2305,ENSG00000111206,FOXM1
16347,3818,{'TGT3'},2305,ENSG00000111206,FOXM1
16348,12765,{'FKHL20'},8456,ENSG00000109101,FOXN1
16352,30119,{'PRO1768'},29018,ENSG00000259073,FOXN3-AS2
16356,3819,{'FKH1'},2308,ENSG00000150907,FOXO1
16358,3821,{'AF6q21'},2309,ENSG00000118689,FOXO3
16359,3821,{'FOXO2'},2309,ENSG00000118689,FOXO3
16361,7139,{'AFX1'},4303,ENSG00000184481,FOXO4
16364,3823,{'QRF1'},27086,ENSG00000114861,FOXP1
16365,3823,{'12CC4'},27086,ENSG00000114861,FOXP1
16366,3823,{'HSPC215'},27086,ENSG00000114861,FOXP1
16367,3823,{'hFKH1B'},27086,ENSG00000114861,FOXP1
16371,13875,{'CAGH44'},93986,ENSG00000128573,FOXP2
16372,6106,{'JM2'},50943,ENSG00000049768,FOXP3
16373,6106,{'XPID'},50943,ENSG00000049768,FOXP3
16374,6106,{'AIID'},50943,ENSG00000049768,FOXP3
16375,6106,{'PIDX'},50943,ENSG00000049768,FOXP3
16376,6106,{'DIETER'},50943,ENSG00000049768,FOXP3
16377,6106,{'SCURFIN'},50943,ENSG00000049768,FOXP3
16378,20842,{'FLJ40908'},116113,ENSG00000137166,FOXP4
16380,20951,{'HFH1'},94234,ENSG00000164379,FOXQ1
16381,29980,{'DLNB13'},283150,ENSG00000176302,FOXR1
16382,29980,{'FOXN5'},283150,ENSG00000176302,FOXR1
16383,30469,{'MGC21658'},139628,ENSG00000189299,FOXR2
16384,30469,{'FOXN6'},139628,ENSG00000189299,FOXR2
16385,26927,{'H17'},55572,ENSG00000110074,FOXRED1
16386,26264,{'FLJ23322'},80020,ENSG00000100350,FOXRED2
16387,26264,{'ERFAD'},80020,ENSG00000100350,FOXRED2
16388,3735,{'FREAC10'},2307,ENSG00000179772,FOXS1
16391,3825,{'GFPP'},8790,ENSG00000254685,FPGT
16393,3826,{'FPR'},2357,ENSG00000171051,FPR1
16394,3826,{'FMLP'},2357,ENSG00000171051,FPR1
16395,3827,{'LXA4R'},2358,ENSG00000171049,FPR2
16396,3827,{'HM63'},2358,ENSG00000171049,FPR2
16397,3827,{'FPRH2'},2358,ENSG00000171049,FPR2
16398,3827,{'FMLPX'},2358,ENSG00000171049,FPR2
16399,3827,{'FPR2A'},2358,ENSG00000171049,FPR2
16400,3827,{'FMLP-R-II'},2358,ENSG00000171049,FPR2
16401,3827,{'ALXR'},2358,ENSG00000171049,FPR2
16402,3827,{'ALX'},2358,ENSG00000171049,FPR2
16403,3828,{'FPRH1'},2359,ENSG00000187474,FPR3
16404,3828,{'FMLPY'},2359,ENSG00000187474,FPR3
16405,3828,{'RMLP-R-I'},2359,ENSG00000187474,FPR3
16459,3925,{'D7S486'},2414,,FRA7G
16520,19185,{'FLJ22031'},80144,ENSG00000138759,FRAS1
16521,19185,{'FLJ14927'},80144,ENSG00000138759,FRAS1
16522,19185,{'KIAA1500'},80144,ENSG00000138759,FRAS1
16531,23399,{'FLJ25461'},158326,ENSG00000164946,FREM1
16532,23399,{'C9orf145'},158326,ENSG00000164946,FREM1
16533,23399,{'C9orf143'},158326,ENSG00000164946,FREM1
16534,23399,{'DKFZp686M16108'},158326,ENSG00000164946,FREM1
16535,23399,{'TILRR'},158326,ENSG00000164946,FREM1
16536,25396,{'DKFZp686J0811'},341640,ENSG00000150893,FREM2
16539,37213,{'Frey'},143678,ENSG00000234776,FREY1
16540,3954,{'FSG1'},2483,ENSG00000109536,FRG1
16541,3954,{'FRG1A'},2483,ENSG00000109536,FRG1
16543,15792,{'bA348I14.2'},284802,ENSG00000149531,FRG1BP
16552,19136,{'FRG2A'},448831,ENSG00000205097,FRG2
16557,51366,{'TCONS_l2_00020053'},100128827,ENSG00000232783,FRG2FP
16565,51844,{'LncRNA-AP001631.9'},106481742,ENSG00000236663,FRGCA
16566,3955,{'RAK'},2444,ENSG00000111816,FRK
16567,3955,{'GTK'},2444,ENSG00000111816,FRK
16568,21240,{'FLJ00181'},79981,ENSG00000153303,FRMD1
16569,21240,{'DKFZp434O0117'},79981,ENSG00000153303,FRMD1
16570,21240,{'FLJ40260'},79981,ENSG00000153303,FRMD1
16571,21240,{'FLJ22615'},79981,ENSG00000153303,FRMD1
16572,21240,{'bA164L23.1'},79981,ENSG00000153303,FRMD1
16573,24125,{'EPB41L4O'},257019,ENSG00000172159,FRMD3
16574,24125,{'MGC20553'},257019,ENSG00000172159,FRMD3
16576,25491,{'FLJ10210'},55691,ENSG00000151474,FRMD4A
16577,25491,{'KIAA1294'},55691,ENSG00000151474,FRMD4A
16578,25491,{'bA295P9.4'},55691,ENSG00000151474,FRMD4A
16579,56672,{'AL157392.2'},128193287,ENSG00000234091,FRMD4A-AS1
16580,24886,{'KIAA1013'},23150,ENSG00000114541,FRMD4B
16581,24886,{'GRSP1'},23150,ENSG00000114541,FRMD4B
16582,28214,{'MGC14161'},84978,ENSG00000171877,FRMD5
16583,19839,{'MGC17921'},122786,ENSG00000139926,FRMD6
16584,19839,{'willin'},122786,ENSG00000139926,FRMD6
16585,19839,{'EX1'},122786,ENSG00000139926,FRMD6
16588,8079,{'FLJ43346'},90167,ENSG00000165694,FRMD7
16589,25462,{'FLJ90369'},83786,ENSG00000126391,FRMD8
16590,25462,{'FKSG44'},83786,ENSG00000126391,FRMD8
16591,25462,{'iTAP'},83786,ENSG00000126391,FRMD8
16592,24690,{'FKSG43'},83957,ENSG00000227942,FRMD8P1
16593,29159,{'KIAA0967'},22844,ENSG00000070601,FRMPD1
16594,29159,{'FRMD2'},22844,ENSG00000070601,FRMPD1
16595,28572,{'MGC35285'},143162,ENSG00000170324,FRMPD2
16596,16843,{'yX59F3.2'},728798,ENSG00000150175,FRMPD2B
16597,16843,{'bA556L1.2'},728798,ENSG00000150175,FRMPD2B
16598,29382,{'RP5-1070B1.1'},84443,ENSG00000147234,FRMPD3
16599,29382,{'KIAA1817'},84443,ENSG00000147234,FRMPD3
16601,29007,{'KIAA0316'},9758,ENSG00000169933,FRMPD4
16603,27622,{'SDR2'},391059,ENSG00000156869,FRRS1
16604,1362,{'CG-6'},23732,ENSG00000260230,FRRS1L
16605,16971,{'SNT-1'},10818,ENSG00000166225,FRS2
16606,16971,{'FRS2alpha'},10818,ENSG00000166225,FRS2
16607,16971,{'SNT1'},10818,ENSG00000166225,FRS2
16608,16971,{'FRS2A'},10818,ENSG00000166225,FRS2
16609,16970,{'SNT-2'},10817,ENSG00000137218,FRS3
16610,16970,{'FRS2beta'},10817,ENSG00000137218,FRS3
16611,16970,{'FRS2B'},10817,ENSG00000137218,FRS3
16615,20367,{'bA37E23.1'},10129,ENSG00000073910,FRY
16616,20367,{'13CDNA73'},10129,ENSG00000073910,FRY
16617,20367,{'CG003'},10129,ENSG00000073910,FRY
16619,29127,{'DKFZp686E205'},285527,ENSG00000075539,FRYL
16620,29127,{'AF4p12'},285527,ENSG00000075539,FRYL
16621,29127,{'MOR2'},285527,ENSG00000075539,FRYL
16622,3959,{'FRZB-PEN'},2487,ENSG00000162998,FRZB
16623,3959,{'FRZB1'},2487,ENSG00000162998,FRZB
16624,3959,{'SRFP3'},2487,ENSG00000162998,FRZB
16625,3959,{'FRP-3'},2487,ENSG00000162998,FRZB
16626,3959,{'SFRP3'},2487,ENSG00000162998,FRZB
16627,3959,{'FRE'},2487,ENSG00000162998,FRZB
16628,3959,{'FRITZ'},2487,ENSG00000162998,FRZB
16629,3959,{'FRZB-1'},2487,ENSG00000162998,FRZB
16630,3959,{'FZRB'},2487,ENSG00000162998,FRZB
16631,3959,{'hFIZ'},2487,ENSG00000162998,FRZB
16633,20494,{'DKFZP434F1017'},84075,ENSG00000189139,FSCB
16634,11148,{'p55'},6624,ENSG00000075618,FSCN1
16635,11148,{'FLJ38511'},6624,ENSG00000075618,FSCN1
16637,3960,{'RP30'},25794,ENSG00000186765,FSCN2
16638,3960,{'RFSN'},25794,ENSG00000186765,FSCN2
16640,13745,{'MGC3213'},79187,ENSG00000105255,FSD1
16641,13745,{'MIR1'},79187,ENSG00000105255,FSD1
16643,18024,{'RP11-127F21'},123722,ENSG00000186628,FSD2
16647,3969,{'FSHRO'},2492,ENSG00000170820,FSHR
16648,3969,{'LGR1'},2492,ENSG00000170820,FSHR
16649,21674,{'FLJ35989'},161835,ENSG00000150667,FSIP1
16650,21675,{'FLJ34780'},401024,ENSG00000188738,FSIP2
16654,3971,{'FS'},10468,ENSG00000134363,FST
16655,3972,{'FRP'},11167,ENSG00000163430,FSTL1
16656,3972,{'FSL1'},11167,ENSG00000163430,FSTL1
