,alias_symbol,gene_symbol,ENSG_ID,source
4069,TCRAV25S1,"['TRAV25', ' TRAV35', 'TRAV35', ' TRAV25']","[' ENSG00000211806', 'ENSG00000211806', 'ENSG00000211814', ' ENSG00000211814']","['HGNC', 'ENSG', 'NCBI']"
4070,TCRAV26S1,"['TRAV34', ' TRAV26-1']","['ENSG00000211813', ' ENSG00000211807']",['NCBI']
4071,TCRAV27S1,"['TRAV27', ' TRAV39']","[' ENSG00000211818', 'ENSG00000211809']",['NCBI']
4072,TCRAV28S1,"['TRAV36DV7', ' TRAV28']","['ENSG00000211815', ' ENSG00000258835']",['NCBI']
4073,TCRAV2S1,"['TRAV2', ' TRAV12-2']","['ENSG00000211776', ' ENSG00000211789']",['NCBI']
4074,TCRAV30S1,"['TRAV20', ' TRAV30']","[' ENSG00000259092', 'ENSG00000211800']",['NCBI']
4075,TCRAV31S1,"[' TRAV40', 'TRAV31']","['ENSG00000249048', ' ENSG00000211819']","['HGNC', 'ENSG', 'NCBI']"
4076,TCRAV32S1,"['TRAV32', ' TRAV25']","[' ENSG00000211806', 'ENSG00000258905']",['NCBI']
4077,TCRAV3S1,"[' TRAV3', 'TRAV17']","['ENSG00000211797', ' ENSG00000211777']",['NCBI']
4078,TCRAV4S1,"['TRAV26-2', ' TRAV4']","[' ENSG00000211778', 'ENSG00000211812']",['NCBI']
4079,TCRAV5S1,"['TRAV6', ' TRAV5']","[' ENSG00000211779', 'ENSG00000211780']",['NCBI']
4080,TCRAV7S1,"[' TRAV1-1', 'TRAV7']","[' ENSG00000255569', 'ENSG00000211781']",['NCBI']
4081,TCRAV8S1,"[' TRAV8-1', 'TRAV13-1']","['ENSG00000211788', ' ENSG00000211782']",['NCBI']
4082,TCRAV8S2,"[' TRAV8-2', 'TRAV13-2']","[' ENSG00000211786', 'ENSG00000211791']",['NCBI']
4083,TCRAV9S1,"['TRAV16', ' TRAV9-1']","['ENSG00000211796', ' ENSG00000211783']",['NCBI']
4084,TCRB,"[' TRBC1', 'TRB', ' TRBV20OR9-2', ' TRBV16', ' TRBV7-9']","[' ENSG00000211751', ' ENSG00000278030', 'nan', ' ENSG00000275243', ' ENSG00000205274']",['NCBI']
4085,TCRBV12S2,"['TRBV10-1', ' TRBV12-2']","['ENSG00000211717', ' ENSG00000211739']",['NCBI']
4086,TCRBV12S3,"['TRBV12-3', ' TRBV10-2']","['ENSG00000274752', ' ENSG00000229769']",['NCBI']
4087,TCRBV13S1,"[' TRBV6-5', 'TRBV13']","['ENSG00000276405', ' ENSG00000211721']","['ENSG', 'NCBI']"
4088,TCRBV14S1,"['TRBV14', ' TRBV14', 'TRBV27', ' TRBV27']","['ENSG00000211752', 'ENSG00000275743', ' ENSG00000275743', ' ENSG00000211752']","['HGNC', 'ENSG', 'NCBI']"
4089,TCRBV15S1,"['TRBV24-1', ' TRBV24-1', 'TRBV15', ' TRBV15']","[' ENSG00000211750', ' ENSG00000276819', 'ENSG00000211750', 'ENSG00000276819']","['ENSG', 'NCBI']"
4090,TCRBV21S1,"[' TRBV21-1', 'TRBV11-1']","[' ENSG00000251578', 'ENSG00000211720']",['NCBI']
4091,TCRBV25S1,"['TRBV25-1', ' TRBV16']","['ENSG00000282499', ' ENSG00000275243']",['NCBI']
4092,TCRBV2S1,"[' TRBV20-1', 'TRBV2']","[' ENSG00000211747', 'ENSG00000226660']",['NCBI']
4093,TCRBV3S1,"['TRBV3-1', ' TRBV28']","[' ENSG00000211753', 'ENSG00000237702']",['NCBI']
4094,TCRD,"[' TRDC', ' TRDD3', ' TRDJ1', 'TRD']","[' ENSG00000211825', ' nan', ' ENSG00000228985', 'nan']",['NCBI']
4095,TCRG,"[' TRG', 'TRGC1']","['ENSG00000211689', ' nan']",['NCBI']
4096,TCRGV5P,"['TRGV6', ' TRGV5P']","[' ENSG00000228668', 'ENSG00000226212', 'nan']","['ENSG', 'NCBI']"
4097,TCS1,"['TCOF1', ' TERT']","[' ENSG00000164362', 'ENSG00000070814']",['NCBI']
4098,TCS3,"['POLR1C', ' OSGEP']","['ENSG00000171453', ' ENSG00000092094']",['NCBI']
4099,TDE2,"[' SERINC2', 'SERINC1']","[' ENSG00000168528', 'ENSG00000111897']",['NCBI']
4100,TDGF2,"[' CRIPTOP2', 'CRIPTO3']","[' nan', 'ENSG00000225366']",['NCBI']
4101,TDO,"[' DLX3', 'TDO2']","[' ENSG00000064195', 'ENSG00000151790']",['NCBI']
4102,TDPX2,"['PRDX1', ' PRDX1P1']","[' nan', 'ENSG00000117450']",['NCBI']
4103,TE2,"[' OLAH', 'NAA10']","['ENSG00000102030', ' ENSG00000152463']",['NCBI']
4104,TEB1,"['SOHLH2', ' CCDC169-SOHLH2']","['ENSG00000120669', ' ENSG00000250709']",['NCBI']
4105,TEBP,"[' NKX2-1', 'PTGES3']","['ENSG00000110958', ' ENSG00000136352']",['NCBI']
4106,TEF3,"['TRIM37', ' TEAD4']","['ENSG00000108395', ' ENSG00000197905']",['NCBI']
4107,TEL2,"['TELO2', ' ETV7']","[' ENSG00000010030', 'ENSG00000100726']",['NCBI']
4108,TEM,"[' MFT2', ' TNMD', 'CYLD']","[' nan', ' ENSG00000000005', 'ENSG00000083799']",['NCBI']
4109,TEN1,"['TENM1', ' TEN1-CDK3']","[' ENSG00000261408', 'ENSG00000009694']",['NCBI']
4110,TER,"['TECR', ' TERC']","['ENSG00000099797', ' ENSG00000277925']",['NCBI']
4111,TERA,"['SINHCAF', ' VCP']","[' ENSG00000165280', 'ENSG00000139146']",['NCBI']
4112,TFI,"[' TFF3', 'TFPI']","[' ENSG00000160180', 'ENSG00000003436']",['NCBI']
4113,TFIIA,"['GTF2A1', ' GTF2A1', ' GTF2A2', 'GTF2A2']","[' ENSG00000165417', 'ENSG00000140307', ' ENSG00000140307', 'ENSG00000165417']","['HGNC', 'NCBI']"
4114,TFIIF,"[' GTF2F2', 'GTF2F1', ' GTF2F2P1', ' GTF2F1', 'GTF2F2P1']","[' ENSG00000125651', ' ENSG00000251254', 'nan', ' ENSG00000188342', 'ENSG00000125651']","['HGNC', 'NCBI']"
4115,TFIIH,"[' GTF2H2', ' GTF2H1', ' ERCC3', ' GTF2H3', ' GTF2H5', 'ERCC2', ' GTF2H4']","[' ENSG00000145736', ' ENSG00000213780', ' ENSG00000111358', ' ENSG00000272047', ' ENSG00000163161', 'ENSG00000104884', ' ENSG00000110768']",['NCBI']
4116,TFIIIB90,"[' BDP1', 'BRF1']","['ENSG00000185024', ' ENSG00000145734']",['NCBI']
4117,TFIIS,"['TCEA1', ' TCEA2', ' TCEA3']","['ENSG00000187735', ' ENSG00000204219', ' ENSG00000171703']",['NCBI']
4118,TFP,"['TRIM39', ' INHCAP']","[' nan', 'ENSG00000204599']",['NCBI']
4119,TGIF,"['TGIF1', ' IL10']","[' ENSG00000136634', 'ENSG00000177426']",['NCBI']
4120,TGR,"['MAT2B', ' TXNRD3']","['ENSG00000038274', ' ENSG00000197763']",['NCBI']
4121,TGT,"['USP14', 'QTRT1', ' QTRT1', ' USP14']","['ENSG00000101557', ' ENSG00000101557', ' ENSG00000213339', 'ENSG00000213339']","['HGNC', 'ENSG', 'NCBI']"
4122,THC2,"['ANKRD26', ' MASTL']","['ENSG00000107890', ' ENSG00000120539']",['NCBI']
4123,THG1,"['TSC22D4', ' THG1L', ' RHOXF2']","[' ENSG00000113272', 'ENSG00000166925', ' ENSG00000131721']",['NCBI']
4124,THRA1,"['THRA', ' NR1D1']","['ENSG00000126351', ' ENSG00000126368']",['NCBI']
4125,TIC,"[' BMAL1', 'PSD4']","['ENSG00000125637', ' ENSG00000133794']",['NCBI']
4126,TICAM-2,"['TMED7-TICAM2', ' TICAM2']","['ENSG00000251201', ' ENSG00000243414']",['NCBI']
4127,TIG1,"['MED15', ' GPRC5A', ' RARRES1']","[' ENSG00000118849', 'ENSG00000099917', ' ENSG00000013588']",['NCBI']
4128,TIH1,"['RUVBL1', ' PHLDA3']","['ENSG00000175792', ' ENSG00000174307']",['NCBI']
4129,TIM,"[' ARHGEF5', 'HAVCR1', ' TPI1', ' TIMELESS']","['ENSG00000113249', ' ENSG00000111669', ' ENSG00000111602', ' ENSG00000050327']",['NCBI']
4130,TIM1,"[' ARHGEF5', 'HAVCR1', ' TIMELESS']","['ENSG00000113249', ' ENSG00000111602', ' ENSG00000050327']",['NCBI']
4131,TIP,"['ITFG1', ' METTL8', ' KAT5', ' TIPRL']","[' ENSG00000172977', 'ENSG00000129636', ' ENSG00000143155', ' ENSG00000123600']",['NCBI']
4132,TIP39,"[' PTH2', 'TFIP11', 'PTH2', ' SIX1', ' TFIP11']","[' ENSG00000100109', ' ENSG00000142538', 'ENSG00000100109', ' ENSG00000126778', 'ENSG00000142538']","['HGNC', 'NCBI']"
4133,TIRAP3,"['TMED7-TICAM2', ' TICAM2']","['ENSG00000251201', ' ENSG00000243414']",['NCBI']
4134,TIRP,"['TICAM2', ' TMED7-TICAM2']","['ENSG00000243414', ' ENSG00000251201']",['NCBI']
4135,TL-PST,"[' SULT1A4', ' SULT1A3', 'SLX1A-SULT1A3']","[' ENSG00000261052', 'ENSG00000213599', ' ENSG00000213648']",['NCBI']
4136,TLL,"['TLL1', ' NR2E1']","[' ENSG00000112333', 'ENSG00000038295']",['NCBI']
4137,TLN,"['TLN1', ' ICAM5']","[' ENSG00000105376', 'ENSG00000137076']",['NCBI']
4138,TLP,"['VPS39', ' TBPL1', ' CRIP3']","[' ENSG00000028839', ' ENSG00000146215', 'ENSG00000166887']",['NCBI']
4139,TLX,"[' CD46', 'NR2E1']","['ENSG00000112333', ' ENSG00000117335']",['NCBI']
4140,TM,"[' THBD', 'MCL1']","['ENSG00000143384', ' ENSG00000178726']",['NCBI']
4141,TMP21,"['TMED10', ' TMED10P1']","[' nan', 'ENSG00000170348']",['NCBI']
4142,TMS,"['TYMS', ' PYCARD']","[' ENSG00000103490', 'ENSG00000176890']",['NCBI']
4143,TMS-1,"['SERINC3', ' PYCARD']","['ENSG00000132824', ' ENSG00000103490']",['NCBI']
4144,TMSA,"[' TPM1', 'PTMA']","[' ENSG00000140416', 'ENSG00000187514']",['NCBI']
4145,TMSB15B,"['TMSB15A', ' TMSB15C']","['ENSG00000158164', ' ENSG00000269226']",['NCBI']
4146,TMSL8,"[' TMSB15A', 'TMSB15B']","['ENSG00000158427', ' ENSG00000158164']",['NCBI']
4147,TMSNB,"['TMSB15A', ' TMSB15B']","['ENSG00000158164', ' ENSG00000158427']",['NCBI']
4148,TN,"[' CLEC3B', ' TNC', 'CLEC3B', 'TNC']","['ENSG00000041982', ' ENSG00000041982', 'ENSG00000163815', ' ENSG00000163815']","['HGNC', 'NCBI']"
4149,TN-C,"[' TNC', 'TNNC1']","['ENSG00000114854', ' ENSG00000041982']",['NCBI']
4150,TNDM1,"[' TNDM', 'ZFP57']","[' nan', 'ENSG00000204644']",['NCBI']
4151,TNRC14,"['NCOR2', ' NCOA3']","['ENSG00000196498', ' ENSG00000124151']",['NCBI']
4152,TNT,"[' C16orf82', 'TNNT1']","['ENSG00000105048', ' ENSG00000234186']",['NCBI']
4153,TNX,"[' TNXA', 'TNXB']","[' nan', 'ENSG00000168477']",['NCBI']
4154,TOB55,"[' SAMM50', 'BTG3']","[' ENSG00000100347', 'ENSG00000154640']",['NCBI']
4155,TOF,"['GATA4', ' FEZF2']","['ENSG00000136574', ' ENSG00000153266']",['NCBI']
4156,TOP,"['LINC00273', ' THOP1']","['ENSG00000256642', ' ENSG00000172009']",['NCBI']
4157,TP,"['SCO2', ' TYMP', ' LCN1', ' TMPO']","[' ENSG00000160349', 'ENSG00000284194', ' ENSG00000025708', ' ENSG00000120802']",['NCBI']
4158,TP1,"[' TEP1', 'TNP1']","[' ENSG00000129566', 'ENSG00000118245']",['NCBI']
4159,TP2,"[' TERT', 'TNP2']","[' ENSG00000164362', 'ENSG00000178279']",['NCBI']
4160,TP53TG3,"[' LOC102723713', ' TP53TG3F', ' LOC102723655', 'TP53TG3D', ' TP53TG3C', ' TP53TG3E']","[' ENSG00000278848', ' ENSG00000275034', 'ENSG00000205456', ' ENSG00000205457', ' nan']",['NCBI']
4161,TP53TG3A,"[' LOC102723713', 'TP53TG3']","[' nan', 'ENSG00000183632']",['NCBI']
4162,TP53TG3B,"['LOC102723655', ' LOC102723713', ' TP53TG3F', ' TP53TG3D', ' TP53TG3E']","[' ENSG00000278848', ' ENSG00000275034', 'nan', ' ENSG00000205456', ' nan']",['NCBI']
4163,TP53TG3C,"[' LOC102723713', ' LOC102723655', ' TP53TG3D', ' TP53TG3E', 'TP53TG3F']","[' ENSG00000205456', ' nan', ' ENSG00000275034', 'ENSG00000278848']",['NCBI']
4164,TP53TG3D,"['TP53TG3E', ' LOC102723713', ' TP53TG3F', ' LOC102723655']","[' nan', ' ENSG00000278848', 'ENSG00000275034']",['NCBI']
4165,TP53TG3E,"[' LOC102723713', ' TP53TG3F', ' LOC102723655', ' TP53TG3D', ' TP53TG3B', ' TP53TG3C', 'TP53TG3']","[' ENSG00000278848', 'ENSG00000183632', ' ENSG00000205456', ' ENSG00000261509', ' ENSG00000205457', ' nan']",['NCBI']
4166,TP53TG3F,"[' LOC102723713', 'TP53TG3C', ' LOC102723655', ' TP53TG3D', ' TP53TG3B', ' TP53TG3', ' TP53TG3E']","[' ENSG00000275034', ' ENSG00000205456', 'ENSG00000205457', ' ENSG00000261509', ' nan', ' ENSG00000183632']",['NCBI']
4167,TPC,"[' CCDC6', 'SLC25A19']","[' ENSG00000108091', 'ENSG00000125454']",['NCBI']
4168,TPS2,"['TPSAB1', ' TPSB2']","[' ENSG00000197253', 'ENSG00000172236']",['NCBI']
4169,TPT,"[' SHH', 'LMBR1', ' PDSS1']","['ENSG00000105983', ' ENSG00000164690', ' ENSG00000148459']",['NCBI']
4170,TPTPS,"['SHH', ' LMBR1']","['ENSG00000164690', ' ENSG00000105983']",['NCBI']
4171,TPX1,"['PRDX2', ' CRISP2']","['ENSG00000167815', ' ENSG00000124490']",['NCBI']
4172,TR,"[' F2R', 'F2R', ' TERC', ' TXNRD2', ' TXNRD1', 'TMEFF2', ' TFRC']","['ENSG00000144339', ' ENSG00000181104', ' ENSG00000270141', ' ENSG00000184470', ' ENSG00000072274', ' ENSG00000277925', 'ENSG00000181104', ' ENSG00000198431']","['HGNC', 'NCBI']"
4173,TR-1,"[' TMEFF1', 'MSANTD3-TMEFF1']","[' ENSG00000241697', 'nan']",['NCBI']
4174,TR1,"[' TNFRSF11B', ' TXNRD1', 'TAS1R1']","[' ENSG00000164761', ' ENSG00000198431', 'ENSG00000173662']",['NCBI']
4175,TR2,"[' DEPDC7', 'TXNRD3', ' NR2C1', ' TAS1R2', ' TNFRSF14']","[' ENSG00000120798', 'ENSG00000197763', ' ENSG00000157873', ' ENSG00000179002', ' ENSG00000121690']",['NCBI']
4176,TR3,"[' TXNRD2', ' TNFRSF25', 'NR4A1']","[' ENSG00000215788', 'ENSG00000123358', ' ENSG00000184470']",['NCBI']
4177,TRA1,"[' HSP90B1', 'PLSCR4']","['ENSG00000114698', ' ENSG00000166598']",['NCBI']
4178,TRAC-1,"['NCOR2', ' RNF125']","[' ENSG00000101695', 'ENSG00000196498']",['NCBI']
4179,TRAC1,"[' NCOR1', 'NCOR2', ' RNF125']","[' ENSG00000141027', ' ENSG00000101695', 'ENSG00000196498']",['NCBI']
4180,TRAD,"['KALRN', ' RAD51D']","[' ENSG00000185379', 'ENSG00000160145']",['NCBI']
4181,TRAM,"['TMED7-TICAM2', 'TRAM1', ' TICAM2', ' TRAM1']","[' ENSG00000067167', 'ENSG00000251201', 'ENSG00000067167', ' ENSG00000243414']","['HGNC', 'NCBI']"
4182,TRAMP,"[' TNFRSF25', ' TRAM1', ' DPT', 'ZBED1']","[' ENSG00000067167', ' ENSG00000143196', 'ENSG00000292345', ' ENSG00000215788']",['NCBI']
4183,TRAP,"['TDRD7', ' TRAF2', ' CD40LG', ' ACP5', ' SCYL1']","[' ENSG00000142186', ' ENSG00000127191', 'ENSG00000196116', ' ENSG00000102575', ' ENSG00000102245']",['NCBI']
4184,TRAP-1,"[' TRAP1', 'TGFBRAP1']","[' ENSG00000126602', 'ENSG00000135966']",['NCBI']
4185,TRAP1,"[' HSP90B2P', 'TGFBRAP1']","[' ENSG00000259706', 'ENSG00000135966']",['NCBI']
4186,TRAP2,"['PSMD2', ' HSP90B3P']","[' ENSG00000203914', 'ENSG00000175166']",['NCBI']
4187,TRAPPC2P1,"[' ZNF547', ' TRAPPC2', 'TRAPPC2B']","[' ENSG00000196459', 'ENSG00000256060', ' ENSG00000152433']",['NCBI']
4188,TRB1,"[' TAS2R14', 'TRIB1']","[' ENSG00000212127', 'ENSG00000173334']",['NCBI']
4189,TRB2,"[' TRIB2', 'TAS2R10']","[' ENSG00000071575', 'ENSG00000121318']",['NCBI']
4190,TRB3,"[' TRIB3', 'TAS2R13']","[' ENSG00000101255', 'ENSG00000212128']",['NCBI']
4191,TRBP,"[' NCOA6', 'TARBP2', ' TARBP2P1']","[' nan', 'ENSG00000139546', ' ENSG00000198646']",['NCBI']
4192,TRE,"['TRE-TTC3-1', ' TREH']","[' ENSG00000118094', 'nan']",['NCBI']
4193,TRF,"[' TERF1', 'IL5', ' TRH']","[' ENSG00000170893', 'ENSG00000113525', ' ENSG00000147601']",['NCBI']
4194,TRF2,"['TBPL1', ' TERF2']","['ENSG00000028839', ' ENSG00000132604']",['NCBI']
4195,TRFP,"[' USP47', 'MED20']","[' ENSG00000170242', 'ENSG00000124641']",['NCBI']
4196,TRIM49D2P,"[' TRIM49D2', 'TRIM49D1']","['ENSG00000223417', ' ENSG00000233802']",['NCBI']
4197,TRIM49L2,"['TRIM49', ' TRIM49C']","['ENSG00000168930', ' ENSG00000204449']",['NCBI']
4198,TRIM80P,"['TRIM53BP', ' TRIM53AP']","[' ENSG00000225581', 'nan']",['NCBI']
4199,TRIP,"[' TRAIP', 'LRRFIP1']","['ENSG00000124831', ' ENSG00000183763']",['NCBI']
4200,TRIP1,"[' EIF3I', 'PSMC5']","['ENSG00000087191', ' ENSG00000084623']",['NCBI']
4201,TRK,"['NTRK1', ' TPM3', ' NTRK1', 'TPM3']","['ENSG00000198400', ' ENSG00000143549', ' ENSG00000198400', 'ENSG00000143549']","['HGNC', 'NCBI']"
4202,TRK1,"['NTRK1', ' TRK-TTT3-5']","['ENSG00000198400', ' nan']",['NCBI']
4203,TRM1,"['TRMT1', ' TRX-CAT1-2', ' TRX-CAT2-1']","['ENSG00000104907', ' nan']",['NCBI']
4204,TRN,"[' TRN-GTT2-1', ' TNPO1', 'TRN-GTT2-7']","[' nan', ' ENSG00000083312', 'nan']",['NCBI']
4205,TRN1,"[' TRN-GTT2-1', 'TRN-GTT2-7']","[' nan', 'nan']",['NCBI']
4206,TRN2,"['TRN-GTT4-1', ' TNPO2']","[' ENSG00000105576', 'nan']",['NCBI']
4207,TRNAG34P,"[' LOC100189498', 'TRG-CCC6-1']","[' nan', 'nan']",['NCBI']
4208,TRNAL48,"['LOC101056699', ' TRK-CTT7-1']","[' nan', 'nan']",['NCBI']
4209,TRNAMI2,"[' TRX-CAT1-2', 'TRX-CAT2-1']","[' nan', 'nan']",['NCBI']
4210,TRNAN-GUU,"[' TRN-GTT5-1', ' TRN-GTT9-1', ' TRN-GTT10-1', 'TRN-GTT7-1', ' TRN-GTT11-1']","[' nan', 'nan']",['NCBI']
4211,TRNAN5,"[' TRN-GTT2-1', 'TRN-GTT7-1']","[' nan', 'nan']",['NCBI']
4212,TRNAQ49P,"['LOC101056699', ' TRK-CTT7-1']","[' nan', 'nan']",['NCBI']
4213,TRNAV22,"[' TRV-CAC5-1', 'TRV-CAC1-7']","[' nan', 'nan']",['NCBI']
4214,TRNP1,"[' TRL-AAG2-3', 'TRP-AGG2-6', ' TRP-AGG2-5']","[' nan', 'nan']",['NCBI']
4215,TRP1,"[' TRP-AGG2-5', 'TRPC1', ' TYRP1', ' RANBP2', ' PRSS1']","['ENSG00000144935', ' ENSG00000153201', ' ENSG00000204983', ' nan', ' ENSG00000107165']",['NCBI']
4216,TRP2,"[' RANBP2', 'TRP-AGG2-6']","[' ENSG00000153201', 'nan']",['NCBI']
4217,TRP3,"[' TRPC3', 'TRP-TGG3-1']","[' ENSG00000138741', 'nan']",['NCBI']
4218,TRS4,"['IQUB', ' TRS-AGA3-1']","[' nan', 'ENSG00000164675']",['NCBI']
4219,TRX,"['TXN', ' VAC14']","['ENSG00000136810', ' ENSG00000103043']",['NCBI']
4220,TRX1,"[' TXN', 'KMT2A']","['ENSG00000118058', ' ENSG00000136810']",['NCBI']
4221,TRX2,"['TXN2', ' KMT2B']","['ENSG00000100348', ' ENSG00000272333']",['NCBI']
4222,TRY1,"[' PRSS58', 'PRSS1']","[' ENSG00000258223', 'ENSG00000204983']",['NCBI']
4223,TRY3,"[' PRSS3', 'PRSS3P3']","['ENSG00000293406', ' ENSG00000010438', 'ENSG00000277083']","['HGNC', 'NCBI']"
4224,TRY4,"[' PRSS3', 'PRSS1']","['ENSG00000204983', ' ENSG00000010438']",['NCBI']
4225,TRYP2,"['GZMK', ' PRSS2']","[' ENSG00000275896', 'ENSG00000113088']",['NCBI']
4226,TS,"[' CACNA1C', 'TBXAS1', ' TYMS', ' GCY']","[' nan', ' ENSG00000176890', 'ENSG00000059377', ' ENSG00000151067']",['NCBI']
4227,TSARG1,"[' SPATA3', 'RNU1-93P']","['ENSG00000201574', ' ENSG00000173699']",['NCBI']
4228,TSBP,"['TSBP1', ' CTR9']","['ENSG00000204296', ' ENSG00000198730']",['NCBI']
4229,TSC,"[' TESC', 'SLC12A3', ' TSC1']","[' ENSG00000088992', 'ENSG00000070915', ' ENSG00000165699']",['NCBI']
4230,TSG,"[' RASEF', 'TWSG1']","['ENSG00000128791', ' ENSG00000165105']",['NCBI']
4231,TSH1,"[' THNSL1', 'TSHZ1']","['ENSG00000179981', ' ENSG00000185875']",['NCBI']
4232,TSH2,"['TSHZ2', ' THNSL2']","['ENSG00000182463', ' ENSG00000144115']",['NCBI']
4233,TSK4,"[' SH3PXD2B', 'TSSK4']","['ENSG00000139908', ' ENSG00000174705']",['NCBI']
4234,TSP1,"[' THBS1', ' CRISP2', 'PRSS55']","['ENSG00000184647', ' ENSG00000124490', ' ENSG00000137801']",['NCBI']
4235,TSPY,"[' TSPY10', 'TSPY3', ' TSPY1']","[' ENSG00000258992', 'ENSG00000228927', ' ENSG00000236424']",['NCBI']
4236,TSPY1,"[' TSPY10', 'TSPY3']","['ENSG00000228927', ' ENSG00000236424']",['NCBI']
4237,TSPY10,"[' TSPY3', 'TSPY4']","['ENSG00000233803', ' ENSG00000228927']",['NCBI']
4238,TSSK1,"['TSSK1B', ' TSSK1A']","[' nan', 'ENSG00000212122']",['NCBI']
4239,TTC30B,"['IFT70B', ' IFT70A']","['ENSG00000196659', ' ENSG00000197557']",['NCBI']
4240,TTD,"[' ERCC2', 'GTF2H5']","[' ENSG00000104884', 'ENSG00000272047']",['NCBI']
4241,TTF-1,"[' TTF1', 'NKX2-1']","['ENSG00000136352', ' ENSG00000125482']",['NCBI']
4242,TTG1,"['ODR4', ' LMO1']","['ENSG00000157181', ' ENSG00000166407']",['NCBI']
4243,TTMA,"['TMEM200A', ' TMEM200C']","['ENSG00000164484', ' ENSG00000206432']",['NCBI']
4244,TTP,"[' ZFP36', 'SH3BP4']","[' ENSG00000128016', 'ENSG00000130147']",['NCBI']
4245,TTP1,"['TTPA', ' COPRS']","['ENSG00000137561', ' ENSG00000172301']",['NCBI']
4246,TTTY9,"['TTTY9B', ' TTTY9A']","[' ENSG00000290716', 'ENSG00000131007']",['NCBI']
4247,TTY11,"[' TTTY12', 'TTTY11']","['ENSG00000290381', ' ENSG00000237048', 'ENSG00000180910']","['HGNC', 'NCBI']"
4248,TTY6,"['TTTY6', ' TTTY6B']","[' ENSG00000131548', 'ENSG00000131538']",['NCBI']
4249,TTY9,"['TTTY9B', ' TTTY9A']","[' ENSG00000290716', 'ENSG00000131007']",['NCBI']
4250,TUBA2,"['TUBA3D', ' TUBA3C']","['ENSG00000075886', ' ENSG00000198033']",['NCBI']
4251,TUBB2,"['TUBB2A', ' TUBB4B']","['ENSG00000137267', ' ENSG00000188229']",['NCBI']
4252,TUBB4,"[' TUBB4A', 'TUBB3']","['ENSG00000258947', ' ENSG00000104833']",['NCBI']
4253,TYRO4,"['EPHA5', ' EPHA3']","['ENSG00000145242', ' ENSG00000044524']",['NCBI']
4254,TYRRS,"[' YARS1', 'YARS2']","[' ENSG00000134684', 'ENSG00000139131']",['NCBI']
4255,Tmp-21-I,"['TMED10P1', ' TMED10']","[' ENSG00000170348', 'nan']",['NCBI']
4256,Tyr-tRNA,"['TRY-GTA7-1', ' TRY-GTA5-4']","[' nan', 'nan']",['NCBI']
4257,U13,"['SNORD13P2', ' SNORD13', ' SNORD13P3', 'SNORD13', ' SNORD13P2', ' SNORD13P1']","['ENSG00000239039', 'nan', ' ENSG00000239128', ' ENSG00000239039', ' nan', ' ENSG00000238498']","['HGNC', 'NCBI']"
4258,U14,"[' SNORD14A', 'SNORD14B']","['ENSG00000201403', ' ENSG00000272034']",['NCBI']
4259,U19,"[' SNORA74A', 'EAF2']","[' ENSG00000200959', 'ENSG00000145088']",['NCBI']
4260,U1P2A,"['RNVU1-2', ' RNVU1-2A']","['ENSG00000238825', ' ENSG00000278099']",['NCBI']
4261,U2,"['RNU2-4P', ' RNU2-5P', ' RNU2-3P', ' RNU2-1', 'RNU2-2P', ' RNU2-2P', ' RNU2-4P']","[' ENSG00000222465', 'ENSG00000277084', ' ENSG00000274585', ' ENSG00000277084', 'ENSG00000222328', ' nan', ' ENSG00000222076']","['HGNC', 'NCBI']"
4262,U3,"[' SNORD3P3', ' SNORD3@', ' SNORD3A', 'SNORD3P1', ' SNORD3F', ' SNORD3P1', ' RNU3', ' RNU3B4', 'SNORD3A', ' SNORD3P4']","[' ENSG00000200318', 'nan', 'ENSG00000200318', ' ENSG00000263934', ' nan']","['HGNC', 'NCBI']"
4263,U3a,"[' RNU3A3', 'SNORD3B-1']","[' nan', 'ENSG00000265185']",['HGNC']
4264,U3b1,"[' RNU3B2', 'RNU3B1']","[' nan', 'nan']",['HGNC']
4265,U3b2,"[' SNORD3B-2', 'SNORD3B-1']","[' nan', 'nan']",['NCBI']
4266,U4,"['RNU4-4P', ' RNU4-7P', ' RNU4-6P', 'RNU4-8P', ' RNU4-4P', ' RNU4-5P', ' RNU4-3P', ' RNU4-1', ' RNU4-8P']","['ENSG00000201458', ' ENSG00000222736', ' ENSG00000201806', ' ENSG00000200795', 'nan', ' ENSG00000201628', ' nan', ' ENSG00000272160']","['HGNC', 'NCBI']"
4267,U5B1,"['RNU5B-1', ' RNU5A-1']","[' ENSG00000199568', 'ENSG00000200156']",['NCBI']
4268,U6,"['RNU6-1', ' RNU6-50P']","['ENSG00000206625', ' nan', ' ENSG00000199226']","['HGNC', 'NCBI']"
4269,U62,"[' SNORD62A', 'SNORD62B']","[' ENSG00000235284', 'ENSG00000231587']","['HGNC', 'NCBI']"
4270,U7,"[' RNU7-68P', 'RNU7-24P', ' RNU7-86P', ' RNU7-55P']","[' ENSG00000251707', ' ENSG00000239078', ' nan', 'ENSG00000239081']",['NCBI']
4271,U82,"['SNORD139', ' SNORD82']","[' ENSG00000202400', 'nan']",['NCBI']
4272,U86,"[' SNORD139', 'SNORD86']","[' nan', 'ENSG00000212498']",['NCBI']
4273,U87,"[' SCARNA5', 'SNORD87']","['ENSG00000254341', ' ENSG00000252010']",['NCBI']
4274,UBC2,"['UBE2B', ' UBE2A']","[' ENSG00000077721', 'ENSG00000119048']","['HGNC', 'NCBI']"
