,ENSG_ID,gene_symbol,HGNC_ID,NCBI_ID,aliases,collision_symbol,source
19108,ENSG00000204356,NELFE,13974,7936,"RD, D6S45, NELF-E, RDP",RD,HGNC
41783,,DYX1,3108,,RD,RD,HGNC
4133,ENSG00000113141,IK,5958,3550,"RED, RER",RED,HGNC
8382,ENSG00000143479,DYRK3,3094,8444,"RED, REDK, hYAK3-2",RED,HGNC
5202,ENSG00000121931,LRIF1,30299,55791,"RIF1, FLJ11269",RIF1,HGNC
5007,ENSG00000120210,INSL6,6089,11172,RIF1,RIF1,HGNC
13528,ENSG00000173744,AGFG1,5175,3267,"RIP, RAB",RIP,HGNC
7427,ENSG00000137275,RIPK1,10019,8737,"RIP, RIP1, RIP-1",RIP,HGNC
32651,ENSG00000249992,TMEM158,30293,25907,"RIS1, p40BBp",RIS1,HGNC
12455,ENSG00000169021,UQCRFS1,12587,7386,"RIS1, RIP1, UQCR5, RISP",RIS1,HGNC
13078,ENSG00000171720,HDAC3,4854,8841,"RPD3, HD3, RPD3-2, KDAC3",RPD3,HGNC
8891,ENSG00000147099,HDAC8,13315,55869,"RPD3, KDAC8",RPD3,HGNC
17023,ENSG00000196591,HDAC2,4853,3066,"RPD3, YAF1, KDAC2",RPD3,HGNC
8765,ENSG00000146049,KAAG1,21031,353219,"RU2, RU2AS",RU2,HGNC
8762,ENSG00000146038,DCDC2,18141,51473,"RU2, KIAA1154, DCDC2A, NPHP19",RU2,HGNC
6057,ENSG00000128805,ARHGAP22,30320,58504,RhoGAP2,RhoGAP2,HGNC
6043,ENSG00000128656,CHN1,1943,1123,"RhoGAP2, ARHGAP2, n-chimerin",RhoGAP2,HGNC
4035,ENSG00000112306,RPS12,10385,6206,"S12, eS12",S12,HGNC
2743,ENSG00000103035,PSMD7,9565,5713,"S12, P40, MOV34, Rpn8",S12,HGNC
7024,ENSG00000135312,HTR1B,5287,3351,"S12, 5-HT1B, HTR1D2, 5-HT1DB",S12,HGNC
12875,ENSG00000170889,RPS9,10442,6203,"S9, uS4",S9,HGNC
3563,ENSG00000108671,PSMD11,9556,5717,"S9, p44.5, MGC3844, Rpn6",S9,HGNC
13076,ENSG00000171711,DEFB4A,2767,1673,"SAP1, HBD-2, DEFB-2",SAP1,HGNC
10219,ENSG00000158711,ELK4,3326,2005,SAP1,SAP1,HGNC
891,ENSG00000064652,SNX24,21533,28966,SBBI31,SBBI31,HGNC
3692,ENSG00000109762,SNX25,21883,83891,SBBI31,SBBI31,HGNC
6548,ENSG00000132330,SCLY,18161,51540,SCL,SCL,HGNC
10675,ENSG00000162367,TAL1,11556,6886,"SCL, bHLHa17",SCL,HGNC
6992,ENSG00000135094,SDS,10691,10993,SDH,SDH,HGNC
5376,ENSG00000123453,SARDH,10536,1757,SDH,SDH,HGNC
11183,ENSG00000164050,PLXNB1,9103,5364,"SEP, KIAA0407",SEP,HGNC
8230,ENSG00000142606,MMEL1,14668,79258,"SEP, NL1, NL2, NEPII",SEP,HGNC
9750,ENSG00000154582,ELOC,11617,6921,SIII,SIII,HGNC
274,ENSG00000011007,ELOA,11620,6924,"SIII, TCEB3A, ELOA1",SIII,HGNC
2804,ENSG00000103363,ELOB,11619,6923,SIII,SIII,HGNC
4530,ENSG00000116161,CACYBP,30423,27101,"SIP, S100A6BP",SIP,HGNC
30053,ENSG00000239306,RBM14,14219,10432,"SIP, SYTIP1, COAA, DKFZp779J0927",SIP,HGNC
9653,ENSG00000153820,SPHKAP,30619,80309,SKIP,SKIP,HGNC
6555,ENSG00000132376,INPP5K,33882,51763,SKIP,SKIP,HGNC
3790,ENSG00000110696,C11orf58,16990,10944,SMAP,SMAP,HGNC
4118,ENSG00000112983,BRD8,19874,10902,"SMAP, p120",SMAP,HGNC
1329,ENSG00000075945,KIFAP3,17060,22920,"SMAP, KAP3, FLA3, KAP-1",SMAP,HGNC
6054,ENSG00000128739,SNRPN,11164,6638,"SMN, SM-D, HCERN3, SNRNP-N, SNURF-SNRPN, RT-LI",SMN,HGNC
4733,ENSG00000117632,STMN1,6510,3925,"SMN, OP18, PR22, PP19, PP17, Lag, FLJ32206",SMN,HGNC
44672,,SRML2,11297,,SPS2,SPS2,HGNC
14680,ENSG00000179918,SEPHS2,19686,22928,"SPS2, SPS2b",SPS2,HGNC
29651,ENSG00000237911,SRP68P3,30428,347717,SRPSMCR,SRPSMCR,HGNC
25105,ENSG00000227689,SRP68P2,30426,252840,SRPSMCR,SRPSMCR,HGNC
2628,ENSG00000102119,EMD,3331,2010,"STA, LEMD5",STA,HGNC
42187,,GCY,4211,,"STA, TSY",STA,HGNC
44456,,SIAT5,10865,,"STZ, SAT3",STZ,HGNC
3737,ENSG00000110080,ST3GAL4,10864,6484,"STZ, SAT3, FLJ11867",STZ,HGNC
9420,ENSG00000151729,SLC25A4,10990,291,"T1, AAC1",T1,HGNC
3774,ENSG00000110448,CD5,1685,921,T1,T1,HGNC
2154,ENSG00000100003,SEC14L2,10699,23541,"TAP, SPF, KIAA1186, KIAA1658, TAP1",TAP,HGNC
7711,ENSG00000138768,USO1,30904,8615,"TAP, VDP, p115",TAP,HGNC
7189,ENSG00000136068,FLNB,3755,2317,"TAP, TABP, ABP-278, FH1",TAP,HGNC
10662,ENSG00000162231,NXF1,8071,10482,"TAP, Mex67, DKFZp667O0311",TAP,HGNC
3985,ENSG00000112053,SLC26A8,14468,116369,TAT1,TAT1,HGNC
4051,ENSG00000112394,SLC16A10,17027,117247,"TAT1, MCT10",TAT1,HGNC
20615,ENSG00000211806,TRAV25,12122,28658,"TCRAV25S1, TCRAV32S1",TCRAV25S1,HGNC
20622,ENSG00000211814,TRAV35,12134,28647,"TCRAV25S1, TCRAV35S1",TCRAV25S1,HGNC
32337,ENSG00000249048,TRAV31,12130,28651,TCRAV31S1,TCRAV31S1,HGNC
20627,ENSG00000211819,TRAV40,12141,28641,"TCRAV31S1, TCRAV40S1",TCRAV31S1,HGNC
39492,ENSG00000275743,TRBV14,12189,28573,"TCRBV14S1, TCRBV16S1A1N1",TCRBV14S1,HGNC
20574,ENSG00000211752,TRBV27,12208,28560,"TCRBV14S1, TCRBV27S1",TCRBV14S1,HGNC
11557,ENSG00000165417,GTF2A1,4646,2957,TFIIA,TFIIA,HGNC
7919,ENSG00000140307,GTF2A2,4647,2958,"TFIIA, HsT18745",TFIIA,HGNC
5669,ENSG00000125651,GTF2F1,4652,2962,"TFIIF, BTF4, RAP74, TF2F1",TFIIF,HGNC
33084,ENSG00000251254,GTF2F2P1,4654,2964,TFIIF,TFIIF,HGNC
16561,ENSG00000188342,GTF2F2,4653,2963,"TFIIF, BTF4, RAP30",TFIIF,HGNC
21148,ENSG00000213339,QTRT1,23797,81890,TGT,TGT,HGNC
2546,ENSG00000101557,USP14,12612,9097,"TGT, Ubp6",TGT,HGNC
8221,ENSG00000142538,PTH2,30828,113091,TIP39,TIP39,HGNC
2189,ENSG00000100109,TFIP11,17165,24144,"TIP39, DKFZP434B194, Spp382",TIP39,HGNC
11108,ENSG00000163815,CLEC3B,11891,7123,TN,TN,HGNC
578,ENSG00000041982,TNC,5318,3371,"TN, MGC167029",TN,HGNC
38408,ENSG00000270141,TERC,11727,7012,"TR, hTR, TRC3, SCARNA19, TER",TR,HGNC
14910,ENSG00000181104,F2R,3537,2149,"TR, CF2R, PAR1, PAR-1",TR,HGNC
15638,ENSG00000184470,TXNRD2,18155,10587,"TR, TRXR2, TR3, SELZ, TXNR2",TR,HGNC
999,ENSG00000067167,TRAM1,20568,23471,"TRAM, TRAMP",TRAM,HGNC
31380,ENSG00000243414,TICAM2,21354,353376,"TRAM, TICAM-2, TIRP",TRAM,HGNC
17564,ENSG00000198400,NTRK1,8031,4914,"TRK, TRKA, MTC",TRK,HGNC
8399,ENSG00000143549,TPM3,12012,7170,TRK,TRK,HGNC
39736,ENSG00000277083,PRSS3P3,43790,136540,TRY3,TRY3,HGNC
264,ENSG00000010438,PRSS3,9486,5646,"TRY3, TRY4",TRY3,HGNC
14867,ENSG00000180910,TTTY11,18492,83866,"TTY11, NCRNA00134",TTY11,HGNC
29255,ENSG00000237048,TTTY12,18493,83867,"TTY11, NCRNA00135",TTY11,HGNC
29875,ENSG00000238498,SNORD13P1,10110,6076,"U13, U13.32A",U13,HGNC
29977,ENSG00000239039,SNORD13,32711,692084,"U13, RNU13, SNORD13A",U13,HGNC
29995,ENSG00000239128,SNORD13P3,10112,6078,"U13, U13.4B",U13,HGNC
44577,,SNORD13P2,10111,6077,"U13, U13.12A",U13,HGNC
22706,ENSG00000222076,RNU2-3P,10153,26854,U2,U2,HGNC
39737,ENSG00000277084,RNU2-4P,10154,26853,"U2, U2/7",U2,HGNC
39280,ENSG00000274585,RNU2-1,10142,6066,U2,U2,HGNC
22781,ENSG00000222328,RNU2-2P,10152,26855,U2,U2,HGNC
22836,ENSG00000222465,RNU2-5P,10155,26852,"U2, u2.7",U2,HGNC
36974,ENSG00000263934,SNORD3A,33189,780851,"U3, RNU3",U3,HGNC
43872,,RNU3,10156,,U3,U3,HGNC
43878,,RNU3B4,10174,,U3,U3,HGNC
18190,ENSG00000200318,SNORD3P1,10175,6068,U3,U3,HGNC
44619,,SNORD3P3,10177,26843,"U3, U3.5, u3.7",U3,HGNC
44616,,SNORD3F,52239,109616983,"U3, U3.2",U3,HGNC
44620,,SNORD3P4,10178,26842,"U3, U3.6",U3,HGNC
44615,,SNORD3@,32739,,"U3, U3A, U3B",U3,HGNC
43874,,RNU3A3,10170,,U3a,U3a,HGNC
37355,ENSG00000265185,SNORD3B-1,10168,26851,"U3a, U3b1, U3b2",U3a,HGNC
43875,,RNU3B1,10171,,U3b1,U3b1,HGNC
43876,,RNU3B2,10172,,U3b1,U3b1,HGNC
18595,ENSG00000201628,RNU4-7P,10194,6069,"U4, U4/7",U4,HGNC
18540,ENSG00000201458,RNU4-4P,10197,26840,"U4, U4/5",U4,HGNC
18655,ENSG00000201806,RNU4-8P,10195,6070,"U4, U4/14",U4,HGNC
22915,ENSG00000222736,RNU4-6P,10199,26838,"U4, U4/8",U4,HGNC
38890,ENSG00000272160,RNU4-5P,10198,26839,"U4, U4/6",U4,HGNC
43880,,RNU4-3P,10196,26841,"U4, U4/4",U4,HGNC
19669,ENSG00000206625,RNU6-1,10227,26827,"U6, U6-1",U6,HGNC
17881,ENSG00000199226,RNU6-50P,10229,26825,U6,U6,HGNC
26790,ENSG00000231587,SNORD62B,23031,692093,"U62, U62B",U62,HGNC
28472,ENSG00000235284,SNORD62A,10219,26786,"U62, U62A",U62,HGNC
4860,ENSG00000119048,UBE2B,12473,7320,"UBC2, HHR6B, RAD6B",UBC2,HGNC
1395,ENSG00000077721,UBE2A,12472,7319,"UBC2, HHR6A, RAD6A, HR6A",UBC2,HGNC
6559,ENSG00000132388,UBE2G1,12482,7326,UBC7,UBC7,HGNC
15706,ENSG00000184787,UBE2G2,12483,7327,UBC7,UBC7,HGNC
41794,,EBR3,3136,,ULG4,ULG4,HGNC
42353,,HOAC,5049,,ULG4,ULG4,HGNC
16713,ENSG00000188958,UTS2B,30894,257313,"URP, U2B",URP,HGNC
4418,ENSG00000115446,UNC50,16046,25972,"URP, UNCL, GMH1",URP,HGNC
25489,ENSG00000228668,TRGV5P,12291,6979,V1S5P,V1S5P,HGNC
24417,ENSG00000226212,TRGV6,12292,6980,"V1S5P, TCRGV5P",V1S5P,HGNC
4513,ENSG00000116039,ATP6V1B1,853,525,"VATB, RTA1B, Vma2",VATB,HGNC
8939,ENSG00000147416,ATP6V1B2,854,526,"VATB, Vma2, HO57",VATB,HGNC
3215,ENSG00000105939,ZC3HAV1,23721,56829,"ZAP, FLB6421, FLJ13288, MGC48898, ZC3HDC2, ZC3H2, PARP13, ARTD13",ZAP,HGNC
4909,ENSG00000119596,YLPM1,17798,56252,"ZAP, PPP1R169",ZAP,HGNC
31341,ENSG00000243289,AGAP13P,23499,728005,bA548K23.1,bA548K23.1,HGNC
18983,ENSG00000203942,C10orf62,23294,414157,bA548K23.1,bA548K23.1,HGNC
13841,ENSG00000175482,POLD4,14106,57804,"p12, POLDS",p12,HGNC
4401,ENSG00000115350,POLE4,18755,56655,p12,p12,HGNC
26837,ENSG00000231712,H3P5,43798,115482712,p12,p12,HGNC
1693,ENSG00000086504,MRPL28,14484,10573,"p15, bL28m",p15,HGNC
24989,ENSG00000227430,H3P9,43801,115482684,p15,p15,HGNC
26105,ENSG00000230111,H3P11,43803,115482708,p17,p17,HGNC
29644,ENSG00000237888,RPL29P31,35944,284064,"p17, PERMIT",p17,HGNC
13269,ENSG00000172465,TCEAL1,11616,9338,"p21, pp21, SIIR, P21, WEX9",p21,HGNC
14419,ENSG00000178458,H3P16,42982,644914,"p21, H3.6",p21,HGNC
3827,ENSG00000110958,PTGES3,16049,10728,"p23, TEBP, cPGES",p23,HGNC
32060,ENSG00000248205,H3P17,54451,115482694,p23,p23,HGNC
38714,ENSG00000271296,H3P19,54453,115482709,p24,p24,HGNC
9570,ENSG00000152954,NRSN1,17881,140767,p24,p24,HGNC
3804,ENSG00000110801,PSMD9,9567,5715,"p27, Rpn4",p27,HGNC
32894,ENSG00000250705,H3P23,54457,115482696,p27,p27,HGNC
13472,ENSG00000173465,ZNRD2,11328,10534,p27,p27,HGNC
2571,ENSG00000101843,PSMD10,9555,5716,p28,p28,HGNC
33036,ENSG00000251118,H3P24,54458,115482697,p28,p28,HGNC
2343,ENSG00000100591,AHSA1,1189,10598,"p38, Aha1, hAha1",p38,HGNC
3280,ENSG00000106305,AIMP2,20609,7965,"p38, PRO0992, JTV-1, JTV1",p38,HGNC
4407,ENSG00000115365,LANCL1,6508,10314,p40,p40,HGNC
22395,ENSG00000220347,H3P28,54461,115482699,p40,p40,HGNC
9941,ENSG00000156345,CDK20,21420,23552,"p42, PNQALRE",p42,HGNC
2325,ENSG00000100519,PSMC6,9553,5706,"p42, RPT5",p42,HGNC
25000,ENSG00000227443,H3P30,54463,115482700,p42,p42,HGNC
2422,ENSG00000101017,CD40,11919,958,"p50, Bp50",p50,HGNC
35673,ENSG00000258570,H3P40,54470,115482723,p50,p50,HGNC
1222,ENSG00000073282,TP63,15979,8626,"p51, SHFM4, EEC3, p63, p73L, OFC8, KET, p73H, NBP, p53CP, p40",p51,HGNC
37469,ENSG00000265541,H3P41,42979,100420410,p51,p51,HGNC
38800,ENSG00000271626,H3P42,54471,115482704,p52,p52,HGNC
11465,ENSG00000164985,PSIP1,9527,11168,"p52, LEDGF, p75, DFS70",p52,HGNC
24529,ENSG00000226436,H3P43,54472,100506811,p54,p54,HGNC
4607,ENSG00000116754,SRSF11,10782,9295,"p54, NET2",p54,HGNC
17195,ENSG00000197170,PSMD12,9557,5718,"p55, Rpn5",p55,HGNC
1314,ENSG00000075618,FSCN1,11148,6624,"p55, FLJ38511",p55,HGNC
4700,ENSG00000117461,PIK3R3,8981,8503,p55,p55,HGNC
24741,ENSG00000226881,H3P44,42981,347376,"p55, H3.8",p55,HGNC
5330,ENSG00000123106,CCDC91,24855,55297,"p56, FLJ11088, DKFZp779L1558",p56,HGNC
24891,ENSG00000227211,H3P45,54473,115482705,p56,p56,HGNC
20999,ENSG00000213024,NUP62,8066,23636,"p62, DKFZp547L134, IBSN, SNDI, MGC841, FLJ20822, FLJ43869",p62,HGNC
10537,ENSG00000161011,SQSTM1,11280,8878,"p62, p60, p62B, A170",p62,HGNC
17080,ENSG00000196787,H2AC11,4737,8969,"pH2A/f, H2A/p, H2A.1b",pH2A/f,HGNC
28269,ENSG00000234816,H2AC5P,4728,10341,pH2A/f,pH2A/f,HGNC
39337,ENSG00000274962,TEX28P1,33356,728447,pTEX,pTEX,HGNC
39717,ENSG00000277008,TEX28P2,33357,653363,"pTEX, CXorf2B",pTEX,HGNC
