,alias_symbol,gene_symbol,ENSG_ID,source,gene_symbol_count
248,EBP,"GLB1, SH3D19","ENSG00000170266, ENSG00000109686",HGNC,12
245,E4,"UBE4B, UBE4A","ENSG00000130939, ENSG00000110344",HGNC,12
871,DVL1L1,"DVL1P1, DVL1","nan, ENSG00000107404",NCBI Info,12
870,DVL,"DVL1P1, DVL1","nan, ENSG00000107404",NCBI Info,12
2542,Puma-g,"HCAR2, HCAR3","ENSG00000182782, ENSG00000255398",NCBI Info,12
1687,LACS2,"ACSL6, ACSL1","ENSG00000164398, ENSG00000151726",NCBI Info,12
1689,LAG-1,"CCL4, CCL4L1","ENSG00000275302, nan",NCBI Info,12
486, FBL5,"FBXL5, FBXL4","ENSG00000118564, ENSG00000112234",ENSG,12
1582,INT6,"INTS6, EIF3E","ENSG00000102786, ENSG00000104408",NCBI Info,12
706,PNR,"NR2E3, TAAR5","ENSG00000278570, ENSG00000135569",HGNC,12
450,CCBP2,"ACKR2, ACKR4","ENSG00000144648, ENSG00000129048",NCBI Info,12
853,DRP-2,"DPYSL2, DRP2","ENSG00000092964, ENSG00000102385",NCBI Info,12
3204,ACS2,"ACSL6, ACSL5","ENSG00000164398, ENSG00000197142",ENSG,12
1044, KIAA0172,"KANK4, KANK1","ENSG00000132854, ENSG00000107104",ENSG,12
3975,EMC19,"SKP1, SKP1P1","ENSG00000113558, ENSG00000231234",ENSG,12
1589,IPS-1,"MAVS, ISYNA1","ENSG00000088888, ENSG00000105655",NCBI Info,12
277,FBP,"FUBP1, RAB14","ENSG00000162613, ENSG00000119396",HGNC,12
1024,FBP2,"KHSRP, PCNX4","ENSG00000088247, ENSG00000126773",NCBI Info,12
1022,FBL7,"FBXL7, KDM2A","ENSG00000183580, ENSG00000173120",NCBI Info,12
1021,FBL6,"FBXL6, FBXL7","ENSG00000182325, ENSG00000183580",NCBI Info,12
1020,FBL5,"FBXL4, FBXL5","ENSG00000112234, ENSG00000118564",NCBI Info,12
1019,FBL4,"FBXL4, FBXL5","ENSG00000112234, ENSG00000118564",NCBI Info,12
1727,LHRHR,"LHCGR, GNRHR","ENSG00000138039, ENSG00000109163",NCBI Info,12
2605,RIC8,"RIC8B, RIC8A","ENSG00000111785, ENSG00000177963",NCBI Info,12
1263,H2BFG,"H2BC7, H2BC5","ENSG00000277224, ENSG00000158373",NCBI Info,12
1048,FGF-13,"FGF17, FGF13","ENSG00000158815, ENSG00000129682",NCBI Info,12
1046,FEZ,"FEZF2, FEZF1","ENSG00000153266, ENSG00000128610",NCBI Info,12
1010,FAN,"NSMAF, CNTRL","ENSG00000035681, ENSG00000119397",NCBI Info,12
276,FBL7,"FBXL7, KDM2A","ENSG00000183580, ENSG00000173120",HGNC,12
995, INT6,"INTS6, EIF3E","ENSG00000102786, ENSG00000104408",ENSG,12
4284,HIP,"RPL29, REG3A","ENSG00000162244, ENSG00000172016",ENSG,12
1027,FBW6,"FBXW8, FBXW7","ENSG00000174989, ENSG00000109670",NCBI Info,12
2824,SLP4,"S1PR4, SYTL4","ENSG00000125910, ENSG00000102362",NCBI Info,12
1029,FBXW6,"FBXW7, FBXW8","ENSG00000109670, ENSG00000174989",NCBI Info,12
2557,RAI1,"RNASE12, DXO","ENSG00000258436, ENSG00000204348",NCBI Info,12
1556,IK1,"IKZF1, KCNN4","ENSG00000185811, ENSG00000104783",NCBI Info,12
1561,IL1RA,"IL1R1, IL1RN","ENSG00000115594, ENSG00000136689",NCBI Info,12
1562,IL8RA,"CXCR2, CXCR1","ENSG00000180871, ENSG00000163464",NCBI Info,12
1563,ILERS,"IARS2, IARS1","ENSG00000067704, ENSG00000196305",NCBI Info,12
2822,SLIM,"FHL1, PDLIM2","ENSG00000022267, ENSG00000120913",NCBI Info,12
1484,HSM,"LRRC4B, NFYC","ENSG00000131409, ENSG00000066136",NCBI Info,12
1585,IP3R,"ITPR1, ITPR3","ENSG00000150995, ENSG00000096433",NCBI Info,12
975, IL27,"MYDGF, IL17D","ENSG00000074842, ENSG00000172458",ENSG,12
3500,C21orf49,C21orf62-AS1,ENSG00000205930,ENSG,12
2551,RAB7,"RAB7B, RAB7A","ENSG00000276600, ENSG00000075785",NCBI Info,12
1577,INOS,"ISYNA1, NOS2","ENSG00000105655, ENSG00000007171",NCBI Info,12
972, IL-27,"MYDGF, IL17D","ENSG00000074842, ENSG00000172458",ENSG,12
4270,HCCA2,"YY1AP1, MOB2","ENSG00000163374, ENSG00000182208",ENSG,12
974, IL1RA,"IL1R1, IL1RN","ENSG00000115594, ENSG00000136689",ENSG,12
4289,HK1,"HOOK1, KCNA4","ENSG00000134709, ENSG00000182255",ENSG,12
275,FBL6,"FBXL6, FBXL7","ENSG00000182325, ENSG00000183580",HGNC,12
3977,EMT,"ITK, SLC22A3","ENSG00000113263, ENSG00000146477",ENSG,12
1000, IRAP,"IL1RN, LNPEP","ENSG00000136689, ENSG00000113441",ENSG,12
1605,JP2,"TRGJP2, JPH2","ENSG00000211688, ENSG00000149596",NCBI Info,12
270,FAF,"USP9X, FANCF","ENSG00000124486, ENSG00000183161",HGNC,12
89,AHH,"CYP1A1, AHRR","ENSG00000140465, ENSG00000063438",NCBI Info,12
1609,K13,"KCNG1, KRT13","ENSG00000026559, ENSG00000171401",NCBI Info,12
3199,ACAT,"SOAT1, ACAT1","ENSG00000057252, ENSG00000075239",ENSG,12
1601,J3,"IGKJ3, IGLJ3","ENSG00000211595, nan",NCBI Info,12
1611,K7,"KRT7, RBPJP4","ENSG00000135480, nan",NCBI Info,12
2857,SOSS-B2,"SSBP2, NABP1","ENSG00000145687, ENSG00000173559",NCBI Info,12
963,ERVR,"ERV3-1, VCAN","ENSG00000213462, ENSG00000038427",NCBI Info,12
961,ERK4,"MAPK7, MAPK4","ENSG00000166484, ENSG00000141639",NCBI Info,12
394,HL-2,"DNAH6, ITLN2","ENSG00000115423, ENSG00000158764",HGNC,12
959,ERK,"EPHB2, MAPK1","ENSG00000133216, ENSG00000100030",NCBI Info,12
1614,KAP,"NAPSA, CDKN3","ENSG00000131400, ENSG00000100526",NCBI Info,12
269,FAD1,"FLAD1, BRCA2","ENSG00000160688, ENSG00000139618",HGNC,12
956,ERG1,"CUZD1, KCNH2","ENSG00000138161, ENSG00000055118",NCBI Info,12
955,ERG-1,"KCNH2, CUZD1","ENSG00000055118, ENSG00000138161",NCBI Info,12
3978,ENST00000416860.2,TNFRSF14-AS1,ENSG00000281197,ENSG,12
1604,JP1,"TRGJP1, JPH1","ENSG00000211692, ENSG00000104369",NCBI Info,12
1594,ISGF-3,"STAT2, STAT1","ENSG00000170581, ENSG00000115415",NCBI Info,12
508,MB1,"PSMB5, CD79A","ENSG00000100804, ENSG00000105369",HGNC,12
2779,SERS,"SARS1, SARS2","ENSG00000031698, ENSG00000104835",NCBI Info,12
274,FBL5,"FBXL5, FBXL4","ENSG00000118564, ENSG00000112234",HGNC,12
994,FAM10A4,"ST13P4, ST13","nan, ENSG00000100380",NCBI Info,12
1591,IRAP,"IL1RN, LNPEP","ENSG00000136689, ENSG00000113441",NCBI Info,12
387,HI,"ABCC8, AKAP4","ENSG00000006071, ENSG00000147081",HGNC,12
992,FAF,"FANCF, USP9X","ENSG00000183161, ENSG00000124486",NCBI Info,12
2607,RIF1,"LRIF1, INSL6","ENSG00000121931, ENSG00000120210",NCBI Info,12
988,FAD1,"BRCA2, FLAD1","ENSG00000139618, ENSG00000160688",NCBI Info,12
2545,QPC,"UQCRQ, UQCRB","ENSG00000164405, ENSG00000156467",NCBI Info,12
390,HK1,"HOOK1, KCNA4","ENSG00000134709, ENSG00000182255",HGNC,12
273,FBL4,"FBXL5, FBXL4","ENSG00000118564, ENSG00000112234",HGNC,12
2610,RIM,"RIMS1, RBBP8","ENSG00000079841, ENSG00000101773",NCBI Info,12
272,FBL3,"FBXL3, FBXL2","ENSG00000005812, ENSG00000153558",HGNC,12
2720,SAP,"APCS, SH2D1A","ENSG00000132703, ENSG00000183918",NCBI Info,12
158,CIA,"NCOA5, ASF1A","ENSG00000124160, ENSG00000111875",HGNC,12
2491,PRX2,"PRRX2, PRDX2","ENSG00000167157, ENSG00000167815",NCBI Info,12
2344,PGAM-B,"PGAM4, PGAM1","ENSG00000226784, ENSG00000171314",NCBI Info,12
966,ZAC,"ZACN, PLAGL1","ENSG00000186919, ENSG00000118495",HGNC,12
586,NIRF,"UHRF2, IL17B","ENSG00000147854, ENSG00000127743",HGNC,12
1859, PCL1,"PCYOX1, PHF1","ENSG00000116005, ENSG00000225553",ENSG,12
2490,PRX1,"PRDX1, PRRX1","ENSG00000117450, ENSG00000116132",NCBI Info,12
3349,B9,"NDUFA3, B9D1","ENSG00000276061, ENSG00000108641",ENSG,12
978,mu2,"AP2M1, AP1M2","ENSG00000161203, ENSG00000129354",HGNC,12
977,dJ760C5.1,"CFTR, CFTRP1","ENSG00000001626, ENSG00000228593",HGNC,12
3595,CAS,"BCAR1, CSE1L","ENSG00000285460, ENSG00000124207",ENSG,12
2338,PERRS,"RGS9BP, RGS9","ENSG00000186326, ENSG00000108370",NCBI Info,12
1869, PDIR,"PDIA5, PDIA2","ENSG00000065485, ENSG00000185615",ENSG,12
2342,PFIC4,"TJP2, HSD3B7","ENSG00000119139, ENSG00000099377",NCBI Info,12
1872, PEN,"PUM3, PCSK1N","ENSG00000080608, ENSG00000102109",ENSG,12
970,ZIP,"DAPK3, ZGPAT","ENSG00000167657, ENSG00000197114",HGNC,12
2345,PGD2,"PTGDS, HPGDS","ENSG00000107317, ENSG00000163106",NCBI Info,12
3311,ASH2,"ASH2L, ASCL2","ENSG00000129691, ENSG00000183734",ENSG,12
488,CDKN2,"CDKN2A, CDK2","ENSG00000147889, ENSG00000123374",NCBI Info,12
1878, PERRS,"RGS9BP, RGS9","ENSG00000186326, ENSG00000108370",ENSG,12
2329,PE-1,"ETV3, CELA2A","ENSG00000117036, ENSG00000142615",NCBI Info,12
981,p105,"NFKB2, NFKB1","ENSG00000077150, ENSG00000109320",HGNC,12
623,OST,"DDOST, MCF2L","ENSG00000244038, ENSG00000126217",HGNC,12
994,p20,"TPPP3, H3P14","ENSG00000159713, ENSG00000250966",HGNC,12
2321,PDF,"PFDN1, GDF15","ENSG00000113068, ENSG00000130513",NCBI Info,12
3310,ASH1,"ASCL1, ASH1L","ENSG00000139352, ENSG00000116539",ENSG,12
2323,PDIR,"PDIA5, PDIA2","ENSG00000065485, ENSG00000185615",NCBI Info,12
1843, PARS,"EPRS1, PARP1","ENSG00000136628, ENSG00000143799",ENSG,12
998,p220,"EIF4G1, NPAT","ENSG00000114867, ENSG00000149308",HGNC,12
992,p180,"RRBP1, POLA1","ENSG00000125844, ENSG00000101868",HGNC,12
65,ASH1,"ASH1L, ASCL1","ENSG00000116539, ENSG00000139352",HGNC,12
981,F5F8D,"LMAN1, MCFD2","ENSG00000074695, ENSG00000180398",NCBI Info,12
66,ASH2,"ASH2L, ASCL2","ENSG00000129691, ENSG00000183734",HGNC,12
2918,STAP,"CYGB, PMFBP1","ENSG00000161544, ENSG00000118557",NCBI Info,12
2480,PRP8,"DHX16, PRPF8","ENSG00000204560, ENSG00000174231",NCBI Info,12
1924, PMI,"TMEM11, PMM2","ENSG00000178307, ENSG00000140650",ENSG,12
621,ORP1,"OSBPL1A, RP1","ENSG00000141447, ENSG00000104237",HGNC,12
628,P15,"CDKN2B, NXT1","ENSG00000147883, ENSG00000132661",HGNC,12
2905,SST3,"SNED1, SSTR3","ENSG00000162804, ENSG00000278195",NCBI Info,12
2347,PGDS,"PTGDS, HPGDS","ENSG00000107317, ENSG00000163106",NCBI Info,12
3328,AZ1,"CEP131, OAZ1","ENSG00000141577, ENSG00000104904",ENSG,12
2893,SRP1,"KPNA3, KPNA1","ENSG00000102753, ENSG00000114030",NCBI Info,12
917,TRF2,"TERF2, TBPL1","ENSG00000132604, ENSG00000028839",HGNC,12
41,AP47B,"AP4S1, AP3M2","ENSG00000100478, ENSG00000070718",HGNC,12
3581,CAL,"FBLIM1, GOPC","ENSG00000162458, ENSG00000047932",ENSG,12
1919, PLIP,"KAT5, PTPMT1","ENSG00000172977, ENSG00000110536",ENSG,12
3044, mu2,"AP2M1, AP1M2","ENSG00000161203, ENSG00000129354",ENSG,12
3397,p49,"PRIM1, H3P39","ENSG00000198056, nan",NCBI Info,12
2367,PIG11,"MPG, TP53I11","ENSG00000103152, ENSG00000175274",NCBI Info,12
944,UFD2,"UBE4B, UBE4A","ENSG00000130939, ENSG00000110344",HGNC,12
1892, PHKD,"CALM2, CALM1","ENSG00000143933, ENSG00000198668",ENSG,12
2732,SAX3,"ROBO1, ROBO2","ENSG00000169855, ENSG00000185008",NCBI Info,12
3392,p43,"H3P31, AIMP1","ENSG00000232466, ENSG00000164022",NCBI Info,12
3390,p41,"H3P29, MAPK1","ENSG00000228783, ENSG00000100030",NCBI Info,12
2372,PIG6,"PRODH, SPAG9","ENSG00000277196, ENSG00000008294",NCBI Info,12
1913, PLCE,"PLCE1, PLCL1","ENSG00000138193, ENSG00000115896",ENSG,12
923,TSG,"TWSG1, RASEF","ENSG00000128791, ENSG00000165105",HGNC,12
2348,PGG/HS,"PTGS2, PTGS1","ENSG00000073756, ENSG00000095303",NCBI Info,12
64,ASC2,"PYDC1, NCOA6","ENSG00000169900, ENSG00000198646",HGNC,12
956,VWS1,"CAMK1G, IRF6","ENSG00000008118, ENSG00000117595",HGNC,12
1885, PGDS,"PTGDS, HPGDS","ENSG00000107317, ENSG00000163106",ENSG,12
629,P18,"ZNF197, MAFK","ENSG00000186448, ENSG00000198517",HGNC,12
948,UNR,"CSDE1, P2RY4","ENSG00000009307, ENSG00000186912",HGNC,12
985,p13,"H3P6, EXOSC1","ENSG00000235655, ENSG00000171311",HGNC,12
2850,SNRNP65,"USP39, RNPC3","ENSG00000168883, ENSG00000185946",NCBI Info,12
2223,P38,"GRAP2, AIMP2","ENSG00000100351, ENSG00000106305",NCBI Info,12
2232,P56,"IFIT1, CDKL2","ENSG00000185745, ENSG00000138769",NCBI Info,12
4788,POTE2beta,"POTEJ, POTEI","ENSG00000222038, ENSG00000196834",ENSG,12
940,UBC2,"UBE2B, UBE2A","ENSG00000119048, ENSG00000077721",HGNC,12
2727,SARS,"SARS1, SARS2","ENSG00000031698, ENSG00000104835",NCBI Info,12
1900, PIG6,"PRODH, SPAG9","ENSG00000277196, ENSG00000008294",ENSG,12
2900,SSB2,"NABP1, SPSB2","ENSG00000173559, ENSG00000111671",NCBI Info,12
2899,SSB1,"NABP2, SPSB1","ENSG00000139579, ENSG00000171621",NCBI Info,12
3608,CBP,"CREBBP, PAG1","ENSG00000005339, ENSG00000076641",ENSG,12
3609,CCBP2,"ACKR2, ACKR4","ENSG00000144648, ENSG00000129048",ENSG,12
2317,PCTAIRE,"CDK18, CDK16","ENSG00000117266, ENSG00000102225",NCBI Info,12
51,ACTBL1,"POTEH, POTEG","ENSG00000198062, ENSG00000187537",NCBI Info,12
2714,SAD1,"BRSK2, USP39","ENSG00000174672, ENSG00000168883",NCBI Info,12
1763, OST,"MCF2L, DDOST","ENSG00000126217, ENSG00000244038",ENSG,12
59,ADC,"GADL1, AZIN2","ENSG00000144644, ENSG00000142920",NCBI Info,12
4789,PP5,"PPP5C, TFPI2","ENSG00000011485, ENSG00000105825",ENSG,12
85,AGS8,"LSM11, FNDC1","ENSG00000155858, ENSG00000164694",NCBI Info,12
2897,SSA,"TRIM21, CALR","ENSG00000132109, ENSG00000179218",NCBI Info,12
47,ACS2,"ACSL6, ACSL5","ENSG00000164398, ENSG00000197142",NCBI Info,12
1760, ORP1,"RP1, OSBPL1A","ENSG00000104237, ENSG00000141447",ENSG,12
2769,SDR25C1,"DHRS4, DHRS2","ENSG00000157326, ENSG00000100867",NCBI Info,12
82,B9,"NDUFA3, B9D1","ENSG00000170906, ENSG00000108641",HGNC,12
2219, SAC3,"FIG4, MCM3AP","ENSG00000112367, ENSG00000160294",ENSG,12
2238,P78,"MED25, MCRS1","ENSG00000104973, ENSG00000187778",NCBI Info,12
2240,P80,"WDR48, IL1R1","ENSG00000114742, ENSG00000115594",NCBI Info,12
2241,P84,"SIRPA, THOC1","ENSG00000198053, ENSG00000079134",NCBI Info,12
61,ADHR,"AVPR2, FGF23","ENSG00000126895, ENSG00000118972",NCBI Info,12
62,ADIR2,"TOR3A, NUP98","ENSG00000186283, ENSG00000110713",NCBI Info,12
2251,PAC-1,"DUSP2, PSMG1","ENSG00000158050, ENSG00000183527",NCBI Info,12
593,NPH3,"NXPH3, NPHP3","ENSG00000182575, ENSG00000113971",HGNC,12
2930,STSL,"ABCG5, ABCG8","ENSG00000138075, ENSG00000143921",NCBI Info,12
77,AGP1,"ANGPT1, ORM1","ENSG00000154188, ENSG00000229314",NCBI Info,12
3370,p20,"TPPP3, H3P14","ENSG00000159713, nan",NCBI Info,12
1833, PAP1,"REG3A, PDAP1","ENSG00000172016, ENSG00000106244",ENSG,12
2298,PC-1,"TPD52, ENPP1","ENSG00000076554, ENSG00000197594",NCBI Info,12
74,AG3,"AGR3, NBPF15","ENSG00000173467, ENSG00000266338",NCBI Info,12
2226,P42,"CDKL1, CDK20","ENSG00000100490, ENSG00000156345",NCBI Info,12
748,RAR,"RAB40B, RARA","ENSG00000141542, ENSG00000131759",HGNC,12
2223, SAP,"SH2D1A, APCS","ENSG00000183918, ENSG00000132703",ENSG,12
2224, SAP1,"DEFB4A, PSAP","ENSG00000171711, ENSG00000197746",ENSG,12
4783,PNR,"NR2E3, TAAR5","ENSG00000278570, ENSG00000135569",ENSG,12
67,ADR,"FDXR, AKR1B1","ENSG00000161513, ENSG00000085662",NCBI Info,12
66,ADPRTL3,"PARP2, PARP3","ENSG00000129484, ENSG00000041880",NCBI Info,12
65,ADPRTL2,"PARP3, PARP2","ENSG00000041880, ENSG00000129484",NCBI Info,12
3659,CDH14,"CDH18, CDH15","ENSG00000145526, ENSG00000129910",ENSG,12
597,NS,"GNL3, SPINK5","ENSG00000163938, ENSG00000133710",HGNC,12
2255,PACT,"PRKRA, RBBP6","ENSG00000180228, ENSG00000122257",NCBI Info,12
1031,p67,"METAP2, CD33","ENSG00000111142, ENSG00000105383",HGNC,12
2290,PB,"HTN3, SPINT2","ENSG00000205649, ENSG00000167642",NCBI Info,12
73,AZ1,"OAZ1, CEP131","ENSG00000104904, ENSG00000141577",HGNC,12
2287,PARS,"PARP1, EPRS1","ENSG00000143799, ENSG00000136628",NCBI Info,12
1816, P84,"SIRPA, THOC1","ENSG00000198053, ENSG00000079134",ENSG,12
1029,p60,"SQSTM1, H3P7","ENSG00000161011, ENSG00000237178",HGNC,12
612,ODC1L,"AZIN1, AZIN2","ENSG00000155096, ENSG00000142920",HGNC,12
1823, PACT,"PRKRA, RBBP6","ENSG00000180228, ENSG00000122257",ENSG,12
0,10q23del,"PTEN, BMPR1A","ENSG00000171862, ENSG00000107779",NCBI Info,12
2310,PCL,"PKD2L1, FLT4","ENSG00000107593, ENSG00000037280",NCBI Info,12
1018,p48,"PTF1A, H3P38","ENSG00000168267, ENSG00000259389",HGNC,12
2311,PCL1,"PHF1, PCYOX1","ENSG00000112511, ENSG00000116005",NCBI Info,12
1014,p43,"AIMP1, H3P31","ENSG00000164022, ENSG00000232466",HGNC,12
616,OP-2,"BMP8B, BMP8A","ENSG00000116985, ENSG00000183682",HGNC,12
1010,p37,"CCNH, UBXN2B","ENSG00000134480, ENSG00000215114",HGNC,12
2256,PAD,"DHX40, PADI4","ENSG00000108406, ENSG00000159339",NCBI Info,12
1788, P1,"A4GALT, PRF1","ENSG00000128274, ENSG00000180644",ENSG,12
749,RBP,"RENBP, SUGP1","ENSG00000102032, ENSG00000105705",HGNC,12
2281,PAR3,"PARD3, F2RL2","ENSG00000148498, ENSG00000164220",NCBI Info,12
2050,NIRF,"IL17B, UHRF2","ENSG00000127743, ENSG00000147854",NCBI Info,12
2274,PAPA1,"GLI3, INO80B","ENSG00000106571, ENSG00000115274",NCBI Info,12
7,61E3.4,"SMG1, NPIPB4","ENSG00000157106, ENSG00000185864",NCBI Info,12
8,87U6,"GNAI3, RNU6V","ENSG00000065135, nan",NCBI Info,12
47, AUTL1,"ATG4B, ATG4C","ENSG00000168397, ENSG00000125703",ENSG,12
3634,CD25,"ISG20, IL2RA","ENSG00000172183, ENSG00000134460",ENSG,12
1792, P15,"CDKN2B, NXT1","ENSG00000147883, ENSG00000132661",ENSG,12
2741,SCAR2,"PMPCA, WASF2","ENSG00000165688, ENSG00000158195",NCBI Info,12
602,NTN,"CX3CL1, NRTN","ENSG00000006210, ENSG00000171119",HGNC,12
2270,PAP-II,"ANXA4, TRHDE","ENSG00000196975, ENSG00000072657",NCBI Info,12
2267,PAN2,"RDH14, NLRP4","ENSG00000240857, ENSG00000160505",NCBI Info,12
2261,PAGE-1,"PAGE4, PAGE1","ENSG00000101951, ENSG00000068985",NCBI Info,12
1794, P21,"NSG1, CDKN1A","ENSG00000168824, ENSG00000124762",ENSG,12
761,RIG1,"RIGI, PLAAT4","ENSG00000107201, ENSG00000133321",HGNC,12
2440,PP5,"PPP5C, TFPI2","ENSG00000011485, ENSG00000105825",NCBI Info,12
1933, PN-I,"NT5C, NT5C3A","ENSG00000125458, ENSG00000122643",ENSG,12
2733,SBBI31,"SNX24, SNX25","ENSG00000064652, ENSG00000109762",NCBI Info,12
897,TLP,"CRIP3, TBPL1","ENSG00000146215, ENSG00000028839",HGNC,12
2870,SPB1,"FTSJ1, FTSJ3","ENSG00000068438, ENSG00000108592",NCBI Info,12
3307,ZAC,"ZACN, PLAGL1","ENSG00000186919, ENSG00000118495",NCBI Info,12
762,RIM,"RIMS1, RBBP8","ENSG00000079841, ENSG00000101773",HGNC,12
759,RIF1,"INSL6, LRIF1","ENSG00000120210, ENSG00000121931",HGNC,12
2439,PP4,"ANXA5, PPP4C","ENSG00000164111, ENSG00000149923",NCBI Info,12
756,REF1,"APEX1, TFPI2","ENSG00000100823, ENSG00000105825",HGNC,12
754,RDC1,"VIPR1, ACKR3","ENSG00000114812, ENSG00000144476",HGNC,12
3308,ZAC1,"PLAGL1, ZACN","ENSG00000118495, ENSG00000186919",NCBI Info,12
449,CBWD3,"ZNG1E, ZNG1C","ENSG00000147996, ENSG00000196873",NCBI Info,12
680,PDIR,"PDIA2, PDIA5","ENSG00000185615, ENSG00000065485",HGNC,12
2209, S12,"PSMD7, HTR1B","ENSG00000103035, ENSG00000135312",ENSG,12
701,PMI,"PMM2, TMEM11","ENSG00000140650, ENSG00000178307",HGNC,12
2463,PRG2,"PXDN, PLPPR3","ENSG00000130508, ENSG00000129951",NCBI Info,12
2872,SPC3,"PCSK1, SPCS3","ENSG00000175426, ENSG00000129128",NCBI Info,12
5302,p42,"H3P30, PSMC6","ENSG00000227443, ENSG00000100519",ENSG,12
664,PARS,"PARP1, EPRS1","ENSG00000143799, ENSG00000136628",HGNC,12
2871,SPC1,"FURIN, SPCS1","ENSG00000140564, ENSG00000114902",NCBI Info,12
2058, QP-C,"UQCRQ, UQCRB","ENSG00000164405, ENSG00000156467",ENSG,12
684,PERRS,"RGS9BP, RGS9","ENSG00000186326, ENSG00000108370",HGNC,12
783,RPT5,"PSMC3, PSMC6","ENSG00000165916, ENSG00000100519",HGNC,12
3273,VWS1,"CAMK1G, IRF6","ENSG00000008118, ENSG00000117595",NCBI Info,12
2432,PP17,"STMN1, PLIN3","ENSG00000117632, ENSG00000105355",NCBI Info,12
2433,PP18,"BCAT2, BCAT1","ENSG00000105552, ENSG00000060982",NCBI Info,12
2434,PP2C-DELTA,"PPM1D, ILKAP","ENSG00000170836, ENSG00000132323",NCBI Info,12
2044, PXMP1,"PEX19, ABCD3","ENSG00000162735, ENSG00000117528",ENSG,12
790,S10,"RPS10, PSMD6","ENSG00000124614, ENSG00000163636",HGNC,12
2437,PP2CE,"PPM1L, PPM1M","ENSG00000163590, ENSG00000164088",NCBI Info,12
3311,ZIP,"DAPK3, ZGPAT","ENSG00000167657, ENSG00000197114",NCBI Info,12
2877,SPIN,"SPIN1, GTF2I","ENSG00000106723, ENSG00000263001",NCBI Info,12
672,PCA1,"PCAT1, ENPP1","ENSG00000253438, ENSG00000197594",HGNC,12
773,RMD1,"RMND1, RMDN1","ENSG00000155906, ENSG00000176623",HGNC,12
674,PCL,"PKD2L1, FLT4","ENSG00000107593, ENSG00000037280",HGNC,12
675,PCL1,"PCYOX1, PHF1","ENSG00000116005, ENSG00000112511",HGNC,12
740,PTP,"PTPRU, REG1A","ENSG00000060656, ENSG00000115386",HGNC,12
2081, RDC1,"VIPR1, ACKR3","ENSG00000114812, ENSG00000144476",ENSG,12
799,S9,"RPS9, PSMD11","ENSG00000170889, ENSG00000108671",HGNC,12
698,PLIP,"PTPMT1, KAT5","ENSG00000110536, ENSG00000172977",HGNC,12
715,PP17,"STMN1, PLIN3","ENSG00000117632, ENSG00000105355",HGNC,12
2456,PRAAS3,"PSMB9, PSMB4","ENSG00000240065, ENSG00000159377",NCBI Info,12
713,POTE2beta,"POTEI, POTEJ","ENSG00000196834, ENSG00000222038",HGNC,12
2112, RIP,"RPAIN, AGFG1","ENSG00000129197, ENSG00000173744",ENSG,12
2,87U6,"RNU6V, GNAI3","ENSG00000206832, ENSG00000065135",HGNC,12
700,PM5,"NOMO2, NOMO1","ENSG00000185164, ENSG00000103512",HGNC,12
2856,SOSS-B1,"SSBP1, NABP2","ENSG00000106028, ENSG00000139579",NCBI Info,12
681,PEN,"PUM3, PCSK1N","ENSG00000080608, ENSG00000102109",HGNC,12
731,PSF,"IGFBP7, SFPQ","ENSG00000163453, ENSG00000116560",HGNC,12
742,QP-C,"UQCRQ, UQCRB","ENSG00000164405, ENSG00000156467",HGNC,12
5304,p56,"H3P45, PSMC1","ENSG00000227211, ENSG00000100764",ENSG,12
2122, RMD1,"RMND1, RMDN1","ENSG00000155906, ENSG00000176623",ENSG,12
708,POD1,"TCF21, CORO7","ENSG00000118526, ENSG00000262246",HGNC,12
703,PN-I,"NT5C3A, NT5C","ENSG00000122643, ENSG00000125458",HGNC,12
693,PIG6,"SPAG9, PRODH","ENSG00000008294, ENSG00000100033",HGNC,12
717,PP5,"TFPI2, PPP5C","ENSG00000105825, ENSG00000011485",HGNC,12
5297,p24,"H3P19, NRSN1","ENSG00000271296, ENSG00000152954",ENSG,12
687,PGDS,"HPGDS, PTGDS","ENSG00000163106, ENSG00000107317",HGNC,12
737,PTEN2,"TPTE, PTENP1","ENSG00000274391, ENSG00000237984",HGNC,12
2442,PPCD,"COL8A2, VSX1","ENSG00000171812, ENSG00000100987",NCBI Info,12
2085, REF1,"APEX1, TFPI2","ENSG00000100823, ENSG00000105825",ENSG,12
686,PGAM-B,"PGAM4, PGAM1","ENSG00000226784, ENSG00000171314",HGNC,12
729,PRX2,"PRRX2, PRDX2","ENSG00000167157, ENSG00000167815",HGNC,12
590,NOR1,"NR4A3, OSCP1","ENSG00000119508, ENSG00000116885",HGNC,12
2449,PPN,"PORCN, PAPLN","ENSG00000102312, ENSG00000100767",NCBI Info,12
721,PRG2,"PXDN, PLPPR3","ENSG00000130508, ENSG00000129951",HGNC,12
2451,PPS,"INPP5K, IRF6","ENSG00000132376, ENSG00000117595",NCBI Info,12
3291,WTS,"LAS1L, HDAC8","ENSG00000001497, ENSG00000147099",NCBI Info,12
3290,WT2,"H19, H19-ICR","ENSG00000130600, nan",NCBI Info,12
2100, RIG1,"RIGI, PLAAT4","ENSG00000107201, ENSG00000133321",ENSG,12
2101, RIM,"RBBP8, RIMS1","ENSG00000101773, ENSG00000079841",ENSG,12
722,PRIP,"NCOA6, PLCL1","ENSG00000198646, ENSG00000115896",HGNC,12
2427,POTE2beta,"POTEI, POTEJ","ENSG00000196834, ENSG00000222038",NCBI Info,12
