gene_symbol,ENSG_ID,alias_symbol,source
HLA-DPA2,ENSG00000223894,HLA-DP2A,ENSG
HLA-DPA2,ENSG00000234260,HLA-DP2A,ENSG
HLA-DPA2,ENSG00000230878,HLA-DP2A,ENSG
HLA-DPA2,ENSG00000236898,HLA-DP2A,ENSG
HLA-DRB1,ENSG00000206306,HLA-DR1B,ENSG
HLA-DRB1,ENSG00000228080,HLA-DR1B,ENSG
HLA-DRB1,ENSG00000236884,HLA-DR1B,ENSG
HLA-DRB1,ENSG00000196126,HLA-DR1B,ENSG
HLA-DRB1,ENSG00000229074,HLA-DR1B,ENSG
HLA-DRB1,ENSG00000206240,HLA-DR1B,ENSG
HLA-DRB3,ENSG00000196101,HLA-DR3B,ENSG
HLA-DRB3,ENSG00000231679,HLA-DR3B,ENSG
HLA-DRB3,ENSG00000230463,HLA-DR3B,ENSG
HLA-DRB4,ENSG00000227826,HLA-DR4B,ENSG
HLA-DRB4,ENSG00000227357,HLA-DR4B,ENSG
HLA-DRB4,ENSG00000231021,HLA-DR4B,ENSG
HLA-DRA,ENSG00000228987,HLA-DRA1,ENSG
HLA-DRA,ENSG00000230726,HLA-DRA1,ENSG
HLA-DRA,ENSG00000234794,HLA-DRA1,ENSG
HLA-DRA,ENSG00000206308,HLA-DRA1,ENSG
HLA-DRA,ENSG00000226260,HLA-DRA1,ENSG
HLA-DRA,ENSG00000227993,HLA-DRA1,ENSG
HLA-DRA,ENSG00000204287,HLA-DRA1,ENSG
HLA-DRA,ENSG00000277263,HLA-DRA1,ENSG
HLA-DQA2,ENSG00000233192,HLA-DXA,ENSG
HLA-DQA2,ENSG00000231823,HLA-DXA,ENSG
HLA-DQA2,ENSG00000225103,HLA-DXA,ENSG
HLA-DQA2,ENSG00000206301,HLA-DXA,ENSG
HLA-DQA2,ENSG00000237541,HLA-DXA,ENSG
HLA-DQA2,ENSG00000231823,HLA-DXA,ENSG
HLA-DQA2,ENSG00000237541,HLA-DXA,ENSG
HLA-DQA2,ENSG00000257473,HLA-DXA,ENSG
HLA-DQA2,ENSG00000231526,HLA-DXA,ENSG
HLA-DQA2,ENSG00000257473,HLA-DXA,ENSG
HLA-DQA2,ENSG00000225103,HLA-DXA,ENSG
HLA-DQA2,ENSG00000231526,HLA-DXA,ENSG
HLA-DQA2,ENSG00000233192,HLA-DXA,ENSG
HLA-DQA2,ENSG00000223793,HLA-DXA,ENSG
HLA-DQA2,ENSG00000223793,HLA-DXA,ENSG
HLA-DQA2,ENSG00000206301,HLA-DXA,ENSG
HLA-DQB2,ENSG00000196610,HLA-DXB,ENSG
HLA-DQB2,ENSG00000226165,HLA-DXB,ENSG
HLA-DQB2,ENSG00000228813,HLA-DXB,ENSG
HLA-DQB2,ENSG00000232629,HLA-DXB,ENSG
HLA-DQB2,ENSG00000224305,HLA-DXB,ENSG
HLA-DQB2,ENSG00000230675,HLA-DXB,ENSG
HLA-DQB2,ENSG00000229493,HLA-DXB,ENSG
HLA-DQB2,ENSG00000228254,HLA-DXB,ENSG
HLA-Z,ENSG00000225459,HLA-Z1,ENSG
HLA-Z,ENSG00000235301,HLA-Z1,ENSG
HLA-Z,ENSG00000233053,HLA-Z1,ENSG
HLA-Z,ENSG00000228785,HLA-Z1,ENSG
HLA-Z,ENSG00000228498,HLA-Z1,ENSG
HLA-Z,ENSG00000226691,HLA-Z1,ENSG
HLA-Z,ENSG00000237334,HLA-Z1,ENSG
HLA-Z,ENSG00000237871,HLA-Z1,ENSG
TM9SF1,ENSG00000100926,HMP70,ENSG
TM9SF1,ENSG00000285465,HMP70,ENSG
HNF1B,ENSG00000276194,HNF1beta,ENSG
HNF1B,ENSG00000275410,HNF1beta,ENSG
HNRNPCL2,ENSG00000275774,HNRNPCP5,ENSG
HNRNPCL2,ENSG00000274109,HNRNPCP5,ENSG
HNRNPCL2,ENSG00000282530,HNRNPCP5,ENSG
HNRNPCL2,ENSG00000283370,HNRNPCP5,ENSG
HNRNPCL1,ENSG00000179172,HNRPCL1,ENSG
HNRNPCL1,ENSG00000282175,HNRPCL1,ENSG
HNRNPL,ENSG00000104824,HNRPL,ENSG
HNRNPL,ENSG00000282947,HNRPL,ENSG
HMOX2,ENSG00000277424,HO-2,ENSG
HMOX2,ENSG00000103415,HO-2,ENSG
HOPX,ENSG00000171476,HOP,ENSG
STIP1,ENSG00000168439,HOP,ENSG
HOXA4,ENSG00000197576,HOX1,ENSG
HOXA13,ENSG00000106031,HOX1,ENSG
HOXA11,ENSG00000005073,HOX1,ENSG
HOXA9,ENSG00000078399,HOX1,ENSG
HOXA7,ENSG00000122592,HOX1,ENSG
HOXA6,ENSG00000106006,HOX1,ENSG
HOXA5,ENSG00000106004,HOX1,ENSG
HOXA1,ENSG00000105991,HOX1,ENSG
HOXA10,ENSG00000253293,HOX1,ENSG
HOXA3,ENSG00000105997,HOX1,ENSG
HOXB6,ENSG00000108511,HOX2,ENSG
HOXB4,ENSG00000182742,HOX2,ENSG
HOXB7,ENSG00000260027,HOX2,ENSG
HOXB9,ENSG00000170689,HOX2,ENSG
HOXB8,ENSG00000120068,HOX2,ENSG
HOXB5,ENSG00000120075,HOX2,ENSG
HOXB1,ENSG00000120094,HOX2,ENSG
HOXB2,ENSG00000173917,HOX2,ENSG
HOXB3,ENSG00000120093,HOX2,ENSG
HOXC8,ENSG00000037965,HOX3,ENSG
HOXC5,ENSG00000172789,HOX3,ENSG
HOXC4,ENSG00000198353,HOX3,ENSG
HOXC6,ENSG00000197757,HOX3,ENSG
HOXC13,ENSG00000123364,HOX3,ENSG
HOXC9,ENSG00000180806,HOX3,ENSG
HOXD8,ENSG00000175879,HOX4,ENSG
HOXD9,ENSG00000128709,HOX4,ENSG
HOXD10,ENSG00000128710,HOX4,ENSG
HOXD11,ENSG00000128713,HOX4,ENSG
HOXD4,ENSG00000170166,HOX4,ENSG
HOXD1,ENSG00000128645,HOX4,ENSG
PADI1,ENSG00000281459,HPAD10,ENSG
PADI1,ENSG00000142623,HPAD10,ENSG
ZNF85,ENSG00000105750,HPF4,ENSG
ZNF85,ENSG00000278091,HPF4,ENSG
MAP4K1,ENSG00000282928,HPK1,ENSG
MAP4K1,ENSG00000104814,HPK1,ENSG
PTPRD,ENSG00000282932,HPTP,ENSG
PTPRD,ENSG00000153707,HPTP,ENSG
ECH1,ENSG00000282853,HPXEL,ENSG
ECH1,ENSG00000104823,HPXEL,ENSG
HRAS,ENSG00000174775,HRAS1,ENSG
HRAS,ENSG00000276536,HRAS1,ENSG
TBCE,ENSG00000284770,HRD,ENSG
TBCE,ENSG00000285053,HRD,ENSG
TBCE,ENSG00000282984,HRD,ENSG
NRG4,ENSG00000169752,HRG4,ENSG
UNC119,ENSG00000109103,HRG4,ENSG
PRMT3,ENSG00000185238,HRMT1L3,ENSG
PRMT8,ENSG00000111218,HRMT1L3,ENSG
ZG16B,ENSG00000283056,HRPE773,ENSG
ZG16B,ENSG00000162078,HRPE773,ENSG
OR2H5P,ENSG00000223853,HS271M21,ENSG
OR2H5P,ENSG00000235630,HS271M21,ENSG
OR2H5P,ENSG00000225955,HS271M21,ENSG
OR2H5P,ENSG00000225034,HS271M21,ENSG
OR2H5P,ENSG00000229469,HS271M21,ENSG
OR2H5P,ENSG00000226796,HS271M21,ENSG
OR2H5P,ENSG00000232173,HS271M21,ENSG
HS3ST6,ENSG00000162040,HS3ST5,ENSG
HS3ST6,ENSG00000276333,HS3ST5,ENSG
OR2I1P,ENSG00000237725,HS6M1-14,ENSG
OR2I1P,ENSG00000229467,HS6M1-14,ENSG
OR2I1P,ENSG00000226896,HS6M1-14,ENSG
OR2I1P,ENSG00000231973,HS6M1-14,ENSG
OR2I1P,ENSG00000232049,HS6M1-14,ENSG
OR2I1P,ENSG00000237988,HS6M1-14,ENSG
OR2I1P,ENSG00000223441,HS6M1-14,ENSG
BDP1,ENSG00000274803,HSA238520,ENSG
BDP1,ENSG00000273873,HSA238520,ENSG
BDP1,ENSG00000145734,HSA238520,ENSG
RNU1-1,ENSG00000206652,HSD1,ENSG
RNU1-1,ENSG00000206652,HSD1,ENSG
RNU1-1,ENSG00000206652,HSD1,ENSG
RNU1-1,ENSG00000206652,HSD1,ENSG
RNU1-1,ENSG00000206652,HSD1,ENSG
RNU1-1,ENSG00000206652,HSD1,ENSG
RNU1-1,ENSG00000206652,HSD1,ENSG
RNU1-4,ENSG00000207389,HSD2,ENSG
RNU1-4,ENSG00000207389,HSD2,ENSG
RNU1-4,ENSG00000207389,HSD2,ENSG
RNU1-4,ENSG00000207389,HSD2,ENSG
RNU1-4,ENSG00000207389,HSD2,ENSG
RNU1-4,ENSG00000207389,HSD2,ENSG
RNU1-4,ENSG00000207389,HSD2,ENSG
RNU1-3,ENSG00000207513,HSD4,ENSG
RNU1-3,ENSG00000207513,HSD4,ENSG
RNU1-3,ENSG00000207513,HSD4,ENSG
RNU1-3,ENSG00000207513,HSD4,ENSG
RNU1-3,ENSG00000207513,HSD4,ENSG
RNU1-3,ENSG00000207513,HSD4,ENSG
RNU1-3,ENSG00000207513,HSD4,ENSG
OR2A7,ENSG00000284749,HSDJ0798C17,ENSG
OR2A9P,ENSG00000228960,HSDJ0798C17,ENSG
OR2A7,ENSG00000243896,HSDJ0798C17,ENSG
OR2A7,ENSG00000243896,HSDJ0798C17,ENSG
OR2A7,ENSG00000284749,HSDJ0798C17,ENSG
KIFC1,ENSG00000233450,HSET,ENSG
KIFC1,ENSG00000204197,HSET,ENSG
KIFC1,ENSG00000056678,HSET,ENSG
KIFC1,ENSG00000237649,HSET,ENSG
OR10A3,ENSG00000273953,HSHTPCRX12,ENSG
OR10A3,ENSG00000281680,HSHTPCRX12,ENSG
OR10A3,ENSG00000170683,HSHTPCRX12,ENSG
HSPD1P3,ENSG00000285504,HSP60P1,ENSG
HSPD1P3,ENSG00000255128,HSP60P1,ENSG
HSPD1P3,ENSG00000282496,HSP60P1,ENSG
HSPD1P2,ENSG00000285066,HSP60P2,ENSG
HSPD1P2,ENSG00000254543,HSP60P2,ENSG
HSPA1A,ENSG00000235941,HSP70-1,ENSG
HSPA1A,ENSG00000215328,HSP70-1,ENSG
HSPA1A,ENSG00000237724,HSP70-1,ENSG
HSPA1A,ENSG00000204389,HSP70-1,ENSG
HSPA1A,ENSG00000234475,HSP70-1,ENSG
HSPA1B,ENSG00000232804,HSP70-2,ENSG
HSPA1B,ENSG00000224501,HSP70-2,ENSG
HSPA1B,ENSG00000231555,HSP70-2,ENSG
HSPA1B,ENSG00000204388,HSP70-2,ENSG
HSPA1B,ENSG00000212866,HSP70-2,ENSG
HSPA1L,ENSG00000204390,HSP70-HOM,ENSG
HSPA1L,ENSG00000226704,HSP70-HOM,ENSG
HSPA1L,ENSG00000234258,HSP70-HOM,ENSG
HSPA1L,ENSG00000206383,HSP70-HOM,ENSG
HSPA1L,ENSG00000236251,HSP70-HOM,ENSG
HSP90AA4P,ENSG00000205100,HSPCAL2,ENSG
HSP90AA4P,ENSG00000281610,HSPCAL2,ENSG
PRODH,ENSG00000100033,HSPOX2,ENSG
PRODH,ENSG00000277196,HSPOX2,ENSG
GNL1,ENSG00000204590,HSR1,ENSG
GNL1,ENSG00000228581,HSR1,ENSG
GNL1,ENSG00000232143,HSR1,ENSG
GNL1,ENSG00000226882,HSR1,ENSG
GNL1,ENSG00000206412,HSR1,ENSG
GNL1,ENSG00000206492,HSR1,ENSG
GNL1,ENSG00000229470,HSR1,ENSG
GNL1,ENSG00000235986,HSR1,ENSG
SULT2B1,ENSG00000088002,HSST2,ENSG
NDST2,ENSG00000166507,HSST2,ENSG
HSF1,ENSG00000284774,HSTF1,ENSG
HSF1,ENSG00000185122,HSTF1,ENSG
OR5E1P,ENSG00000170688,HSTPCR24,ENSG
OR5E1P,ENSG00000280497,HSTPCR24,ENSG
OR5E1P,ENSG00000281056,HSTPCR24,ENSG
RNU7-55P,ENSG00000239078,HSU7.36,ENSG
RNU7-55P,ENSG00000285167,HSU7.36,ENSG
ZNF43,ENSG00000198521,HTF6,ENSG
ZNF43,ENSG00000279566,HTF6,ENSG
RPS6KA1,ENSG00000281877,HU-1,ENSG
RPS6KA1,ENSG00000117676,HU-1,ENSG
TNXB,ENSG00000231608,HXBL,ENSG
TNXB,ENSG00000168477,HXBL,ENSG
TNXB,ENSG00000233323,HXBL,ENSG
TNXB,ENSG00000206258,HXBL,ENSG
TNXB,ENSG00000229353,HXBL,ENSG
TNXB,ENSG00000236236,HXBL,ENSG
TNXB,ENSG00000236221,HXBL,ENSG
TNXB,ENSG00000229341,HXBL,ENSG
LINC01355,ENSG00000283124,HYPAL,ENSG
LINC01355,ENSG00000261326,HYPAL,ENSG
KRT31,ENSG00000262993,Ha-1,ENSG
KRT31,ENSG00000094796,Ha-1,ENSG
KRT33A,ENSG00000006059,Ha-3I,ENSG
KRT33A,ENSG00000261986,Ha-3I,ENSG
KRT33B,ENSG00000131738,Ha-3II,ENSG
KRT33B,ENSG00000263012,Ha-3II,ENSG
KRT34,ENSG00000262045,Ha-4,ENSG
KRT34,ENSG00000131737,Ha-4,ENSG
ZNHIT3,ENSG00000273611,Hit1,ENSG
ZNHIT3,ENSG00000278574,Hit1,ENSG
NDN,ENSG00000182636,HsT16328,ENSG
NDN,ENSG00000288364,HsT16328,ENSG
ISLR,ENSG00000129009,HsT17563,ENSG
ISLR,ENSG00000288508,HsT17563,ENSG
DEFB107B,ENSG00000284979,HsT21816,ENSG
DEFB107B,ENSG00000277530,HsT21816,ENSG
DEFB107B,ENSG00000277530,HsT21816,ENSG
DEFB107B,ENSG00000198129,HsT21816,ENSG
DEFB107B,ENSG00000198129,HsT21816,ENSG
DEFB107B,ENSG00000277530,HsT21816,ENSG
DEFB107B,ENSG00000284979,HsT21816,ENSG
DEFB107B,ENSG00000284979,HsT21816,ENSG
DEFB107B,ENSG00000198129,HsT21816,ENSG
AK3P2,ENSG00000282669,HsT26053,ENSG
AK3P2,ENSG00000250115,HsT26053,ENSG
PTPRN2,ENSG00000155093,IA-2beta,ENSG
PTPRN2,ENSG00000282185,IA-2beta,ENSG
CD47,ENSG00000196776,IAP,ENSG
ALPI,ENSG00000163295,IAP,ENSG
TGM1,ENSG00000285348,ICR2,ENSG
TGM1,ENSG00000092295,ICR2,ENSG
PSME1,ENSG00000284916,IFI5111,ENSG
PSME1,ENSG00000092010,IFI5111,ENSG
IFNA21,ENSG00000137080,IFN-alphaI,ENSG
IFNA17,ENSG00000234829,IFN-alphaI,ENSG
IGHD1-1,ENSG00000236170,IGHD11,ENSG
IGHD1-1,ENSG00000282714,IGHD11,ENSG
IGHD1-20,ENSG00000282592,IGHD120,ENSG
IGHD1-20,ENSG00000237020,IGHD120,ENSG
IGHD1-26,ENSG00000282323,IGHD126,ENSG
IGHD1-26,ENSG00000211907,IGHD126,ENSG
IGHD2-2,ENSG00000211931,IGHD22,ENSG
IGHD2-2,ENSG00000282578,IGHD22,ENSG
IGHD2-21,ENSG00000281984,IGHD221,ENSG
IGHD2-21,ENSG00000211912,IGHD221,ENSG
IGHD3-16,ENSG00000282232,IGHD316,ENSG
IGHD3-16,ENSG00000211917,IGHD316,ENSG
IGHD3-22,ENSG00000211911,IGHD322,ENSG
IGHD3-22,ENSG00000282396,IGHD322,ENSG
IGHD4-17,ENSG00000282274,IGHD417,ENSG
IGHD4-17,ENSG00000227800,IGHD417,ENSG
IGHD4-23,ENSG00000227196,IGHD423,ENSG
IGHD4-23,ENSG00000282640,IGHD423,ENSG
IGHD5-18,ENSG00000282346,IGHD518,ENSG
IGHD5-18,ENSG00000211915,IGHD518,ENSG
IGHD5-24,ENSG00000211909,IGHD524,ENSG
IGHD5-24,ENSG00000282674,IGHD524,ENSG
IGHD6-19,ENSG00000282487,IGHD619,ENSG
IGHD6-19,ENSG00000211914,IGHD619,ENSG
IGHD6-25,ENSG00000225825,IGHD625,ENSG
IGHD6-25,ENSG00000282724,IGHD625,ENSG
IGHGP,ENSG00000253755,IGHGP1,ENSG
IGHGP,ENSG00000282094,IGHGP1,ENSG
IGHVII-1-1,ENSG00000282197,IGHV(II)-1-1,ENSG
IGHVII-1-1,ENSG00000254279,IGHV(II)-1-1,ENSG
IGHVII-15-1,ENSG00000282631,IGHV(II)-15-1,ENSG
IGHVII-15-1,ENSG00000253458,IGHV(II)-15-1,ENSG
IGHVII-22-1,ENSG00000282127,IGHV(II)-22-1,ENSG
IGHVII-22-1,ENSG00000253345,IGHV(II)-22-1,ENSG
IGHVII-26-2,ENSG00000282452,IGHV(II)-26-2,ENSG
IGHVII-26-2,ENSG00000253482,IGHV(II)-26-2,ENSG
IGHVII-30-1,ENSG00000282136,IGHV(II)-30-1,ENSG
IGHVII-30-1,ENSG00000253491,IGHV(II)-30-1,ENSG
IGHVII-33-1,ENSG00000254203,IGHV(II)-33-1,ENSG
IGHVII-33-1,ENSG00000282552,IGHV(II)-33-1,ENSG
IGHVII-40-1,ENSG00000282292,IGHV(II)-40-1,ENSG
IGHVII-40-1,ENSG00000253294,IGHV(II)-40-1,ENSG
IGHVII-44-2,ENSG00000253895,IGHV(II)-44-2,ENSG
IGHVII-44-2,ENSG00000281956,IGHV(II)-44-2,ENSG
IGHVII-46-1,ENSG00000282196,IGHV(II)-46-1,ENSG
IGHVII-46-1,ENSG00000253808,IGHV(II)-46-1,ENSG
IGHVII-49-1,ENSG00000253386,IGHV(II)-49-1,ENSG
IGHVII-49-1,ENSG00000282465,IGHV(II)-49-1,ENSG
IGHVII-51-2,ENSG00000282312,IGHV(II)-51-2,ENSG
IGHVII-51-2,ENSG00000253941,IGHV(II)-51-2,ENSG
IGHVII-53-1,ENSG00000281923,IGHV(II)-53-1,ENSG
IGHVII-53-1,ENSG00000253714,IGHV(II)-53-1,ENSG
IGHVII-60-1,ENSG00000254329,IGHV(II)-60-1,ENSG
IGHVII-60-1,ENSG00000282082,IGHV(II)-60-1,ENSG
IGHVII-62-1,ENSG00000253747,IGHV(II)-62-1,ENSG
IGHVII-62-1,ENSG00000282099,IGHV(II)-62-1,ENSG
IGHVII-65-1,ENSG00000253169,IGHV(II)-65-1,ENSG
IGHVII-65-1,ENSG00000282018,IGHV(II)-65-1,ENSG
IGHVII-67-1,ENSG00000253820,IGHV(II)-67-1,ENSG
IGHVII-67-1,ENSG00000282652,IGHV(II)-67-1,ENSG
IGHVII-74-1,ENSG00000254134,IGHV(II)-74-1,ENSG
IGHVII-74-1,ENSG00000282186,IGHV(II)-74-1,ENSG
IGHVIII-11-1,ENSG00000281964,IGHV(III)-11-1,ENSG
IGHVIII-11-1,ENSG00000254215,IGHV(III)-11-1,ENSG
IGHVIII-13-1,ENSG00000253412,IGHV(III)-13-1,ENSG
IGHVIII-13-1,ENSG00000282569,IGHV(III)-13-1,ENSG
IGHVIII-2-1,ENSG00000282108,IGHV(III)-2-1,ENSG
IGHVIII-2-1,ENSG00000253780,IGHV(III)-2-1,ENSG
IGHVIII-22-2,ENSG00000282687,IGHV(III)-22-2,ENSG
IGHVIII-22-2,ENSG00000254045,IGHV(III)-22-2,ENSG
IGHVIII-25-1,ENSG00000253367,IGHV(III)-25-1,ENSG
IGHVIII-25-1,ENSG00000281926,IGHV(III)-25-1,ENSG
IGHVIII-26-1,ENSG00000253462,IGHV(III)-26-1,ENSG
IGHVIII-26-1,ENSG00000282239,IGHV(III)-26-1,ENSG
IGHVIII-38-1,ENSG00000253989,IGHV(III)-38-1,ENSG
IGHVIII-38-1,ENSG00000282576,IGHV(III)-38-1,ENSG
IGHVIII-44,ENSG00000283562,IGHV(III)-44,ENSG
IGHVIII-44,ENSG00000282802,IGHV(III)-44,ENSG
IGHVIII-47-1,ENSG00000282708,IGHV(III)-47-1,ENSG
IGHVIII-47-1,ENSG00000253862,IGHV(III)-47-1,ENSG
IGHVIII-5-1,ENSG00000282066,IGHV(III)-5-1,ENSG
IGHVIII-5-1,ENSG00000253387,IGHV(III)-5-1,ENSG
IGHVIII-5-2,ENSG00000254053,IGHV(III)-5-2,ENSG
IGHVIII-5-2,ENSG00000282139,IGHV(III)-5-2,ENSG
IGHV8-51-1,ENSG00000282294,IGHV(III)-51-1,ENSG
IGHV8-51-1,ENSG00000254167,IGHV(III)-51-1,ENSG
IGHVIII-67-2,ENSG00000254036,IGHV(III)-67-2,ENSG
IGHVIII-67-2,ENSG00000282016,IGHV(III)-67-2,ENSG
IGHVIII-67-3,ENSG00000282161,IGHV(III)-67-3,ENSG
IGHVIII-67-3,ENSG00000253635,IGHV(III)-67-3,ENSG
IGHVIII-67-4,ENSG00000254052,IGHV(III)-67-4,ENSG
IGHVIII-67-4,ENSG00000282808,IGHV(III)-67-4,ENSG
IGHVIII-76-1,ENSG00000282473,IGHV(III)-76-1,ENSG
IGHVIII-76-1,ENSG00000253310,IGHV(III)-76-1,ENSG
IGHVIV-44-1,ENSG00000253465,IGHV(IV)-44-1,ENSG
IGHVIV-44-1,ENSG00000282553,IGHV(IV)-44-1,ENSG
IGHV1-69,ENSG00000282350,IGHV1-E,ENSG
IGHV1-69,ENSG00000211973,IGHV1-E,ENSG
IGHV1-69-2,ENSG00000275148,IGHV1-F,ENSG
IGHV1-69-2,ENSG00000281990,IGHV1-F,ENSG
IGHV3-71,ENSG00000254056,IGHV3-G,ENSG
IGHV3-71,ENSG00000282679,IGHV3-G,ENSG
IGHV3-69-1,ENSG00000282600,IGHV3-H,ENSG
IGHV3-69-1,ENSG00000282421,IGHV3-H,ENSG
IGKV1OR10-1,ENSG00000282178,IGKV1/OR10-1,ENSG
IGKV1OR10-1,ENSG00000237592,IGKV1/OR10-1,ENSG
IGKV1OR2-118,ENSG00000280572,IGKV1/OR2-118,ENSG
IGKV1OR2-118,ENSG00000281668,IGKV1/OR2-118,ENSG
IGKV1OR2-118,ENSG00000270999,IGKV1/OR2-118,ENSG
IGKV1-12,ENSG00000243290,IGKV112,ENSG
IGKV1-12,ENSG00000282694,IGKV112,ENSG
IGKV1-16,ENSG00000282282,IGKV116,ENSG
IGKV1-16,ENSG00000240864,IGKV116,ENSG
IGKV1-33,ENSG00000242076,IGKV133,ENSG
IGKV1-33,ENSG00000282811,IGKV133,ENSG
IGKV1-37,ENSG00000239862,IGKV137,ENSG
IGKV1-37,ENSG00000282394,IGKV137,ENSG
IGKV1-8,ENSG00000283113,IGKV18,ENSG
IGKV1-8,ENSG00000240671,IGKV18,ENSG
IGKV1-9,ENSG00000241755,IGKV19,ENSG
IGKV1-9,ENSG00000282758,IGKV19,ENSG
IGLC6,ENSG00000222037,IGLC,ENSG
IGLC5,ENSG00000254030,IGLC,ENSG
IGLC4,ENSG00000254029,IGLC,ENSG
IGLC3,ENSG00000211679,IGLC,ENSG
IGLC2,ENSG00000211677,IGLC,ENSG
IGLC1,ENSG00000211675,IGLC,ENSG
IGLVI-38,ENSG00000253889,IGLV(I)-38,ENSG
IGLVI-38,ENSG00000280941,IGLV(I)-38,ENSG
IGLVI-42,ENSG00000254175,IGLV(I)-42,ENSG
IGLVI-42,ENSG00000281361,IGLV(I)-42,ENSG
IGLVVII-41-1,ENSG00000281074,IGLV(VII)-41-1,ENSG
IGLVVII-41-1,ENSG00000254073,IGLV(VII)-41-1,ENSG
G6PC2,ENSG00000278373,IGRP,ENSG
G6PC2,ENSG00000152254,IGRP,ENSG
NFKBIB,ENSG00000282905,IKBB,ENSG
NFKBIB,ENSG00000104825,IKBB,ENSG
NFKBIL1,ENSG00000204498,IKBL,ENSG
NFKBIL1,ENSG00000234530,IKBL,ENSG
NFKBIL1,ENSG00000236196,IKBL,ENSG
NFKBIL1,ENSG00000236346,IKBL,ENSG
NFKBIL1,ENSG00000227565,IKBL,ENSG
NFKBIL1,ENSG00000235125,IKBL,ENSG
NFKBIL1,ENSG00000206440,IKBL,ENSG
IL21,ENSG00000138684,IL-21,ENSG
IL22,ENSG00000127318,IL-21,ENSG
TLN1,ENSG00000137076,ILWEQ,ENSG
TLN2,ENSG00000171914,ILWEQ,ENSG
HIP1,ENSG00000127946,ILWEQ,ENSG
SPPL2C,ENSG00000185294,IMP5,ENSG
SPPL2C,ENSG00000277106,IMP5,ENSG
SPPL2C,ENSG00000278194,IMP5,ENSG
NOTCH4,ENSG00000232339,INT3,ENSG
NOTCH4,ENSG00000206312,INT3,ENSG
NOTCH4,ENSG00000238196,INT3,ENSG
NOTCH4,ENSG00000234876,INT3,ENSG
NOTCH4,ENSG00000223355,INT3,ENSG
NOTCH4,ENSG00000204301,INT3,ENSG
NOTCH4,ENSG00000235396,INT3,ENSG
WNT3,ENSG00000108379,INT4,ENSG
WNT3,ENSG00000277641,INT4,ENSG
WNT3,ENSG00000277626,INT4,ENSG
INTS4,ENSG00000149262,INT4,ENSG
WNT3,ENSG00000277626,INT4,ENSG
WNT3,ENSG00000108379,INT4,ENSG
WNT3,ENSG00000277641,INT4,ENSG
KPNA7,ENSG00000185467,IPOA8,ENSG
KPNA7,ENSG00000284068,IPOA8,ENSG
PPP1R2P1,ENSG00000233498,IPP-2P,ENSG
PPP1R2P1,ENSG00000227435,IPP-2P,ENSG
PPP1R2P1,ENSG00000223939,IPP-2P,ENSG
PPP1R2P1,ENSG00000226914,IPP-2P,ENSG
PPP1R2P1,ENSG00000236093,IPP-2P,ENSG
PPP1R2P1,ENSG00000234515,IPP-2P,ENSG
PPP1R2P1,ENSG00000236488,IPP-2P,ENSG
PPP1R2P1,ENSG00000234642,IPP-2P,ENSG
IRF9,ENSG00000285048,ISGF3G,ENSG
IRF9,ENSG00000213928,ISGF3G,ENSG
TRGJ1,ENSG00000211690,J1,ENSG
IGKJ1,ENSG00000211597,J1,ENSG
IGKJ2,ENSG00000211596,J2,ENSG
TRGJ2,ENSG00000211687,J2,ENSG
OR5P3,ENSG00000280808,JCG1,ENSG
OR5P3,ENSG00000278253,JCG1,ENSG
OR5P3,ENSG00000182334,JCG1,ENSG
OR5P2,ENSG00000276025,JCG3,ENSG
OR5P2,ENSG00000280931,JCG3,ENSG
OR5P2,ENSG00000183303,JCG3,ENSG
DNAJC12,ENSG00000108176,JDP1,ENSG
BATF3,ENSG00000123685,JDP1,ENSG
DUSP22,ENSG00000112679,JKAP,ENSG
DUSP22,ENSG00000112679,JKAP,ENSG
KCNQ1,ENSG00000282076,JLNS1,ENSG
KCNQ1,ENSG00000053918,JLNS1,ENSG
IGHJ1P,ENSG00000227335,Jpsi1,ENSG
IGHJ1P,ENSG00000282672,Jpsi1,ENSG
IGHJ2P,ENSG00000282778,Jpsi2,ENSG
IGHJ2P,ENSG00000237547,Jpsi2,ENSG
IGHJ3P,ENSG00000237111,Jpsi3,ENSG
IGHJ3P,ENSG00000282541,Jpsi3,ENSG
KRT12,ENSG00000187242,K12,ENSG
SECTM1,ENSG00000141574,K12,ENSG
KRT12,ENSG00000263243,K12,ENSG
KRT39,ENSG00000196859,KA35,ENSG
KRT39,ENSG00000262164,KA35,ENSG
ZBTB4,ENSG00000174282,KAISO-L1,ENSG
ZBTB4,ENSG00000283868,KAISO-L1,ENSG
KRTAP1-3,ENSG00000221880,KAP1.3,ENSG
KRTAP1-3,ENSG00000262347,KAP1.3,ENSG
KRTAP1-4,ENSG00000204887,KAP1.4,ENSG
KRTAP1-4,ENSG00000263242,KAP1.4,ENSG
KRTAP1-5,ENSG00000221852,KAP1.5,ENSG
KRTAP1-5,ENSG00000261862,KAP1.5,ENSG
KRTAP16-1,ENSG00000212657,KAP16.1,ENSG
KRTAP16-1,ENSG00000263186,KAP16.1,ENSG
KRTAP17-1,ENSG00000186860,KAP17.1,ENSG
KRTAP17-1,ENSG00000263341,KAP17.1,ENSG
KRTAP2-1,ENSG00000212725,KAP2.1A,ENSG
KRTAP2-1,ENSG00000261852,KAP2.1A,ENSG
KRTAP2-3,ENSG00000212724,KAP2.3,ENSG
